seg_id,date,speaker,section,n_words,orig_frac,n_tok,logppl,xppl,score
2019-05-10#t28w0,2019-05-10,Hon. Mrs. Anderson-Mason,Statements of Condolence and Congratulation,223,1.0,304,2.66613,2.77592,0.96045
2019-05-10#t29w0,2019-05-10,Mrs. Harris,Statements of Condolence and Congratulation,188,1.0,271,2.70587,2.87954,0.93969
2019-05-10#t30w0,2019-05-10,Hon. S. Wilson,Statements of Condolence and Congratulation,224,1.0,289,2.17943,2.75995,0.78966
2019-05-10#t31w0,2019-05-10,Ms. Thériault,Statements of Condolence and Congratulation,170,0.0,227,2.76456,2.734,1.01118
2019-05-10#t32w0,2019-05-10,Ms. Mitton,Statements of Condolence and Congratulation,154,0.981,199,2.44991,2.54785,0.96156
2019-05-10#t33w0,2019-05-10,Mr. LePage,Statements by Members,170,0.0,192,3.26819,3.22685,1.01281
2019-05-10#t34w0,2019-05-10,Mr. Coon,Statements by Members,178,1.0,220,3.01512,2.81342,1.07169
2019-05-10#t35w0,2019-05-10,Mr. Austin,Statements by Members,218,1.0,246,3.73298,3.47439,1.07443
2019-05-10#t36w0,2019-05-10,Mr. Fitch,Statements by Members,180,0.967,216,3.45751,3.13816,1.10176
2019-05-10#t37w0,2019-05-10,Mr. C. Chiasson,Statements by Members,170,1.0,200,3.13956,3.03104,1.0358
2019-05-10#t38w0,2019-05-10,Mrs. Conroy,Statements by Members,185,1.0,241,3.43607,3.28856,1.04486
2019-05-10#t39w0,2019-05-10,Ms. Mitton,Statements by Members,223,1.0,267,2.32429,2.38202,0.97577
2019-05-10#t40w0,2019-05-10,Mr. Northrup,Statements by Members,178,1.0,207,3.57825,3.34403,1.07004
2019-05-10#t41w0,2019-05-10,Mr. K. Chiasson,Statements by Members,159,0.0,203,3.52551,3.14414,1.1213
2019-05-10#t42w0,2019-05-10,Mr. K. Arseneau,Statements by Members,153,0.0,188,3.45011,3.01709,1.14352
2019-05-10#t43w0,2019-05-10,Mr. DeSaulniers,Statements by Members,158,1.0,182,3.51413,3.68126,0.9546
2019-05-10#t44w0,2019-05-10,Mr. Crossman,Statements by Members,165,1.0,195,3.56993,3.23311,1.10418
2019-05-10#t45w0,2019-05-10,Mr. D. Landry,Statements by Members,119,0.0,131,2.38299,2.66005,0.89585
2019-05-10#t46w0,2019-05-10,Hon. Mr. Higgs,Statements by Members,186,1.0,213,3.64537,3.07958,1.18372
2019-05-10#t47w0,2019-05-10,Mr. D. Landry,Statements by Members,136,0.0,157,3.27344,3.42954,0.95448
2019-05-10#t48w0,2019-05-10,Hon. Mr. Higgs,Statements by Members,237,1.0,274,3.81466,3.97497,0.95967
2019-05-10#t49w0,2019-05-10,Mr. D. Landry,Statements by Members,67,0.0,84,3.84479,3.82615,1.00487
2019-05-10#t50w0,2019-05-10,Hon. Mr. Higgs,Statements by Members,252,1.0,286,3.71628,3.68261,1.00914
2019-05-10#t52w0,2019-05-10,Hon. Mr. Holder,Statements by Members,58,1.0,70,3.52075,3.5217,0.99973
2019-05-10#t53w0,2019-05-10,Hon. Mr. Holder,Statements by Members,55,1.0,71,3.70915,3.47562,1.06719
2019-05-10#t54w0,2019-05-10,Mr. Harvey,Statements by Members,101,1.0,122,3.23543,3.37322,0.95915
2019-05-10#t55w0,2019-05-10,Hon. Mr. Holder,Statements by Members,69,1.0,82,3.6184,3.46621,1.04391
2019-05-10#t57w0,2019-05-10,Mr. Harvey,Statements by Members,90,1.0,104,3.2371,3.50183,0.9244
2019-05-10#t58w0,2019-05-10,Hon. Mr. Holder,Statements by Members,148,1.0,174,2.98721,2.85765,1.04534
2019-05-10#t59w0,2019-05-10,Mr. C. Chiasson,Statements by Members,65,1.0,78,4.03703,3.42532,1.17858
2019-05-10#t60w0,2019-05-10,Hon. S. Wilson,Statements by Members,78,1.0,95,3.15635,3.42338,0.922
2019-05-10#t61w0,2019-05-10,Mr. C. Chiasson,Statements by Members,74,1.0,88,3.57578,3.52621,1.01406
2019-05-10#t62w0,2019-05-10,Hon. S. Wilson,Statements by Members,122,1.0,140,3.10715,2.93818,1.05751
2019-05-10#t63w0,2019-05-10,Mr. C. Chiasson,Statements by Members,114,1.0,141,3.24914,3.36021,0.96695
2019-05-10#t64w0,2019-05-10,Hon. S. Wilson,Statements by Members,63,1.0,76,3.22594,3.75827,0.85836
2019-05-10#t65w0,2019-05-10,Mr. D’Amours,Statements by Members,75,0.0,82,3.46725,3.34556,1.03637
2019-05-10#t66w0,2019-05-10,Hon. Mr. Flemming,Statements by Members,135,1.0,157,3.28993,2.92314,1.12548
2019-05-10#t67w0,2019-05-10,Mr. D’Amours,Statements by Members,139,1.0,165,3.91483,3.94846,0.99148
2019-05-10#t68w0,2019-05-10,Hon. Mr. Flemming,Statements by Members,117,1.0,137,2.66039,2.90175,0.91682
2019-05-10#t69w0,2019-05-10,Mr. Bourque,Statements by Members,141,1.0,177,4.42378,3.48717,1.26859
2019-05-10#t70w0,2019-05-10,Hon. Mr. Higgs,Statements by Members,255,1.0,288,3.22265,3.3799,0.95347
2019-05-10#t71w0,2019-05-10,Mr. Bourque,Statements by Members,177,1.0,215,3.24866,3.24878,0.99996
2019-05-10#t72w0,2019-05-10,Hon. Mr. Higgs,Statements by Members,252,1.0,294,3.33777,3.23416,1.03204
2019-05-10#t73w0,2019-05-10,Mr. Austin,Statements by Members,113,1.0,128,3.67763,3.23536,1.1367
2019-05-10#t74w0,2019-05-10,Hon. Mr. Higgs,Statements by Members,201,1.0,238,3.3131,3.14037,1.055
2019-05-10#t75w0,2019-05-10,Mr. Austin,Statements by Members,132,1.0,152,3.32459,3.21856,1.03294
2019-05-10#t76w0,2019-05-10,Hon. Mr. Higgs,Statements by Members,259,1.0,295,3.44562,3.32491,1.0363
2019-05-10#t77w0,2019-05-10,Mr. K. Arseneau,Statements by Members,175,1.0,212,2.95174,2.84874,1.03616
2019-05-10#t78w0,2019-05-10,Hon. Mr. Stewart,Statements by Members,168,1.0,210,3.26887,3.15367,1.03653
2019-05-10#t79w0,2019-05-10,Mr. K. Arseneau,Statements by Members,176,1.0,209,3.61192,3.35776,1.07569
2019-05-10#t80w0,2019-05-10,Hon. Mr. Stewart,Statements by Members,212,1.0,254,3.27435,3.19422,1.02509
2019-05-10#t81w0,2019-05-10,Mr. Horsman,Statements by Members,178,1.0,233,3.84589,3.2381,1.1877
2019-05-10#t82w0,2019-05-10,Hon. Mr. Higgs,Statements by Members,170,1.0,192,3.75865,3.43474,1.0943
2019-05-10#t87w0,2019-05-10,Hon. S. Wilson,Statements by Ministers,143,1.0,171,2.33369,2.48496,0.93913
2019-05-10#t88w0,2019-05-10,Mrs. M. LeBlanc,Statements by Ministers,134,0.0,158,3.47843,2.90003,1.19945
2019-05-10#t89w0,2019-05-10,Ms. Mitton,Statements by Ministers,141,1.0,161,2.54515,2.96423,0.85862
2019-05-10#t90w0,2019-05-10,Mrs. Conroy,Statements by Ministers,202,1.0,224,2.59487,2.65611,0.97694
2019-05-10#t91w0,2019-05-10,Hon. Mr. Cardy,Statements by Ministers,236,0.801,294,2.30899,2.40134,0.96154
2019-05-10#t92w0,2019-05-10,Mr. C. Chiasson,Statements by Ministers,200,0.905,236,2.73102,2.8619,0.95427
2019-05-10#t93w0,2019-05-10,Ms. Mitton,Statements by Ministers,204,0.853,246,2.38009,2.587,0.92002
2019-05-10#t94w0,2019-05-10,Mr. Austin,Statements by Ministers,119,1.0,145,2.95638,2.9802,0.99201
2019-05-10#t95w0,2019-05-10,Hon. Mr. Stewart,Statements by Ministers,234,1.0,282,2.11547,2.43807,0.86768
2019-05-10#t96w0,2019-05-10,Mrs. Harris,Statements by Ministers,266,1.0,295,2.91141,3.08858,0.94264
2019-05-10#t97w0,2019-05-10,Mr. K. Arseneau,Statements by Ministers,156,1.0,182,3.41272,3.43622,0.99316
2019-05-10#t99w0,2019-05-10,Mr. Austin,Statements by Ministers,148,1.0,169,4.44122,4.20379,1.05648
2019-05-10#t100w0,2019-05-10,Hon. Mr. Gauvin,Statements by Ministers,81,0.0,122,2.38902,2.51874,0.9485
2019-05-10#t101w0,2019-05-10,Mr. J. LeBlanc,Statements by Ministers,55,0.0,71,2.99463,3.56155,0.84082
2019-05-10#t103w0,2019-05-10,Hon. Mr. Stewart,Statements by Ministers,276,1.0,309,2.36854,2.47308,0.95773
2019-05-10#t104w0,2019-05-10,Mrs. Harris,Statements by Ministers,255,1.0,294,3.26731,3.11209,1.04988
2019-05-10#t105w0,2019-05-10,Ms. Mitton,Statements by Ministers,245,1.0,290,3.17467,3.04015,1.04425
2019-05-10#t106w0,2019-05-10,Mr. DeSaulniers,Statements by Ministers,113,1.0,130,3.72041,3.16054,1.17714
2019-05-10#t107w0,2019-05-10,Mr. Coon,Statements by Ministers,252,1.0,318,2.6275,2.65397,0.99003
2019-05-10#t108w0,2019-05-10,,Introduction and First Reading of Bills,359,0.905,441,2.51231,2.32342,1.0813
2019-05-10#t108w1,2019-05-10,,Introduction and First Reading of Bills,268,0.836,329,2.56569,2.51795,1.01896
2019-05-10#t109w0,2019-05-10,,Notices of Motion,329,0.568,435,2.10702,2.11329,0.99703
2019-05-10#t109w1,2019-05-10,,Notices of Motion,216,0.833,303,2.03583,1.95393,1.04192
2019-05-10#t110w0,2019-05-10,Mr. G. Arseneault,Point of Order,222,1.0,261,2.71312,2.93065,0.92577
2019-05-10#t111w0,2019-05-10,Mr. Savoie,Point of Order,129,1.0,148,2.74517,2.96957,0.92444
2019-05-10#t112w0,2019-05-10,Mr. Savoie,Point of Order,85,1.0,126,2.8675,2.94878,0.97244
2019-11-19#t113w0,2019-11-19,,BY CONSTITUENCY,120,0.9,184,2.45046,2.85736,0.8576
2019-11-19#t114w0,2019-11-19,Mr. Speaker,BY CONSTITUENCY,81,0.704,135,3.43556,3.14018,1.09407
2019-11-19#t116w0,2019-11-19,,Speech from the Throne,331,0.795,450,2.86005,2.69739,1.0603
2019-11-19#t116w1,2019-11-19,,Speech from the Throne,352,1.0,510,3.0912,3.17263,0.97433
2019-11-19#t116w2,2019-11-19,,Speech from the Throne,347,0.553,415,2.37593,2.49494,0.9523
2019-11-19#t116w3,2019-11-19,,Speech from the Throne,359,0.805,446,2.39586,2.63685,0.90861
2019-11-19#t116w4,2019-11-19,,Speech from the Throne,354,0.749,462,2.25875,2.44667,0.92319
2019-11-19#t116w5,2019-11-19,,Speech from the Throne,323,0.913,394,2.59603,2.78531,0.93204
2019-11-19#t116w6,2019-11-19,,Speech from the Throne,314,1.0,386,2.53641,2.61239,0.97092
2019-11-19#t116w7,2019-11-19,,Speech from the Throne,323,0.554,382,2.31275,2.41823,0.95638
2019-11-19#t116w8,2019-11-19,,Speech from the Throne,330,0.788,389,2.78688,2.57397,1.08272
2019-11-19#t116w9,2019-11-19,,Speech from the Throne,320,0.641,356,2.55771,2.63996,0.96884
2019-11-19#t116w10,2019-11-19,,Speech from the Throne,325,0.831,411,2.25791,2.34244,0.96391
2019-11-19#t116w11,2019-11-19,,Speech from the Throne,349,0.857,384,2.42648,2.66389,0.91088
2019-11-19#t116w12,2019-11-19,,Speech from the Throne,357,0.829,418,2.6159,2.67082,0.97943
2019-11-19#t116w13,2019-11-19,,Speech from the Throne,281,0.623,322,2.5967,2.72174,0.95406
2019-11-19#t117w0,2019-11-19,,Vibrant and Sustainable Communities,315,0.898,360,2.62834,2.80907,0.93566
2019-11-19#t117w1,2019-11-19,,Vibrant and Sustainable Communities,341,0.912,419,2.24582,2.28924,0.98103
2019-11-19#t117w2,2019-11-19,,Vibrant and Sustainable Communities,328,0.64,376,2.66599,2.61258,1.02044
2019-11-19#t118w0,2019-11-19,,Affordable and Responsive Government,359,0.688,403,2.26826,2.59238,0.87497
2019-11-19#t118w1,2019-11-19,,Affordable and Responsive Government,360,0.714,402,2.61811,2.76086,0.9483
2019-11-19#t120w0,2019-11-19,Mr. Speaker,Introduction and First Reading of Bills,153,0.033,191,2.38228,2.22391,1.07121
2019-11-19#t121w0,2019-11-19,,Mover of Address in Reply,351,1.0,422,2.55869,2.53213,1.01049
2019-11-19#t121w1,2019-11-19,,Mover of Address in Reply,325,1.0,408,2.80001,2.74698,1.01931
2019-11-19#t121w2,2019-11-19,,Mover of Address in Reply,347,1.0,402,2.42151,2.56522,0.94398
2019-11-19#t121w3,2019-11-19,,Mover of Address in Reply,106,1.0,123,2.33901,2.75571,0.84879
2019-11-19#t122w0,2019-11-19,"Mr. Crossman, as seconder, spoke as follows",Seconder of Address in Reply,264,1.0,326,2.66647,2.59071,1.02924
2019-11-19#t122w1,2019-11-19,"Mr. Crossman, as seconder, spoke as follows",Seconder of Address in Reply,314,1.0,374,3.08829,3.08764,1.00021
2019-11-19#t122w2,2019-11-19,"Mr. Crossman, as seconder, spoke as follows",Seconder of Address in Reply,326,1.0,380,3.00878,3.04953,0.98664
2019-11-19#t122w3,2019-11-19,"Mr. Crossman, as seconder, spoke as follows",Seconder of Address in Reply,305,0.921,413,2.75306,2.75101,1.00075
2019-11-19#t122w4,2019-11-19,"Mr. Crossman, as seconder, spoke as follows",Seconder of Address in Reply,96,1.0,166,1.90183,1.66729,1.14067
2019-11-27#t123w0,2019-11-27,,BY CONSTITUENCY,59,0.746,104,2.43233,3.13625,0.77555
2019-11-27#t124w0,2019-11-27,Mr. D’Amours,Introduction of Guests,151,0.377,191,2.82662,2.70026,1.0468
2019-11-27#t125w0,2019-11-27,Hon. Mr. Gauvin,Introduction of Guests,99,0.96,127,2.97061,3.01154,0.98641
2019-11-27#t126w0,2019-11-27,Hon. Mr. Urquhart,Statements of Condolence and Congratulation,222,1.0,272,2.90375,2.84834,1.01945
2019-11-27#t127w0,2019-11-27,Mr. Harvey,Statements of Condolence and Congratulation,196,1.0,246,2.65164,2.9443,0.9006
2019-11-27#t128w0,2019-11-27,Mr. Coon,Statements of Condolence and Congratulation,175,1.0,243,3.12486,2.83031,1.10407
2019-11-27#t129w0,2019-11-27,Mr. Fairgrieve,Statements of Condolence and Congratulation,117,1.0,143,2.74604,2.41025,1.13932
2019-11-27#t130w0,2019-11-27,Mr. Horsman,Statements of Condolence and Congratulation,180,1.0,225,2.37468,2.8073,0.84589
2019-11-27#t131w0,2019-11-27,Hon. Mr. Stewart,Statements of Condolence and Congratulation,183,1.0,223,2.8752,2.93676,0.97904
2019-11-27#t132w0,2019-11-27,Ms. Thériault,Statements of Condolence and Congratulation,140,0.0,186,2.47461,3.00181,0.82437
2019-11-27#t133w0,2019-11-27,Ms. Mitton,Statements of Condolence and Congratulation,104,0.0,123,2.39164,2.53653,0.94288
2019-11-27#t135w0,2019-11-27,Ms. Mitton,Statements of Condolence and Congratulation,152,0.974,201,2.17956,2.56327,0.8503
2019-11-27#t136w0,2019-11-27,Mrs. M. LeBlanc,Statements by Members,123,0.0,148,2.78033,2.93261,0.94807
2019-11-27#t137w0,2019-11-27,Mr. Coon,Statements by Members,147,1.0,187,2.64163,2.59409,1.01833
2019-11-27#t138w0,2019-11-27,Mr. Austin,Statements by Members,172,1.0,201,2.92593,2.81139,1.04074
2019-11-27#t139w0,2019-11-27,Mr. Northrup,Statements by Members,167,1.0,202,3.11903,2.9298,1.06459
2019-11-27#t140w0,2019-11-27,Mr. Harvey,Statements by Members,159,1.0,186,2.64908,2.90599,0.91159
2019-11-27#t141w0,2019-11-27,Ms. Mitton,Statements by Members,169,1.0,218,3.20524,2.71191,1.18191
2019-11-27#t142w0,2019-11-27,Mr. Fairgrieve,Statements by Members,107,1.0,123,3.73378,3.46262,1.07831
2019-11-27#t143w0,2019-11-27,Mr. Horsman,Statements by Members,158,1.0,179,3.12662,3.11784,1.00282
2019-11-27#t144w0,2019-11-27,Mr. DeSaulniers,Statements by Members,131,1.0,151,3.45553,2.88399,1.19818
2019-11-27#t145w0,2019-11-27,Mr. Savoie,Statements by Members,137,1.0,160,2.77051,2.88792,0.95934
2019-11-27#t146w0,2019-11-27,Mr. D. Landry,Statements by Members,117,0.359,139,3.68669,3.42371,1.07681
2019-11-27#t147w0,2019-11-27,Hon. Mr. Holder,Statements by Members,125,1.0,143,3.28444,3.02133,1.08708
2019-11-27#t148w0,2019-11-27,Mr. D. Landry,Statements by Members,65,1.0,79,3.73674,3.52097,1.06128
2019-11-27#t149w0,2019-11-27,Hon. Mr. Holder,Statements by Members,125,1.0,143,4.32289,4.17208,1.03615
2019-11-27#t150w0,2019-11-27,Mr. D. Landry,Statements by Members,66,0.0,78,3.55128,3.33395,1.06519
2019-11-27#t151w0,2019-11-27,Hon. Mr. Holder,Statements by Members,182,1.0,216,3.74443,3.42979,1.09174
2019-11-27#t152w0,2019-11-27,Mr. G. Arseneault,Statements by Members,141,1.0,167,3.28854,3.16025,1.0406
2019-11-27#t153w0,2019-11-27,Hon. Mr. Holder,Statements by Members,198,1.0,226,3.20212,3.34938,0.95603
2019-11-27#t154w0,2019-11-27,Mr. G. Arseneault,Statements by Members,67,0.448,79,3.54687,3.65012,0.97171
2019-11-27#t155w0,2019-11-27,Hon. Mr. Holder,Statements by Members,208,1.0,233,3.48306,3.90585,0.89175
2019-11-27#t156w0,2019-11-27,Mr. G. Arseneault,Statements by Members,154,1.0,186,3.28174,3.36697,0.97469
2019-11-27#t157w0,2019-11-27,Hon. Mr. Holder,Statements by Members,232,0.953,265,4.09917,4.05223,1.01159
2019-11-27#t158w0,2019-11-27,Mr. LePage,Statements by Members,139,0.0,166,2.99085,3.16678,0.94445
2019-11-27#t159w0,2019-11-27,Hon. Mrs. Shephard,Statements by Members,120,1.0,135,3.63507,3.50853,1.03607
2019-11-27#t160w0,2019-11-27,Mr. LePage,Statements by Members,132,0.0,146,2.96229,3.0345,0.9762
2019-11-27#t161w0,2019-11-27,Hon. Mr. Higgs,Statements by Members,249,1.0,274,2.99768,3.1238,0.95963
2019-11-27#t162w0,2019-11-27,Mr. LePage,Statements by Members,125,0.248,146,3.02331,2.89373,1.04478
2019-11-27#t163w0,2019-11-27,Hon. Mrs. Shephard,Statements by Members,137,1.0,154,3.59278,3.4355,1.04578
2019-11-27#t164w0,2019-11-27,Mrs. Conroy,Statements by Members,128,1.0,154,3.13581,2.74553,1.14215
2019-11-27#t165w0,2019-11-27,Hon. Mr. Holland,Statements by Members,182,1.0,210,3.25712,3.17614,1.0255
2019-11-27#t166w0,2019-11-27,Mrs. Conroy,Statements by Members,76,1.0,83,3.51731,3.24517,1.08386
2019-11-27#t167w0,2019-11-27,Hon. Mr. Holland,Statements by Members,214,1.0,245,3.26084,3.18823,1.02278
2019-11-27#t168w0,2019-11-27,Ms. Mitton,Statements by Members,153,1.0,196,2.47907,2.5097,0.98779
2019-11-27#t169w0,2019-11-27,Hon. Mr. Holder,Statements by Members,170,1.0,186,3.72658,3.69103,1.00963
2019-11-27#t170w0,2019-11-27,Ms. Mitton,Statements by Members,166,1.0,191,2.75955,2.7241,1.01301
2019-11-27#t171w0,2019-11-27,Hon. Mr. Holder,Statements by Members,149,1.0,165,3.45375,3.18836,1.08324
2019-11-27#t172w0,2019-11-27,Mrs. Harris,Statements by Members,60,1.0,66,3.47,3.35327,1.03481
2019-11-27#t173w0,2019-11-27,Hon. Mr. Wetmore,Statements by Members,110,1.0,125,3.76465,3.36108,1.12007
2019-11-27#t174w0,2019-11-27,Mrs. Harris,Statements by Members,222,1.0,259,3.97907,3.91424,1.01656
2019-11-27#t175w0,2019-11-27,Hon. Mr. Higgs,Statements by Members,189,1.0,217,3.09475,3.00014,1.03153
2019-11-27#t176w0,2019-11-27,Mrs. Harris,Statements by Members,115,1.0,135,3.35279,3.61488,0.9275
2019-11-27#t177w0,2019-11-27,Hon. Mr. Higgs,Statements by Members,178,1.0,202,3.49285,3.38762,1.03106
2019-11-27#t178w0,2019-11-27,Mr. Bourque,Statements by Members,101,1.0,118,2.90148,3.18574,0.91077
2019-11-27#t179w0,2019-11-27,Hon. Mr. Carr,Statements by Members,148,1.0,158,3.64455,3.06682,1.18838
2019-11-27#t180w0,2019-11-27,Ms. Rogers,Statements by Members,96,1.0,112,2.96376,2.92023,1.01491
2019-11-27#t182w0,2019-11-27,Mr. Horsman,Introduction of Guests,60,0.767,75,3.10648,2.8871,1.07599
2019-11-27#t183w0,2019-11-27,Hon. Mr. Holland,Statements by Ministers,163,1.0,188,2.59182,2.91968,0.88771
2019-11-27#t184w0,2019-11-27,Mr. Bourque,Statements by Ministers,142,1.0,155,3.32009,3.64227,0.91155
2019-11-27#t185w0,2019-11-27,Mr. Austin,Statements by Ministers,108,1.0,126,2.28419,3.0279,0.75438
2019-11-27#t187w0,2019-11-27,Mr. Crossman,Introduction of Guests,107,1.0,137,3.2647,3.33725,0.97826
2019-11-27#t188w0,2019-11-27,Hon. Mr. Carr,Statements by Ministers,205,1.0,233,2.73566,2.84922,0.96014
2019-11-27#t189w0,2019-11-27,Ms. Rogers,Statements by Ministers,116,1.0,135,3.80325,3.41787,1.11276
2019-11-27#t190w0,2019-11-27,Mr. Coon,Statements by Ministers,220,1.0,263,3.31827,3.05115,1.08755
2019-11-27#t191w0,2019-11-27,Hon. Mr. Gauvin,Statements by Ministers,206,0.0,253,2.43251,2.33798,1.04043
2019-11-27#t192w0,2019-11-27,Mr. Bourque,Statements by Ministers,196,0.842,222,2.78754,2.7111,1.0282
2019-11-27#t193w0,2019-11-27,Mr. Coon,Statements by Ministers,127,1.0,151,3.12092,2.87704,1.08477
2019-11-27#t194w0,2019-11-27,Mr. DeSaulniers,Statements by Ministers,117,1.0,147,3.5371,3.34259,1.05819
2019-11-27#t195w0,2019-11-27,Hon. Mr. Stewart,Statements by Ministers,247,1.0,288,2.47471,2.61838,0.94513
2019-11-27#t196w0,2019-11-27,Mrs. Harris,Statements by Ministers,113,1.0,128,3.47301,3.3818,1.02697
2019-11-27#t197w0,2019-11-27,Mr. Coon,Statements by Ministers,147,1.0,166,2.5855,2.88839,0.89513
2019-11-27#t198w0,2019-11-27,Mrs. Conroy,Statements by Ministers,124,1.0,147,2.45804,2.96981,0.82768
2019-11-27#t200w0,2019-11-27,Hon. S. Wilson,Introduction and First Reading of Bills,55,1.0,69,3.55065,3.65381,0.97177
2019-11-27#t202w0,2019-11-27,Mr. Speaker,Introduction and First Reading of Bills,318,0.943,405,2.52862,2.62188,0.96443
2019-11-27#t202w1,2019-11-27,Mr. Speaker,Introduction and First Reading of Bills,342,0.573,427,2.18738,2.32174,0.94213
2019-11-27#t203w0,2019-11-27,,Notices of Motion,352,1.0,463,2.73467,2.68138,1.01988
2019-11-27#t203w1,2019-11-27,,Notices of Motion,77,1.0,92,3.65024,3.06106,1.19247
2019-11-27#t205w0,2019-11-27,Mr. Savoie,Government Motions re Business of House,66,1.0,88,2.49053,2.75187,0.90503
2019-11-27#t206w0,2019-11-27,,Debate on Second Reading of Bill 4,307,0.743,354,2.31411,2.44092,0.94805
2019-11-27#t207w0,2019-11-27,Mr. McKee,Debate on Second Reading of Bill 4,104,1.0,121,2.71328,3.27153,0.82936
2019-11-27#t208w0,2019-11-27,Mr. Coon,Debate on Second Reading of Bill 4,112,1.0,132,3.10666,3.04953,1.01873
2019-11-27#t209w0,2019-11-27,Mrs. M. LeBlanc,Debate on Second Reading of Bill 4,123,0.187,155,3.06314,3.06621,0.999
2019-11-27#t212w0,2019-11-27,,Debate on Second Reading of Bill 5,273,0.861,327,2.3095,2.24984,1.02652
2019-11-27#t213w0,2019-11-27,Mr. Melanson,Debate on Second Reading of Bill 5,66,1.0,78,3.90102,3.66321,1.06492
2019-11-27#t214w0,2019-11-27,Mr. Coon,Debate on Second Reading of Bill 5,87,1.0,101,3.37121,3.49449,0.96472
2019-11-27#t216w0,2019-11-27,,Debate on Second Reading of Bill 6,342,1.0,388,1.73057,1.90915,0.90646
2019-11-27#t216w1,2019-11-27,,Debate on Second Reading of Bill 6,132,1.0,145,2.57756,3.04294,0.84706
2019-11-27#t217w0,2019-11-27,Mr. McKee,Debate on Second Reading of Bill 6,133,1.0,157,3.53787,3.63832,0.97239
2019-11-27#t218w0,2019-11-27,Mr. Coon,Debate on Second Reading of Bill 6,160,0.869,185,2.55301,2.71717,0.93958
2019-11-27#t219w0,2019-11-27,,Debate on Second Reading of Bill 9,226,0.925,272,2.77078,2.73701,1.01234
2019-11-27#t220w0,2019-11-27,Mr. Melanson,Debate on Second Reading of Bill 9,144,1.0,166,3.42196,3.83424,0.89247
2019-11-27#t221w0,2019-11-27,Mr. Coon,Debate on Second Reading of Bill 9,92,1.0,110,2.70234,2.54362,1.0624
2019-11-27#t222w0,2019-11-27,,Debate on Second Reading of Bill 12,304,1.0,357,2.31374,2.55201,0.90663
2019-11-27#t223w0,2019-11-27,M. D’Amours,Debate on Second Reading of Bill 12,298,0.691,364,2.55425,2.55953,0.99794
2019-11-27#t223w1,2019-11-27,M. D’Amours,Debate on Second Reading of Bill 12,189,0.0,220,3.44303,3.28608,1.04776
2019-11-27#t224w0,2019-11-27,Mr. Speaker,Debate on Second Reading of Bill 12,64,1.0,78,2.2481,3.25678,0.69028
2019-11-27#t228w0,2019-11-27,Mr. D’Amours,Debate on Second Reading of Bill 12,343,0.531,410,2.86649,3.0935,0.92662
2019-11-27#t228w1,2019-11-27,Mr. D’Amours,Debate on Second Reading of Bill 12,260,0.0,327,2.84012,2.88812,0.98338
2019-11-27#t229w0,2019-11-27,Ms. Mitton,Debate on Second Reading of Bill 12,194,1.0,226,2.57468,2.65435,0.96999
2019-11-27#t230w0,2019-11-27,Mr. Austin,Debate on Second Reading of Bill 12,332,1.0,397,2.84574,2.8483,0.9991
2019-11-27#t230w1,2019-11-27,Mr. Austin,Debate on Second Reading of Bill 12,316,1.0,355,2.8413,2.84488,0.99874
2019-11-27#t230w2,2019-11-27,Mr. Austin,Debate on Second Reading of Bill 12,241,1.0,271,2.3362,2.55522,0.91428
2019-11-27#t230w3,2019-11-27,Mr. Austin,Debate on Second Reading of Bill 12,349,1.0,407,2.70523,2.60031,1.04035
2019-11-27#t230w4,2019-11-27,Mr. Austin,Debate on Second Reading of Bill 12,322,1.0,377,2.91997,2.7693,1.05441
2019-11-27#t230w5,2019-11-27,Mr. Austin,Debate on Second Reading of Bill 12,339,1.0,382,2.7899,2.87595,0.97008
2019-11-27#t230w6,2019-11-27,Mr. Austin,Debate on Second Reading of Bill 12,294,1.0,334,2.70262,3.02565,0.89324
2019-11-27#t230w7,2019-11-27,Mr. Austin,Debate on Second Reading of Bill 12,338,1.0,388,2.89884,2.94353,0.98482
2019-11-27#t230w8,2019-11-27,Mr. Austin,Debate on Second Reading of Bill 12,331,1.0,409,2.60434,2.81319,0.92576
2019-11-27#t230w9,2019-11-27,Mr. Austin,Debate on Second Reading of Bill 12,349,1.0,428,2.64121,2.66774,0.99005
2019-11-27#t230w10,2019-11-27,Mr. Austin,Debate on Second Reading of Bill 12,338,1.0,395,2.70722,2.65222,1.02074
2019-11-27#t230w11,2019-11-27,Mr. Austin,Debate on Second Reading of Bill 12,355,1.0,403,2.51252,2.69333,0.93287
2019-11-27#t230w12,2019-11-27,Mr. Austin,Debate on Second Reading of Bill 12,323,1.0,384,2.73965,2.77778,0.98627
2019-11-27#t230w13,2019-11-27,Mr. Austin,Debate on Second Reading of Bill 12,113,1.0,128,2.15243,2.59766,0.8286
2019-11-27#t231w0,2019-11-27,Mr. C. Chiasson,Debate on Second Reading of Bill 12,160,0.762,192,2.49075,2.82428,0.8819
2019-11-27#t232w0,2019-11-27,Mr. C. Chiasson,Debate on Second Reading of Bill 12,360,0.739,412,3.30116,3.53431,0.93403
2019-11-27#t232w1,2019-11-27,Mr. C. Chiasson,Debate on Second Reading of Bill 12,353,0.538,453,2.78244,2.7143,1.0251
2019-11-27#t232w2,2019-11-27,Mr. C. Chiasson,Debate on Second Reading of Bill 12,340,0.462,416,2.70486,2.76784,0.97725
