seg_id,date,speaker,section,n_words,orig_frac,n_tok,logppl,xppl,score
2026-05-05#t2637w1,2026-05-05,Mr. M. LeBlanc,Looking to the future,145,0.517,171,3.50602,3.59324,0.97573
2026-05-05#t2638w0,2026-05-05,Mr. Cullins,Looking to the future,353,1.0,421,2.65376,2.76018,0.96144
2026-05-05#t2638w1,2026-05-05,Mr. Cullins,Looking to the future,251,1.0,299,3.07486,3.19467,0.9625
2026-05-05#t2639w0,2026-05-05,Mr. Coon,Looking to the future,302,0.987,361,3.33819,3.12826,1.06711
2026-05-05#t2639w1,2026-05-05,Mr. Coon,Looking to the future,116,1.0,145,3.71495,3.45261,1.07598
2026-05-06#t2641w0,2026-05-06,Ms. Vautour,Looking to the future,147,0.0,191,2.47593,2.54549,0.97267
2026-05-06#t2642w0,2026-05-06,Ms. Scott-Wallace,Looking to the future,217,1.0,265,2.82553,3.0519,0.92583
2026-05-06#t2643w0,2026-05-06,Hon. Ms. Thériault,Looking to the future,165,0.0,237,2.5152,2.63859,0.95324
2026-05-06#t2644w0,2026-05-06,Ms. M. Wilson,Looking to the future,161,1.0,213,2.38168,2.91446,0.81719
2026-05-06#t2645w0,2026-05-06,Mr. Arseneault,Looking to the future,177,0.0,222,2.5701,2.67055,0.96239
2026-05-06#t2646w0,2026-05-06,Ms. M. Johnson,Looking to the future,209,1.0,254,2.61759,2.85647,0.91637
2026-05-06#t2647w0,2026-05-06,Hon. Mr. D’Amours,Looking to the future,155,0.0,207,2.67652,2.65532,1.00798
2026-05-06#t2648w0,2026-05-06,Ms. S. Wilson,Looking to the future,148,1.0,173,2.71538,2.92119,0.92955
2026-05-06#t2649w0,2026-05-06,Mr. Coon,Looking to the future,169,0.976,256,4.22504,4.11273,1.02731
2026-05-06#t2650w0,2026-05-06,Ms. Mitton,Looking to the future,177,0.881,233,2.54641,2.76898,0.91962
2026-05-06#t2651w0,2026-05-06,Mr. Savoie,Looking to the future,113,1.0,136,2.61078,2.87708,0.90744
2026-05-06#t2652w0,2026-05-06,Ms. Mitton,Looking to the future,169,1.0,208,3.49774,3.44042,1.01666
2026-05-06#t2653w0,2026-05-06,Mr. Johnston,Looking to the future,163,1.0,228,3.90505,3.58709,1.08864
2026-05-06#t2654w0,2026-05-06,Mr. Russell,Looking to the future,146,1.0,183,3.25851,3.16423,1.02979
2026-05-06#t2655w0,2026-05-06,Mr. Doucet,Looking to the future,169,0.284,196,2.94106,2.98505,0.98526
2026-05-06#t2656w0,2026-05-06,Ms. M. Johnson,Looking to the future,145,1.0,185,3.27073,3.0692,1.06566
2026-05-06#t2657w0,2026-05-06,Mr. J. LeBlanc,Looking to the future,146,0.418,177,2.8181,3.43665,0.82001
2026-05-06#t2658w0,2026-05-06,Mr. Weir,Looking to the future,152,1.0,194,3.22709,3.22072,1.00198
2026-05-06#t2659w0,2026-05-06,Ms. Vautour,Looking to the future,135,0.0,159,2.59117,2.91221,0.88976
2026-05-06#t2660w0,2026-05-06,Ms. Bockus,Looking to the future,145,1.0,178,3.75735,3.6902,1.0182
2026-05-06#t2661w0,2026-05-06,Mr. Savoie,Looking to the future,141,0.943,175,3.55177,3.36955,1.05408
2026-05-06#t2662w0,2026-05-06,Hon. Mr. Randall,Looking to the future,135,1.0,175,3.48421,3.55402,0.98036
2026-05-06#t2663w0,2026-05-06,Mr. Savoie,Looking to the future,180,1.0,208,3.23731,3.24923,0.99633
2026-05-06#t2664w0,2026-05-06,Hon. Ms. Holt,Looking to the future,191,1.0,225,3.04347,3.08047,0.98799
2026-05-06#t2665w0,2026-05-06,Mr. Savoie,Looking to the future,169,1.0,202,3.29904,3.48813,0.94579
2026-05-06#t2666w0,2026-05-06,Hon. Mr. Randall,Looking to the future,121,1.0,153,3.51573,3.22264,1.09095
2026-05-06#t2667w0,2026-05-06,Mr. Savoie,Looking to the future,124,1.0,157,3.69859,3.38915,1.0913
2026-05-06#t2668w0,2026-05-06,Hon. Mr. Randall,Looking to the future,153,1.0,179,3.20934,3.1721,1.01174
2026-05-06#t2669w0,2026-05-06,Mr. Savoie,Looking to the future,162,1.0,206,3.56509,3.53771,1.00774
2026-05-06#t2670w0,2026-05-06,Hon. Mr. Randall,Looking to the future,132,1.0,174,2.94481,3.19101,0.92285
2026-05-06#t2671w0,2026-05-06,Mr. Savoie,Looking to the future,148,1.0,181,3.57977,3.5695,1.00288
2026-05-06#t2672w0,2026-05-06,Hon. Mr. Randall,Looking to the future,121,1.0,156,3.0279,3.00993,1.00597
2026-05-06#t2673w0,2026-05-06,Mr. Savoie,Looking to the future,147,1.0,182,3.2863,3.38464,0.97095
2026-05-06#t2674w0,2026-05-06,Hon. Mr. Legacy,Looking to the future,72,1.0,90,3.20331,3.48173,0.92003
2026-05-06#t2675w0,2026-05-06,Mr. Savoie,Looking to the future,165,1.0,237,2.89148,3.00071,0.9636
2026-05-06#t2679w0,2026-05-06,Hon. Mr. Legacy,Looking to the future,96,1.0,118,3.29047,3.16591,1.03935
2026-05-06#t2680w0,2026-05-06,Mr. Savoie,Looking to the future,142,1.0,174,3.17872,3.33264,0.95381
2026-05-06#t2681w0,2026-05-06,Hon. Mr. Legacy,Looking to the future,98,1.0,127,3.44833,3.32975,1.03561
2026-05-06#t2682w0,2026-05-06,Ms. M. Johnson,Looking to the future,128,1.0,169,2.83374,3.0754,0.92142
2026-05-06#t2683w0,2026-05-06,Hon. Ms. Miles,Looking to the future,54,1.0,66,3.08184,3.23875,0.95155
2026-05-06#t2684w0,2026-05-06,Hon. Ms. Miles,Looking to the future,142,1.0,172,3.06651,3.26461,0.93932
2026-05-06#t2685w0,2026-05-06,Ms. M. Johnson,Looking to the future,150,1.0,180,3.28086,3.45053,0.95083
2026-05-06#t2686w0,2026-05-06,Hon. Mr. Dornan,Looking to the future,129,1.0,153,3.21217,3.28778,0.977
2026-05-06#t2687w0,2026-05-06,Ms. M. Johnson,Looking to the future,102,1.0,122,3.55007,3.73195,0.95127
2026-05-06#t2688w0,2026-05-06,Hon. Ms. Miles,Looking to the future,202,1.0,239,2.78614,3.05363,0.91241
2026-05-06#t2689w0,2026-05-06,Ms. Mitton,Looking to the future,139,1.0,176,3.18658,3.1614,1.00796
2026-05-06#t2690w0,2026-05-06,Hon. Ms. Miles,Looking to the future,164,1.0,194,3.1708,3.13951,1.00997
2026-05-06#t2691w0,2026-05-06,Ms. Mitton,Looking to the future,150,1.0,175,3.52055,3.33032,1.05712
2026-05-06#t2693w0,2026-05-06,Ms. Mitton,Looking to the future,164,1.0,213,3.37826,3.20357,1.05453
2026-05-06#t2694w0,2026-05-06,Hon. Ms. Miles,Looking to the future,165,1.0,210,3.13704,3.00347,1.04447
2026-05-06#t2695w0,2026-05-06,Mr. Savoie,Looking to the future,57,1.0,77,3.65776,3.73811,0.97851
2026-05-06#t2696w0,2026-05-06,Mr. Savoie,Looking to the future,95,1.0,116,3.81794,3.65161,1.04555
2026-05-06#t2697w0,2026-05-06,Hon. Mr. Randall,Looking to the future,134,1.0,155,2.93096,3.22748,0.90813
2026-05-06#t2699w0,2026-05-06,Hon. Mr. D’Amours,Looking to the future,130,0.0,165,1.90278,2.48218,0.76658
2026-05-06#t2700w0,2026-05-06,Ms. M. Wilson,Looking to the future,174,1.0,232,2.68388,2.71889,0.98712
2026-05-06#t2701w0,2026-05-06,Ms. Mitton,Looking to the future,104,0.173,131,2.69148,2.87814,0.93514
2026-05-06#t2702w0,2026-05-06,Hon. Mr. McKee,Looking to the future,176,0.455,206,2.46254,2.88744,0.85285
2026-05-06#t2703w0,2026-05-06,Mr. Weir,Looking to the future,162,1.0,193,2.52047,2.975,0.84722
2026-05-06#t2704w0,2026-05-06,Mr. Coon,Looking to the future,160,1.0,186,3.23766,2.96095,1.09345
2026-05-06#t2705w0,2026-05-06,Hon. Mr. Herron,Looking to the future,360,0.722,447,2.79874,2.75904,1.01439
2026-05-06#t2705w1,2026-05-06,Hon. Mr. Herron,Looking to the future,114,1.0,136,3.48915,3.83664,0.90943
2026-05-06#t2706w0,2026-05-06,Mr. Austin,Looking to the future,153,1.0,180,3.40676,3.09592,1.10041
2026-05-06#t2707w0,2026-05-06,Mr. Austin,Looking to the future,340,1.0,407,2.72233,3.06741,0.8875
2026-05-06#t2707w1,2026-05-06,Mr. Austin,Looking to the future,214,1.0,245,3.0313,3.19668,0.94827
2026-05-06#t2708w0,2026-05-06,Mr. Coon,Looking to the future,301,0.987,355,3.00264,3.05711,0.98218
2026-05-06#t2708w1,2026-05-06,Mr. Coon,Looking to the future,250,1.0,285,2.95281,3.00689,0.98202
2026-05-06#t2709w0,2026-05-06,Hon. Ms. Boudreau,Looking to the future,194,0.34,255,2.91891,3.00533,0.97125
2026-05-06#t2710w0,2026-05-06,Ms. M. Johnson,Looking to the future,218,0.982,251,3.09728,3.15931,0.98036
2026-05-06#t2711w0,2026-05-06,Ms. Mitton,Looking to the future,139,0.0,170,3.63109,3.26557,1.11193
2026-05-06#t2712w0,2026-05-06,Ms. Mitton,Looking to the future,336,1.0,421,2.74555,2.8047,0.97891
2026-05-06#t2712w1,2026-05-06,Ms. Mitton,Looking to the future,123,0.642,168,3.21039,3.1777,1.01029
2026-05-06#t2713w0,2026-05-06,Ms. M. Johnson,Looking to the future,77,0.948,112,3.16662,3.09921,1.02175
2026-05-06#t2714w0,2026-05-06,Mr. M. LeBlanc,Looking to the future,287,0.453,363,2.42965,2.4386,0.99633
2026-05-06#t2715w0,2026-05-06,Ms. M. Wilson,Looking to the future,283,1.0,338,3.03528,2.97348,1.02078
2026-05-06#t2715w1,2026-05-06,Ms. M. Wilson,Looking to the future,262,1.0,303,3.51577,3.37803,1.04077
2026-05-06#t2715w2,2026-05-06,Ms. M. Wilson,Looking to the future,344,1.0,414,3.63457,3.45452,1.05212
2026-05-06#t2715w3,2026-05-06,Ms. M. Wilson,Looking to the future,165,1.0,205,3.38153,3.30531,1.02306
2026-05-06#t2716w0,2026-05-06,Mr. M. LeBlanc,Looking to the future,56,1.0,68,3.32636,3.17012,1.04929
2026-05-06#t2719w0,2026-05-06,Ms. M. Wilson,Looking to the future,289,1.0,351,3.6718,3.32245,1.10515
2026-05-06#t2720w0,2026-05-06,Mr. Coon,Looking to the future,345,0.728,420,2.76928,2.67729,1.03436
2026-05-06#t2720w1,2026-05-06,Mr. Coon,Looking to the future,158,0.671,183,3.08001,3.18456,0.96717
2026-05-06#t2721w0,2026-05-06,Mr. Weir,Looking to the future,211,1.0,271,3.00448,3.03044,0.99144
2026-05-06#t2721w1,2026-05-06,Mr. Weir,Looking to the future,345,1.0,441,2.95173,2.9886,0.98767
2026-05-06#t2722w0,2026-05-06,Mr. Coon,Looking to the future,152,1.0,179,2.92954,3.08522,0.94954
2026-05-06#t2723w0,2026-05-06,Mr. Hogan,Looking to the future,273,1.0,342,2.88843,2.93251,0.98497
2026-05-06#t2723w1,2026-05-06,Mr. Hogan,Looking to the future,301,1.0,419,2.7958,2.752,1.01592
2026-05-06#t2723w2,2026-05-06,Mr. Hogan,Looking to the future,332,1.0,407,2.82817,2.79575,1.0116
2026-05-06#t2723w3,2026-05-06,Mr. Hogan,Looking to the future,129,1.0,169,3.13412,3.04463,1.02939
2026-05-06#t2726w0,2026-05-06,Mr. Hogan,Looking to the future,211,1.0,260,3.26678,3.42051,0.95505
2026-05-06#t2726w1,2026-05-06,Mr. Hogan,Looking to the future,210,1.0,249,3.11893,3.16876,0.98427
2026-05-06#t2726w2,2026-05-06,Mr. Hogan,Looking to the future,322,1.0,412,2.59075,2.70843,0.95655
2026-05-06#t2726w3,2026-05-06,Mr. Hogan,Looking to the future,237,1.0,282,3.18564,3.08222,1.03355
2026-05-06#t2726w4,2026-05-06,Mr. Hogan,Looking to the future,262,1.0,333,2.98524,2.8872,1.03396
2026-05-06#t2726w5,2026-05-06,Mr. Hogan,Looking to the future,295,1.0,359,3.02165,3.1274,0.96619
2026-05-06#t2727w0,2026-05-06,Mr. Hogan,Looking to the future,360,1.0,453,3.32245,3.24725,1.02316
2026-05-06#t2728w0,2026-05-06,Mr. Austin,Looking to the future,177,1.0,210,3.25949,3.37969,0.96443
2026-05-06#t2729w0,2026-05-06,Mr. Austin,Looking to the future,333,1.0,434,3.07792,3.06386,1.00459
2026-05-06#t2729w1,2026-05-06,Mr. Austin,Looking to the future,312,1.0,404,3.16568,2.9906,1.05854
2026-05-06#t2729w2,2026-05-06,Mr. Austin,Looking to the future,351,1.0,420,2.9661,3.05285,0.97158
2026-05-06#t2729w3,2026-05-06,Mr. Austin,Looking to the future,315,1.0,384,3.33851,3.10303,1.07588
2026-05-06#t2729w4,2026-05-06,Mr. Austin,Looking to the future,176,1.0,220,3.14468,3.28763,0.95652
2026-05-06#t2730w0,2026-05-06,Mr. Austin,Looking to the future,186,1.0,225,3.25536,3.32673,0.97855
2026-05-06#t2731w0,2026-05-06,Mr. Austin,Looking to the future,209,1.0,253,3.16176,3.25314,0.97191
2026-05-06#t2732w0,2026-05-06,Mr. M. LeBlanc,Looking to the future,66,1.0,79,2.49174,2.57934,0.96604
2026-05-06#t2733w0,2026-05-06,Madam Speaker,Looking to the future,59,1.0,75,3.5858,3.97282,0.90258
2026-05-06#t2735w0,2026-05-06,Mr. Austin,Looking to the future,181,1.0,219,2.8915,3.50841,0.82416
2026-05-06#t2736w0,2026-05-06,Mr. Austin,Looking to the future,229,1.0,284,2.81658,3.09401,0.91033
2026-05-06#t2736w1,2026-05-06,Mr. Austin,Looking to the future,245,1.0,293,2.92277,3.18826,0.91673
2026-05-06#t2736w2,2026-05-06,Mr. Austin,Looking to the future,311,1.0,380,3.14331,3.17718,0.98934
2026-05-06#t2739w0,2026-05-06,Hon. Mr. Randall,Looking to the future,296,0.446,366,2.82137,2.86978,0.98313
2026-05-06#t2739w1,2026-05-06,Hon. Mr. Randall,Looking to the future,343,0.615,397,2.67387,2.87586,0.92976
2026-05-06#t2740w0,2026-05-06,Mr. Ames,Looking to the future,134,1.0,161,3.088,3.24421,0.95185
2026-05-06#t2741w0,2026-05-06,Ms. Mitton,Looking to the future,341,0.633,414,2.65431,2.572,1.032
2026-05-06#t2741w1,2026-05-06,Ms. Mitton,Looking to the future,303,0.568,382,2.52638,2.57825,0.97988
2026-05-06#t2741w2,2026-05-06,Ms. Mitton,Looking to the future,132,0.0,152,3.18612,3.82228,0.83356
2026-05-06#t2742w0,2026-05-06,Mr. Monahan,Looking to the future,338,0.515,404,2.78924,2.7978,0.99694
2026-05-06#t2742w1,2026-05-06,Mr. Monahan,Looking to the future,318,0.717,357,3.03169,3.05249,0.99319
2026-05-06#t2742w2,2026-05-06,Mr. Monahan,Looking to the future,181,1.0,213,3.63957,3.6396,0.99999
2026-05-06#t2743w0,2026-05-06,Mr. Monahan,Looking to the future,340,0.765,438,3.27842,3.26079,1.0054
2026-05-06#t2743w1,2026-05-06,Mr. Monahan,Looking to the future,324,0.506,388,3.38686,3.22189,1.0512
2026-05-06#t2743w2,2026-05-06,Mr. Monahan,Looking to the future,355,0.561,423,3.00741,3.04029,0.98918
2026-05-06#t2743w3,2026-05-06,Mr. Monahan,Looking to the future,332,0.536,387,3.272,3.12213,1.048
2026-05-06#t2743w4,2026-05-06,Mr. Monahan,Looking to the future,95,0.958,111,2.94001,3.29491,0.89229
2026-05-06#t2744w0,2026-05-06,Ms. Mitton,Looking to the future,349,1.0,418,2.62105,2.91049,0.90055
2026-05-06#t2744w1,2026-05-06,Ms. Mitton,Looking to the future,311,1.0,375,3.08507,2.9886,1.03228
2026-05-06#t2745w0,2026-05-06,Mr. Hogan,Looking to the future,291,1.0,356,3.06817,2.96333,1.03538
2026-05-06#t2745w1,2026-05-06,Mr. Hogan,Looking to the future,353,1.0,440,2.71727,2.81041,0.96686
2026-05-06#t2745w2,2026-05-06,Mr. Hogan,Looking to the future,354,1.0,430,3.21609,3.06115,1.05061
2026-05-07#t2747w0,2026-05-07,Hon. Ms. Holt,Looking to the future,311,0.894,359,2.78534,2.95326,0.94314
2026-05-07#t2748w0,2026-05-07,Ms. Scott-Wallace,Looking to the future,326,1.0,390,3.2606,3.15393,1.03382
2026-05-07#t2749w0,2026-05-07,Mr. Coon,Looking to the future,172,0.977,208,2.96283,3.14652,0.94162
2026-05-07#t2753w0,2026-05-07,Mr. Robichaud,Looking to the future,156,0.0,205,2.98774,3.14373,0.95038
2026-05-07#t2754w0,2026-05-07,Madam Speaker,Looking to the future,201,0.711,243,2.35699,2.74261,0.8594
2026-05-07#t2755w0,2026-05-07,Hon. Mr. Gauvin,Looking to the future,236,0.0,311,2.79431,2.91368,0.95903
2026-05-07#t2756w0,2026-05-07,Ms. Scott-Wallace,Looking to the future,169,1.0,215,2.94093,3.11375,0.9445
2026-05-07#t2757w0,2026-05-07,Ms. M. Johnson,Looking to the future,204,1.0,252,3.37255,3.0629,1.1011
2026-05-07#t2758w0,2026-05-07,Mr. Austin,Looking to the future,256,1.0,360,2.58063,2.87297,0.89825
2026-05-07#t2759w0,2026-05-07,Ms. Bockus,Looking to the future,159,1.0,208,3.04851,3.04544,1.00101
2026-05-07#t2760w0,2026-05-07,Mr. J. LeBlanc,Looking to the future,132,0.0,155,3.26808,3.31191,0.98677
2026-05-07#t2761w0,2026-05-07,Mr. Coon,Looking to the future,172,0.977,219,3.24272,3.10114,1.04565
2026-05-07#t2762w0,2026-05-07,Mr. Doucet,Looking to the future,167,0.12,217,2.85614,2.82102,1.01245
2026-05-07#t2763w0,2026-05-07,Ms. Mitton,Looking to the future,168,1.0,201,2.42029,2.86295,0.84538
2026-05-07#t2764w0,2026-05-07,Hon. C. Johnson,Looking to the future,165,0.0,230,2.52912,2.88166,0.87766
2026-05-07#t2766w0,2026-05-07,Mr. Robichaud,Looking to the future,248,0.0,292,3.11767,3.10229,1.00496
2026-05-07#t2767w0,2026-05-07,Mr. Monahan,Looking to the future,148,1.0,168,3.20816,3.50481,0.91536
2026-05-07#t2769w0,2026-05-07,Mr. Coon,Looking to the future,171,0.977,215,3.31171,3.21718,1.02938
2026-05-07#t2770w0,2026-05-07,Mr. Doucet,Looking to the future,163,0.0,214,3.28488,3.24811,1.01132
2026-05-07#t2771w0,2026-05-07,Ms. S. Wilson,Looking to the future,154,1.0,181,3.29022,3.29822,0.99758
2026-05-07#t2772w0,2026-05-07,Ms. Vautour,Looking to the future,115,0.0,159,2.94074,2.71911,1.08151
2026-05-07#t2773w0,2026-05-07,Mr. Ames,Looking to the future,154,1.0,184,3.51943,3.33304,1.05592
2026-05-07#t2774w0,2026-05-07,Mr. M. LeBlanc,Looking to the future,152,0.0,182,3.13469,3.12237,1.00395
2026-05-07#t2775w0,2026-05-07,Mr. Austin,Looking to the future,182,1.0,220,3.26781,3.30296,0.98936
2026-05-07#t2776w0,2026-05-07,Ms. Wilcott,Looking to the future,97,0.784,143,3.42375,3.2811,1.04348
2026-05-07#t2777w0,2026-05-07,Ms. Scott-Wallace,Looking to the future,138,1.0,166,3.41323,3.23283,1.0558
2026-05-07#t2778w0,2026-05-07,Mr. Savoie,Looking to the future,170,0.953,215,3.74151,3.76116,0.99478
2026-05-07#t2779w0,2026-05-07,Hon. Ms. Holt,Looking to the future,181,1.0,202,3.09034,3.08167,1.00281
2026-05-07#t2780w0,2026-05-07,Mr. Savoie,Looking to the future,133,1.0,160,3.68032,3.46079,1.06343
2026-05-07#t2781w0,2026-05-07,Hon. M. Finnigan,Looking to the future,113,0.929,140,3.36587,3.46717,0.97078
2026-05-07#t2782w0,2026-05-07,Mr. Savoie,Looking to the future,118,1.0,144,3.4757,3.47676,0.99969
2026-05-07#t2783w0,2026-05-07,Hon. M. Finnigan,Looking to the future,105,0.0,123,3.1976,3.17362,1.00756
2026-05-07#t2784w0,2026-05-07,Mr. Savoie,Looking to the future,149,0.913,180,3.60196,3.44488,1.0456
2026-05-07#t2785w0,2026-05-07,Hon. M. Finnigan,Looking to the future,140,0.957,171,3.26284,3.35443,0.9727
2026-05-07#t2786w0,2026-05-07,Mr. Savoie,Looking to the future,99,1.0,121,3.42669,3.31865,1.03256
2026-05-07#t2787w0,2026-05-07,Hon. M. Finnigan,Looking to the future,121,0.0,140,3.48145,3.5581,0.97846
2026-05-07#t2788w0,2026-05-07,Mr. Savoie,Looking to the future,154,1.0,187,3.70214,3.56586,1.03822
2026-05-07#t2789w0,2026-05-07,Hon. M. Finnigan,Looking to the future,133,0.94,160,3.39561,3.40117,0.99837
2026-05-07#t2790w0,2026-05-07,Mr. Savoie,Looking to the future,182,1.0,221,3.51907,3.70088,0.95087
2026-05-07#t2791w0,2026-05-07,Hon. M. Finnigan,Looking to the future,135,0.0,165,3.38913,3.37926,1.00292
2026-05-07#t2792w0,2026-05-07,Mr. Savoie,Looking to the future,163,1.0,190,3.5518,3.16365,1.12269
2026-05-07#t2793w0,2026-05-07,Hon. M. Finnigan,Looking to the future,142,0.972,179,3.09989,3.18217,0.97415
2026-05-07#t2794w0,2026-05-07,Mr. Savoie,Looking to the future,122,0.951,154,2.43969,2.46691,0.98897
2026-05-07#t2795w0,2026-05-07,Hon. M. Finnigan,Looking to the future,97,0.0,124,3.05488,3.0183,1.01212
2026-05-07#t2796w0,2026-05-07,Mr. Savoie,Looking to the future,136,1.0,172,3.53148,3.45331,1.02263
2026-05-07#t2797w0,2026-05-07,Hon. M. Finnigan,Looking to the future,117,0.932,150,3.04635,3.11539,0.97784
2026-05-07#t2798w0,2026-05-07,Mr. Coon,Looking to the future,171,0.977,217,3.19799,3.27393,0.9768
2026-05-07#t2799w0,2026-05-07,Hon. Mr. Herron,Looking to the future,61,1.0,76,3.93401,3.40732,1.15457
2026-05-07#t2800w0,2026-05-07,Mr. Coon,Looking to the future,156,1.0,190,3.36402,3.52364,0.9547
2026-05-07#t2801w0,2026-05-07,Hon. K. Chiasson,Looking to the future,145,1.0,174,2.85882,3.09539,0.92357
2026-05-07#t2802w0,2026-05-07,Ms. Scott-Wallace,Looking to the future,178,1.0,204,3.35639,3.41086,0.98403
2026-05-07#t2803w0,2026-05-07,Hon. Mr. Finnigan,Looking to the future,135,0.941,153,3.12286,3.4142,0.91467
2026-05-07#t2804w0,2026-05-07,Ms. Scott-Wallace,Looking to the future,187,1.0,215,4.24789,3.62826,1.17078
2026-05-07#t2805w0,2026-05-07,Hon. Mr. Finnigan,Looking to the future,121,0.0,152,3.80923,3.31726,1.1483
2026-05-07#t2806w0,2026-05-07,Ms. Scott-Wallace,Looking to the future,197,1.0,235,3.71092,3.53001,1.05125
2026-05-07#t2807w0,2026-05-07,Hon. Mr. Finnigan,Looking to the future,103,0.0,124,3.15293,3.17634,0.99263
2026-05-07#t2808w0,2026-05-07,Mr. Savoie,Looking to the future,142,1.0,164,3.50295,3.528,0.9929
2026-05-07#t2809w0,2026-05-07,Hon. Ms. Holt,Looking to the future,160,1.0,184,3.31047,3.34552,0.98952
2026-05-07#t2811w0,2026-05-07,Hon. Mr. Hickey,Looking to the future,241,0.751,298,3.09773,3.24597,0.95433
2026-05-07#t2812w0,2026-05-07,Ms. Conroy,Looking to the future,238,1.0,295,3.38677,3.17611,1.06632
2026-05-07#t2813w0,2026-05-07,Mr. Coon,Looking to the future,286,1.0,336,3.21241,3.08356,1.04179
2026-05-07#t2814w0,2026-05-07,Hon. Ms. Miles,Looking to the future,155,0.761,186,2.43198,2.60857,0.9323
2026-05-07#t2815w0,2026-05-07,Ms. M. Johnson,Looking to the future,173,1.0,203,2.38201,2.3486,1.01423
2026-05-07#t2816w0,2026-05-07,Ms. Mitton,Looking to the future,134,1.0,154,2.97363,3.03851,0.97865
2026-05-07#t2817w0,2026-05-07,Hon. Mr. Dornan,Looking to the future,228,0.925,295,3.18245,3.09985,1.02665
2026-05-07#t2818w0,2026-05-07,Mr. Hogan,Looking to the future,261,0.835,344,2.98076,3.14155,0.94882
2026-05-07#t2819w0,2026-05-07,Mr. Coon,Looking to the future,281,1.0,342,2.95173,2.88736,1.02229
2026-05-07#t2820w0,2026-05-07,Hon. Mr. Gauvin,Looking to the future,331,0.489,405,2.96537,2.86074,1.03657
2026-05-07#t2820w1,2026-05-07,Hon. Mr. Gauvin,Looking to the future,77,0.662,92,3.42579,3.59666,0.95249
2026-05-07#t2821w0,2026-05-07,Mr. Ames,Looking to the future,189,1.0,250,3.17456,3.0292,1.04798
2026-05-07#t2822w0,2026-05-07,Ms. Mitton,Looking to the future,295,1.0,347,2.93987,3.00271,0.97907
2026-05-07#t2822w1,2026-05-07,Ms. Mitton,Looking to the future,112,1.0,130,2.93745,3.39853,0.86433
2026-05-07#t2823w0,2026-05-07,Madam Speaker,Looking to the future,337,0.629,456,2.94835,2.81706,1.04661
2026-05-07#t2823w1,2026-05-07,Madam Speaker,Looking to the future,148,1.0,180,2.79942,3.08724,0.90677
2026-05-07#t2829w0,2026-05-07,Madam Speaker,Looking to the future,310,0.965,435,2.66741,2.8194,0.94609
2026-05-07#t2830w0,2026-05-07,Mr. Lee,Looking to the future,332,1.0,415,2.31441,2.53876,0.91163
2026-05-07#t2830w1,2026-05-07,Mr. Lee,Looking to the future,302,1.0,370,2.95983,3.15818,0.93719
2026-05-07#t2830w2,2026-05-07,Mr. Lee,Looking to the future,315,1.0,380,2.67224,2.67218,1.00002
2026-05-07#t2830w3,2026-05-07,Mr. Lee,Looking to the future,353,1.0,425,2.46691,2.84497,0.86711
2026-05-07#t2830w4,2026-05-07,Mr. Lee,Looking to the future,291,1.0,351,2.71678,2.75767,0.98517
2026-05-07#t2830w5,2026-05-07,Mr. Lee,Looking to the future,288,1.0,336,2.56949,2.91949,0.88011
2026-05-07#t2830w6,2026-05-07,Mr. Lee,Looking to the future,245,1.0,304,2.8053,3.13584,0.89459
2026-05-07#t2832w0,2026-05-07,Hon. Mr. Dornan,Looking to the future,298,0.93,373,3.10636,2.9767,1.04356
2026-05-07#t2832w1,2026-05-07,Hon. Mr. Dornan,Looking to the future,304,0.931,378,3.13361,2.9477,1.06307
2026-05-07#t2832w2,2026-05-07,Hon. Mr. Dornan,Looking to the future,302,1.0,374,3.32504,3.24783,1.02377
2026-05-07#t2832w3,2026-05-07,Hon. Mr. Dornan,Looking to the future,340,0.944,412,2.98777,2.88316,1.03628
2026-05-07#t2832w4,2026-05-07,Hon. Mr. Dornan,Looking to the future,183,1.0,213,3.22696,3.50932,0.91954
2026-05-07#t2834w0,2026-05-07,Mr. Hogan,Looking to the future,304,1.0,390,2.59984,2.60527,0.99792
2026-05-07#t2834w1,2026-05-07,Mr. Hogan,Looking to the future,321,1.0,421,2.73454,2.82118,0.96929
2026-05-07#t2834w2,2026-05-07,Mr. Hogan,Looking to the future,201,1.0,280,3.02004,3.10836,0.97159
2026-05-07#t2835w0,2026-05-07,Mr. Hogan,Looking to the future,274,1.0,328,3.06274,3.13214,0.97784
2026-05-07#t2835w1,2026-05-07,Mr. Hogan,Looking to the future,355,1.0,457,2.55421,2.7234,0.93787
2026-05-07#t2835w2,2026-05-07,Mr. Hogan,Looking to the future,359,1.0,445,3.18603,3.11227,1.0237
2026-05-07#t2838w0,2026-05-07,Hon. Mr. Legacy,Looking to the future,257,0.0,326,2.95938,2.98639,0.99096
2026-05-07#t2838w1,2026-05-07,Hon. Mr. Legacy,Looking to the future,253,0.0,299,3.21613,3.26078,0.98631
2026-05-07#t2838w2,2026-05-07,Hon. Mr. Legacy,Looking to the future,359,0.0,452,2.86239,2.85842,1.00139
2026-05-07#t2838w3,2026-05-07,Hon. Mr. Legacy,Looking to the future,342,0.0,425,3.12069,3.03043,1.02978
2026-05-07#t2839w0,2026-05-07,Hon. Mr. Legacy,Looking to the future,223,0.552,270,3.01664,3.17636,0.94972
2026-05-07#t2847w0,2026-05-07,Mr. Coon,Looking to the future,313,1.0,379,3.31313,3.26271,1.01545
