seg_id,date,speaker,n_words,orig_frac,p_ai
2026-03-18#t2135w22,2026-03-18,Mr. M. LeBlanc,209,0.526,0.002589
2026-03-18#t2135w23,2026-03-18,Mr. M. LeBlanc,346,1.0,0.002085
2026-03-18#t2135w24,2026-03-18,Mr. M. LeBlanc,336,0.818,0.000952
2026-03-18#t2135w25,2026-03-18,Mr. M. LeBlanc,301,0.405,0.000509
2026-03-18#t2135w26,2026-03-18,Mr. M. LeBlanc,355,0.741,0.002545
2026-03-18#t2135w27,2026-03-18,Mr. M. LeBlanc,326,0.617,0.020202
2026-03-18#t2135w28,2026-03-18,Mr. M. LeBlanc,278,0.673,0.02566
2026-03-18#t2135w29,2026-03-18,Mr. M. LeBlanc,272,0.89,0.011085
2026-03-19#t2136w0,2026-03-19,Mr. M. LeBlanc,54,0.389,0.011554
2026-03-20#t2137w0,2026-03-20,Ms. Vautour,83,0.0,0.14472
2026-03-20#t2140w0,2026-03-20,Ms. Mitton,65,0.0,0.103451
2026-03-20#t2141w0,2026-03-20,Mr. Savoie,85,0.0,0.013051
2026-03-20#t2143w0,2026-03-20,Hon. Ms. Miles,249,1.0,0.245147
2026-03-20#t2144w0,2026-03-20,Mr. Savoie,120,0.95,0.871803
2026-03-20#t2145w0,2026-03-20,Mr. Johnston,113,0.0,0.107863
2026-03-20#t2146w0,2026-03-20,Ms. M. Johnson,251,1.0,0.996124
2026-03-20#t2147w0,2026-03-20,Ms. Vautour,203,0.0,0.317377
2026-03-20#t2148w0,2026-03-20,Mr. Monahan,148,1.0,0.150727
2026-03-20#t2149w0,2026-03-20,Hon. Mr. Gauvin,124,0.0,0.112846
2026-03-20#t2150w0,2026-03-20,Ms. Bockus,156,1.0,0.235687
2026-03-20#t2151w0,2026-03-20,Mr. Coon,156,0.974,0.337811
2026-03-20#t2152w0,2026-03-20,Ms. Mitton,208,1.0,0.000261
2026-03-20#t2153w0,2026-03-20,Ms. Scott-Wallace,128,1.0,0.010578
2026-03-20#t2154w0,2026-03-20,Ms. Mitton,162,1.0,0.998116
2026-03-20#t2155w0,2026-03-20,Mr. J. LeBlanc,154,0.0,0.964628
2026-03-20#t2156w0,2026-03-20,Mr. Weir,143,1.0,0.013179
2026-03-20#t2157w0,2026-03-20,Ms. Vautour,164,0.0,0.299284
2026-03-20#t2158w0,2026-03-20,Ms. Conroy,153,1.0,0.009429
2026-03-20#t2159w0,2026-03-20,Mr. Robichaud,127,0.425,0.97358
2026-03-20#t2160w0,2026-03-20,Mr. Austin,138,1.0,0.005018
2026-03-20#t2161w0,2026-03-20,Mr. Johnston,147,1.0,0.167901
2026-03-20#t2162w0,2026-03-20,Mr. Hogan,142,1.0,0.957868
2026-03-20#t2163w0,2026-03-20,Mr. Savoie,145,0.945,0.05112
2026-03-20#t2164w0,2026-03-20,Hon. Ms. Holt,166,1.0,0.25656
2026-03-20#t2165w0,2026-03-20,Mr. Savoie,136,1.0,0.003342
2026-03-20#t2166w0,2026-03-20,Hon. Ms. Holt,179,0.0,0.024554
2026-03-20#t2167w0,2026-03-20,Mr. Savoie,153,0.771,0.000259
2026-03-20#t2168w0,2026-03-20,Hon. Ms. Holt,190,1.0,0.248604
2026-03-20#t2169w0,2026-03-20,Mr. Savoie,126,1.0,0.029911
2026-03-20#t2170w0,2026-03-20,Hon. Mr. Finnigan,134,0.0,0.09728
2026-03-20#t2171w0,2026-03-20,Mr. Savoie,149,1.0,0.008151
2026-03-20#t2172w0,2026-03-20,Hon. Mr. Finnigan,163,0.975,0.021871
2026-03-20#t2173w0,2026-03-20,Mr. Savoie,155,1.0,0.105032
2026-03-20#t2174w0,2026-03-20,Hon. Mr. Finnigan,166,1.0,0.000961
2026-03-20#t2175w0,2026-03-20,Ms. Scott-Wallace,174,1.0,0.009478
2026-03-20#t2176w0,2026-03-20,Hon. Mr. Finnigan,137,0.985,0.000876
2026-03-20#t2177w0,2026-03-20,Ms. Scott-Wallace,207,1.0,0.010513
2026-03-20#t2178w0,2026-03-20,Hon. Mr. McKee,142,1.0,0.004693
2026-03-20#t2181w0,2026-03-20,Ms. Scott-Wallace,173,1.0,0.011489
2026-03-20#t2182w0,2026-03-20,Hon. Mr. Gauvin,186,0.0,0.003857
2026-03-20#t2183w0,2026-03-20,Mr. Hogan,137,1.0,0.001439
2026-03-20#t2184w0,2026-03-20,Hon. Mr. Dornan,115,1.0,0.014822
2026-03-20#t2185w0,2026-03-20,Mr. Hogan,160,1.0,0.00025
2026-03-20#t2186w0,2026-03-20,Hon. Mr. Dornan,73,1.0,0.025597
2026-03-20#t2187w0,2026-03-20,Mr. Hogan,94,1.0,0.000473
2026-03-20#t2188w0,2026-03-20,Hon. Mr. Dornan,64,1.0,0.002791
2026-03-20#t2189w0,2026-03-20,Mr. Lee,165,1.0,0.039746
2026-03-20#t2190w0,2026-03-20,Hon. C. Johnson,83,1.0,0.096265
2026-03-20#t2191w0,2026-03-20,Mr. Lee,143,1.0,0.005394
2026-03-20#t2192w0,2026-03-20,Hon. C. Johnson,132,0.0,0.948082
2026-03-20#t2193w0,2026-03-20,Mr. Lee,166,1.0,0.115337
2026-03-20#t2195w0,2026-03-20,Mr. Monahan,156,1.0,0.869628
2026-03-20#t2196w0,2026-03-20,Hon. Ms. Holt,214,1.0,0.003478
2026-03-20#t2198w0,2026-03-20,Hon. Ms. Thériault,153,0.373,0.977803
2026-03-20#t2199w0,2026-03-20,Ms. M. Wilson,172,1.0,0.998581
2026-03-20#t2200w0,2026-03-20,Ms. Mitton,155,1.0,0.988833
2026-03-20#t2201w0,2026-03-20,Hon. Ms. Miles,170,0.829,0.999083
2026-03-20#t2202w0,2026-03-20,Ms. M. Johnson,198,0.97,0.943615
2026-03-20#t2203w0,2026-03-20,Mr. Coon,187,0.979,0.039839
2026-03-20#t2204w0,2026-03-20,Hon. Mr. Gauvin,159,0.0,0.530262
2026-03-20#t2205w0,2026-03-20,Mr. Hogan,107,0.0,0.099048
2026-03-20#t2206w0,2026-03-20,Ms. Mitton,165,0.448,0.00099
2026-03-20#t2207w0,2026-03-20,Mr. M. LeBlanc,282,0.135,0.000285
2026-03-20#t2207w1,2026-03-20,Mr. M. LeBlanc,339,0.0,0.040112
2026-03-20#t2208w0,2026-03-20,Ms. Scott-Wallace,333,1.0,0.016621
2026-03-20#t2208w1,2026-03-20,Ms. Scott-Wallace,245,1.0,0.031662
2026-03-20#t2208w2,2026-03-20,Ms. Scott-Wallace,255,1.0,0.007108
2026-03-20#t2208w3,2026-03-20,Ms. Scott-Wallace,357,1.0,0.000315
2026-03-20#t2208w4,2026-03-20,Ms. Scott-Wallace,163,1.0,0.012809
2026-03-20#t2209w0,2026-03-20,Mr. Coon,272,1.0,0.013129
2026-03-20#t2209w1,2026-03-20,Mr. Coon,341,1.0,0.000274
2026-03-20#t2209w2,2026-03-20,Mr. Coon,350,0.806,0.315205
2026-03-20#t2209w3,2026-03-20,Mr. Coon,317,0.896,0.002706
2026-03-20#t2209w4,2026-03-20,Mr. Coon,331,0.849,0.998987
2026-03-20#t2209w5,2026-03-20,Mr. Coon,301,0.917,0.988732
2026-03-20#t2210w0,2026-03-20,Mr. Hogan,339,1.0,0.001027
2026-03-20#t2210w1,2026-03-20,Mr. Hogan,97,1.0,0.082455
2026-03-20#t2211w0,2026-03-20,Mr. Coon,310,0.987,0.00532
2026-03-20#t2211w1,2026-03-20,Mr. Coon,332,1.0,0.028339
2026-03-20#t2211w2,2026-03-20,Mr. Coon,217,1.0,0.018284
2026-03-20#t2212w0,2026-03-20,Mr. Coon,122,1.0,0.000604
2026-03-20#t2214w0,2026-03-20,Madam Speaker,313,0.859,0.330636
2026-03-20#t2214w1,2026-03-20,Madam Speaker,316,0.873,0.028853
2026-03-20#t2214w2,2026-03-20,Madam Speaker,260,0.927,0.003061
2026-03-20#t2214w3,2026-03-20,Madam Speaker,338,0.861,0.018646
2026-03-20#t2214w4,2026-03-20,Madam Speaker,310,1.0,0.007773
2026-03-20#t2214w5,2026-03-20,Madam Speaker,348,1.0,0.00056
2026-03-20#t2214w6,2026-03-20,Madam Speaker,336,1.0,0.001671
2026-03-20#t2214w7,2026-03-20,Madam Speaker,316,0.684,0.061861
2026-03-20#t2214w8,2026-03-20,Madam Speaker,322,1.0,0.009973
2026-03-20#t2214w9,2026-03-20,Madam Speaker,331,0.867,0.001529
2026-03-20#t2214w10,2026-03-20,Madam Speaker,301,0.817,0.007437
2026-03-20#t2214w11,2026-03-20,Madam Speaker,342,1.0,0.011131
2026-03-20#t2214w12,2026-03-20,Madam Speaker,304,1.0,0.001794
2026-03-20#t2214w13,2026-03-20,Madam Speaker,312,1.0,0.002372
2026-03-20#t2214w14,2026-03-20,Madam Speaker,270,0.985,0.008069
2026-03-20#t2216w0,2026-03-20,Hon. Mr. Dornan,348,0.945,0.04853
2026-03-20#t2216w1,2026-03-20,Hon. Mr. Dornan,349,0.903,0.004979
2026-03-20#t2216w2,2026-03-20,Hon. Mr. Dornan,289,0.955,0.043926
2026-03-20#t2216w3,2026-03-20,Hon. Mr. Dornan,235,1.0,0.001494
2026-03-20#t2216w4,2026-03-20,Hon. Mr. Dornan,325,0.954,0.0966
2026-03-20#t2216w5,2026-03-20,Hon. Mr. Dornan,354,0.963,0.223586
2026-03-20#t2216w6,2026-03-20,Hon. Mr. Dornan,302,0.914,0.012166
2026-03-20#t2216w7,2026-03-20,Hon. Mr. Dornan,291,0.883,0.917302
2026-03-20#t2216w8,2026-03-20,Hon. Mr. Dornan,241,1.0,0.297179
2026-03-20#t2216w9,2026-03-20,Hon. Mr. Dornan,333,1.0,0.074079
2026-03-20#t2216w10,2026-03-20,Hon. Mr. Dornan,345,0.881,0.117536
2026-03-20#t2217w0,2026-03-20,Mr. Savoie,319,0.746,0.005228
2026-03-20#t2217w1,2026-03-20,Mr. Savoie,226,1.0,0.014008
2026-03-20#t2217w2,2026-03-20,Mr. Savoie,232,1.0,0.003155
2026-03-20#t2217w3,2026-03-20,Mr. Savoie,328,1.0,0.000423
2026-03-20#t2217w4,2026-03-20,Mr. Savoie,273,1.0,0.000347
2026-03-20#t2218w0,2026-03-20,Mr. Doucet,59,0.0,0.001093
2026-03-20#t2221w0,2026-03-20,Mr. Deputy Speaker,56,0.0,0.019388
2026-03-20#t2222w0,2026-03-20,Mr. Savoie,87,1.0,0.000352
2026-03-20#t2223w0,2026-03-20,M. Savoie,260,0.988,0.006666
2026-03-20#t2223w1,2026-03-20,M. Savoie,333,1.0,0.000567
2026-03-20#t2223w2,2026-03-20,M. Savoie,230,1.0,0.000697
2026-03-20#t2223w3,2026-03-20,M. Savoie,328,1.0,0.000285
2026-03-20#t2223w4,2026-03-20,M. Savoie,284,1.0,0.002537
2026-03-20#t2223w5,2026-03-20,M. Savoie,337,1.0,0.000578
2026-03-20#t2223w6,2026-03-20,M. Savoie,336,1.0,0.000339
2026-03-20#t2223w7,2026-03-20,M. Savoie,297,1.0,0.000344
2026-03-20#t2223w8,2026-03-20,M. Savoie,302,1.0,0.000499
2026-03-20#t2223w9,2026-03-20,M. Savoie,209,1.0,0.001143
2026-03-20#t2224w0,2026-03-20,Mr. Savoie,348,1.0,0.002034
2026-03-20#t2224w1,2026-03-20,Mr. Savoie,306,1.0,0.004046
2026-03-20#t2224w2,2026-03-20,Mr. Savoie,304,1.0,0.009548
2026-03-20#t2224w3,2026-03-20,Mr. Savoie,348,1.0,0.000402
2026-03-20#t2224w4,2026-03-20,Mr. Savoie,187,1.0,0.131119
2026-03-20#t2226w0,2026-03-20,Mr. Savoie,116,1.0,0.106112
2026-03-20#t2228w0,2026-03-20,Hon. Ms. Miles,327,1.0,0.131298
2026-03-20#t2228w1,2026-03-20,Hon. Ms. Miles,339,0.829,0.364039
2026-03-20#t2228w2,2026-03-20,Hon. Ms. Miles,353,1.0,0.145295
2026-03-20#t2228w3,2026-03-20,Hon. Ms. Miles,249,0.799,0.995382
2026-03-20#t2228w4,2026-03-20,Hon. Ms. Miles,352,1.0,0.998355
2026-03-20#t2228w5,2026-03-20,Hon. Ms. Miles,272,0.838,0.306905
2026-03-20#t2229w0,2026-03-20,Hon. Ms. Miles,286,0.731,0.99675
2026-03-20#t2229w1,2026-03-20,Hon. Ms. Miles,154,1.0,0.981105
2026-03-20#t2230w0,2026-03-20,Hon. Ms. Miles,240,1.0,0.998317
2026-03-20#t2232w0,2026-03-20,Ms. M. Johnson,78,1.0,0.001835
2026-03-20#t2233w0,2026-03-20,Ms. M. Johnson,185,1.0,0.197028
2026-03-20#t2234w0,2026-03-20,Ms. M. Johnson,281,1.0,0.003624
2026-03-20#t2234w1,2026-03-20,Ms. M. Johnson,350,0.843,0.022068
2026-03-20#t2234w2,2026-03-20,Ms. M. Johnson,328,1.0,0.02265
2026-03-20#t2234w3,2026-03-20,Ms. M. Johnson,338,1.0,0.012011
2026-03-20#t2234w4,2026-03-20,Ms. M. Johnson,332,0.714,0.058308
2026-03-20#t2234w5,2026-03-20,Ms. M. Johnson,337,1.0,0.128109
2026-03-20#t2234w6,2026-03-20,Ms. M. Johnson,284,1.0,0.015537
2026-03-20#t2234w7,2026-03-20,Ms. M. Johnson,292,0.729,0.026544
2026-03-20#t2234w8,2026-03-20,Ms. M. Johnson,320,1.0,0.362183
2026-03-20#t2234w9,2026-03-20,Ms. M. Johnson,311,1.0,0.932163
2026-03-20#t2235w0,2026-03-20,Ms. M. Johnson,319,1.0,0.994058
2026-03-20#t2235w1,2026-03-20,Ms. M. Johnson,327,1.0,0.968504
2026-03-20#t2235w2,2026-03-20,Ms. M. Johnson,352,0.611,0.015835
2026-03-20#t2235w3,2026-03-20,Ms. M. Johnson,327,1.0,0.311426
2026-03-20#t2235w4,2026-03-20,Ms. M. Johnson,315,1.0,0.295613
2026-03-20#t2235w5,2026-03-20,Ms. M. Johnson,154,1.0,0.125073
2026-03-20#t2236w0,2026-03-20,Ms. Vautour,358,0.061,0.242482
2026-03-20#t2236w1,2026-03-20,Ms. Vautour,314,0.42,0.30295
2026-03-20#t2236w2,2026-03-20,Ms. Vautour,295,0.098,0.011374
2026-03-20#t2236w3,2026-03-20,Ms. Vautour,281,0.0,0.169571
2026-03-20#t2236w4,2026-03-20,Ms. Vautour,321,0.495,0.040364
2026-03-20#t2236w5,2026-03-20,Ms. Vautour,352,0.0,0.289662
2026-03-20#t2236w6,2026-03-20,Ms. Vautour,310,0.0,0.169312
2026-03-20#t2236w7,2026-03-20,Ms. Vautour,339,0.0,0.018696
2026-03-20#t2236w8,2026-03-20,Ms. Vautour,145,0.0,0.000793
2026-03-24#t2238w0,2026-03-24,Hon. Mr. Gauvin,153,1.0,0.047394
2026-03-24#t2239w0,2026-03-24,Mr. Austin,151,1.0,0.065565
2026-03-24#t2240w0,2026-03-24,Hon. Mr. McKee,164,1.0,0.010482
2026-03-24#t2241w0,2026-03-24,Ms. Wilcott,143,1.0,0.032004
2026-03-24#t2242w0,2026-03-24,Mr. Bourque,56,1.0,0.005306
2026-03-24#t2243w0,2026-03-24,Hon. Mr. Gauvin,271,1.0,0.027982
2026-03-24#t2244w0,2026-03-24,Ms. M. Johnson,274,0.993,0.996821
2026-03-24#t2245w0,2026-03-24,Mr. Coon,173,0.977,0.246143
2026-03-24#t2246w0,2026-03-24,Hon. Ms. Miles,241,1.0,0.213122
2026-03-24#t2247w0,2026-03-24,Ms. Conroy,271,1.0,0.951329
2026-03-24#t2248w0,2026-03-24,Mr. Johnston,212,0.981,0.00038
2026-03-24#t2249w0,2026-03-24,Mr. Monahan,171,1.0,0.976431
2026-03-24#t2250w0,2026-03-24,Hon. C. Johnson,126,0.0,0.320178
2026-03-24#t2251w0,2026-03-24,Mr. Russell,132,1.0,0.296386
2026-03-24#t2252w0,2026-03-24,Ms. Mitton,163,1.0,0.000265
2026-03-24#t2253w0,2026-03-24,Mr. Russell,146,1.0,0.007334
2026-03-24#t2254w0,2026-03-24,Ms. Mitton,165,1.0,0.103261
2026-03-24#t2255w0,2026-03-24,Ms. Sodhi,131,1.0,0.974438
2026-03-24#t2256w0,2026-03-24,Ms. M. Johnson,205,1.0,0.000687
2026-03-24#t2257w0,2026-03-24,Ms. Wilcott,157,1.0,0.939372
2026-03-24#t2258w0,2026-03-24,Mr. Austin,161,1.0,0.297371
2026-03-24#t2259w0,2026-03-24,Mr. Bourque,148,0.0,0.995291
2026-03-24#t2260w0,2026-03-24,Mr. Cullins,159,0.975,0.023223
2026-03-24#t2261w0,2026-03-24,Mr. Mallet,138,0.0,0.013993
2026-03-24#t2262w0,2026-03-24,Ms. S. Wilson,149,0.973,0.016131
2026-03-24#t2263w0,2026-03-24,Mr. Savoie,181,0.956,0.12695
2026-03-24#t2264w0,2026-03-24,Hon. Ms. Holt,199,1.0,0.027382
2026-03-24#t2265w0,2026-03-24,Mr. Savoie,132,1.0,0.031697
2026-03-24#t2266w0,2026-03-24,Hon. Ms. Holt,157,0.0,0.041091
2026-03-24#t2267w0,2026-03-24,Mr. Savoie,169,1.0,0.94327
2026-03-24#t2268w0,2026-03-24,Hon. Mr. Finnigan,138,0.971,0.013982
2026-03-24#t2269w0,2026-03-24,Mr. Savoie,112,0.893,0.018354
2026-03-24#t2270w0,2026-03-24,Hon. Mr. Finnigan,135,0.941,0.811287
2026-03-24#t2271w0,2026-03-24,Mr. Savoie,165,1.0,0.00401
2026-03-24#t2272w0,2026-03-24,Hon. Mr. Finnigan,117,0.051,0.066177
2026-03-24#t2273w0,2026-03-24,Mr. Savoie,168,1.0,0.84433
2026-03-24#t2274w0,2026-03-24,Hon. Mr. Finnigan,112,0.0,0.997768
2026-03-24#t2275w0,2026-03-24,Mr. Austin,167,1.0,0.366397
2026-03-24#t2276w0,2026-03-24,Hon. C. Chiasson,166,1.0,0.02303
2026-03-24#t2277w0,2026-03-24,Mr. Austin,150,1.0,0.001923
2026-03-24#t2278w0,2026-03-24,Hon. C. Chiasson,159,1.0,0.003743
2026-03-24#t2279w0,2026-03-24,Mr. Austin,232,1.0,0.005379
2026-03-24#t2280w0,2026-03-24,Hon. C. Chiasson,143,1.0,0.020558
2026-03-24#t2281w0,2026-03-24,Ms. Scott-Wallace,161,1.0,0.034546
2026-03-24#t2282w0,2026-03-24,Hon. Mr. Finnigan,143,0.559,0.941776
2026-03-24#t2283w0,2026-03-24,Ms. Scott-Wallace,185,1.0,0.000729
2026-03-24#t2284w0,2026-03-24,Hon. K. Chiasson,138,1.0,0.007307
2026-03-24#t2285w0,2026-03-24,Ms. Scott-Wallace,189,1.0,0.00285
2026-03-24#t2286w0,2026-03-24,Hon. Mr. Hickey,145,1.0,0.04267
2026-03-24#t2288w0,2026-03-24,Mr. Coon,145,1.0,0.971347
2026-03-24#t2289w0,2026-03-24,Hon. Mr. LePage,144,0.0,0.000649
2026-03-24#t2290w0,2026-03-24,Mr. Coon,156,1.0,0.262424
2026-03-24#t2291w0,2026-03-24,Hon. Mr. LePage,142,0.0,0.139213
2026-03-24#t2292w0,2026-03-24,Mr. Monahan,134,1.0,0.302836
2026-03-24#t2293w0,2026-03-24,Hon. Mr. Kennedy,186,1.0,0.035834
2026-03-24#t2295w0,2026-03-24,Madam Speaker,258,0.69,0.089017
2026-03-24#t2295w1,2026-03-24,Madam Speaker,224,0.888,0.336791
2026-03-24#t2296w0,2026-03-24,Ms. Conroy,246,1.0,0.003703
2026-03-24#t2297w0,2026-03-24,Ms. Mitton,332,1.0,0.331258
2026-03-24#t2298w0,2026-03-24,Hon. Mr. Herron,265,0.811,0.04227
2026-03-24#t2298w1,2026-03-24,Hon. Mr. Herron,138,0.971,0.998504
2026-03-24#t2299w0,2026-03-24,Mr. Austin,265,1.0,0.017213
2026-03-24#t2299w1,2026-03-24,Mr. Austin,248,1.0,0.00077
2026-03-24#t2300w0,2026-03-24,Mr. Coon,334,1.0,0.004835
2026-03-24#t2300w1,2026-03-24,Mr. Coon,54,1.0,0.081044
2026-03-24#t2301w0,2026-03-24,Hon. Mr. Dornan,292,0.877,0.000292
2026-03-24#t2302w0,2026-03-24,Mr. Hogan,335,1.0,0.000408
2026-03-24#t2303w0,2026-03-24,Mr. Coon,360,0.989,0.00506
2026-03-24#t2304w0,2026-03-24,Mr. Coon,327,1.0,0.00147
2026-03-24#t2304w1,2026-03-24,Mr. Coon,252,0.857,0.000289
2026-03-24#t2305w0,2026-03-24,Mr. M. LeBlanc,329,0.796,0.001973
2026-03-24#t2305w1,2026-03-24,Mr. M. LeBlanc,345,1.0,0.053551
2026-03-24#t2305w2,2026-03-24,Mr. M. LeBlanc,324,1.0,0.996202
2026-03-24#t2305w3,2026-03-24,Mr. M. LeBlanc,208,0.981,0.999233
2026-03-24#t2306w0,2026-03-24,Mr. Cullins,356,1.0,0.094629
2026-03-24#t2306w1,2026-03-24,Mr. Cullins,154,1.0,0.000272
2026-03-24#t2307w0,2026-03-24,Ms. Mitton,282,0.986,0.111021
2026-03-24#t2307w1,2026-03-24,Ms. Mitton,328,0.637,0.000262
2026-03-24#t2307w2,2026-03-24,Ms. Mitton,246,0.626,0.999135
2026-03-24#t2308w0,2026-03-24,Mr. Weir,352,1.0,0.003745
2026-03-24#t2308w1,2026-03-24,Mr. Weir,266,1.0,0.313769
2026-03-24#t2309w0,2026-03-24,Ms. Mitton,339,0.838,0.000642
2026-03-24#t2309w1,2026-03-24,Ms. Mitton,320,0.728,0.99901
2026-03-24#t2309w2,2026-03-24,Ms. Mitton,321,0.234,0.976142
2026-03-24#t2310w0,2026-03-24,Mr. Weir,303,1.0,0.001825
2026-03-24#t2310w1,2026-03-24,Mr. Weir,328,1.0,0.001544
2026-03-24#t2310w2,2026-03-24,Mr. Weir,314,0.911,0.000315
2026-03-24#t2310w3,2026-03-24,Mr. Weir,294,0.69,0.064293
2026-03-24#t2310w4,2026-03-24,Mr. Weir,350,0.511,0.992499
2026-03-24#t2311w0,2026-03-24,Mr. Weir,321,1.0,0.0116
2026-03-24#t2311w1,2026-03-24,Mr. Weir,324,1.0,0.000338
2026-03-24#t2314w0,2026-03-24,Madam Speaker,323,0.0,0.057536
2026-03-24#t2314w1,2026-03-24,Madam Speaker,292,0.0,0.967472
2026-03-24#t2314w2,2026-03-24,Madam Speaker,292,0.0,0.178596
2026-03-24#t2314w3,2026-03-24,Madam Speaker,350,0.026,0.009354
2026-03-24#t2314w4,2026-03-24,Madam Speaker,332,0.0,0.001174
2026-03-24#t2314w5,2026-03-24,Madam Speaker,359,0.164,0.011645
2026-03-24#t2314w6,2026-03-24,Madam Speaker,278,0.0,0.199316
2026-03-24#t2314w7,2026-03-24,Madam Speaker,327,0.0,0.08069
2026-03-24#t2314w8,2026-03-24,Madam Speaker,91,0.0,0.1544
2026-03-24#t2317w0,2026-03-24,Mr. Austin,283,1.0,0.005834
2026-03-24#t2317w1,2026-03-24,Mr. Austin,100,1.0,0.00044
2026-03-24#t2318w0,2026-03-24,Mr. Austin,272,1.0,0.00059
2026-03-24#t2318w1,2026-03-24,Mr. Austin,356,1.0,0.001912
2026-03-24#t2318w2,2026-03-24,Mr. Austin,292,1.0,0.00377
2026-03-24#t2318w3,2026-03-24,Mr. Austin,291,1.0,0.004288
2026-03-24#t2318w4,2026-03-24,Mr. Austin,281,1.0,0.03493
2026-03-24#t2318w5,2026-03-24,Mr. Austin,274,1.0,0.003521
2026-03-24#t2318w6,2026-03-24,Mr. Austin,273,1.0,0.009435
2026-03-24#t2318w7,2026-03-24,Mr. Austin,307,1.0,0.001079
2026-03-24#t2318w8,2026-03-24,Mr. Austin,249,1.0,0.000554
2026-03-24#t2318w9,2026-03-24,Mr. Austin,216,1.0,0.000394
2026-03-24#t2318w10,2026-03-24,Mr. Austin,181,1.0,0.000487
2026-03-24#t2319w0,2026-03-24,Mr. Austin,353,1.0,0.000476
2026-03-24#t2319w1,2026-03-24,Mr. Austin,271,1.0,0.000255
2026-03-24#t2319w2,2026-03-24,Mr. Austin,178,1.0,0.01822
2026-03-24#t2320w0,2026-03-24,Mr. Austin,293,1.0,0.001652
2026-03-24#t2320w1,2026-03-24,Mr. Austin,215,1.0,0.007489
2026-03-24#t2321w0,2026-03-24,Mr. Austin,350,1.0,0.018653
2026-03-24#t2321w1,2026-03-24,Mr. Austin,341,1.0,0.000644
2026-03-24#t2321w2,2026-03-24,Mr. Austin,321,1.0,0.000297
2026-03-24#t2321w3,2026-03-24,Mr. Austin,90,1.0,0.000469
2026-03-24#t2322w0,2026-03-24,Ms. Mitton,242,1.0,0.006099
2026-03-24#t2322w1,2026-03-24,Ms. Mitton,292,1.0,0.000723
2026-03-24#t2322w2,2026-03-24,Ms. Mitton,296,1.0,0.126589
2026-03-24#t2322w3,2026-03-24,Ms. Mitton,338,0.604,0.002786
2026-03-24#t2322w4,2026-03-24,Ms. Mitton,247,1.0,0.018325
2026-03-24#t2322w5,2026-03-24,Ms. Mitton,313,0.709,0.00416
2026-03-24#t2322w6,2026-03-24,Ms. Mitton,338,1.0,0.002923
2026-03-24#t2322w7,2026-03-24,Ms. Mitton,311,1.0,0.058823
2026-03-24#t2322w8,2026-03-24,Ms. Mitton,317,1.0,0.013043
2026-03-24#t2322w9,2026-03-24,Ms. Mitton,338,0.84,0.285924
2026-03-24#t2322w10,2026-03-24,Ms. Mitton,286,0.846,0.023422
2026-03-24#t2322w11,2026-03-24,Ms. Mitton,318,1.0,0.063107
2026-03-24#t2322w12,2026-03-24,Ms. Mitton,329,1.0,0.039598
2026-03-24#t2322w13,2026-03-24,Ms. Mitton,347,0.896,0.075749
2026-03-24#t2323w0,2026-03-24,Ms. Wilcott,275,1.0,0.059985
2026-03-24#t2323w1,2026-03-24,Ms. Wilcott,350,1.0,0.001372
2026-03-24#t2323w2,2026-03-24,Ms. Wilcott,298,1.0,0.005985
2026-03-24#t2323w3,2026-03-24,Ms. Wilcott,330,1.0,0.017374
2026-03-24#t2323w4,2026-03-24,Ms. Wilcott,351,1.0,0.034554
2026-03-24#t2323w5,2026-03-24,Ms. Wilcott,267,1.0,0.286184
2026-03-24#t2323w6,2026-03-24,Ms. Wilcott,342,1.0,0.011967
2026-03-24#t2323w7,2026-03-24,Ms. Wilcott,166,1.0,0.024654
2026-03-24#t2323w8,2026-03-24,Ms. Wilcott,286,1.0,0.025546
2026-03-24#t2323w9,2026-03-24,Ms. Wilcott,261,1.0,0.066261
2026-03-24#t2324w0,2026-03-24,Ms. Wilcott,303,1.0,0.001171
2026-03-24#t2324w1,2026-03-24,Ms. Wilcott,294,1.0,0.010701
2026-03-24#t2324w2,2026-03-24,Ms. Wilcott,198,0.657,0.238115
2026-03-24#t2325w0,2026-03-24,Ms. S. Wilson,281,1.0,0.25217
2026-03-24#t2325w1,2026-03-24,Ms. S. Wilson,326,1.0,0.001908
2026-03-24#t2325w2,2026-03-24,Ms. S. Wilson,310,1.0,0.000284
2026-03-24#t2325w3,2026-03-24,Ms. S. Wilson,333,1.0,0.233249
2026-03-24#t2325w4,2026-03-24,Ms. S. Wilson,347,1.0,0.003317
2026-03-24#t2325w5,2026-03-24,Ms. S. Wilson,283,1.0,0.041648
2026-03-24#t2326w0,2026-03-24,Ms. S. Wilson,88,1.0,0.01011
2026-03-24#t2327w0,2026-03-24,,350,1.0,0.021024
2026-03-24#t2327w1,2026-03-24,,333,1.0,0.000281
2026-03-24#t2327w2,2026-03-24,,335,1.0,0.000511
2026-03-24#t2327w3,2026-03-24,,61,1.0,0.016101
2026-03-24#t2328w0,2026-03-24,Mr. M. LeBlanc,166,1.0,0.077563
2026-03-24#t2329w0,2026-03-24,Mr. M. LeBlanc,68,1.0,0.024536
2026-03-24#t2330w0,2026-03-24,Mr. M. LeBlanc,98,1.0,0.960875
2026-03-24#t2332w0,2026-03-24,Mr. M. LeBlanc,293,1.0,0.001821
