seg_id,date,speaker,n_words,orig_frac,p_ai
2025-11-20#t1192w6,2025-11-20,Mr. Weir,253,1.0,0.000172
2025-11-20#t1192w7,2025-11-20,Mr. Weir,352,1.0,0.000311
2025-11-20#t1192w8,2025-11-20,Mr. Weir,355,1.0,0.000207
2025-11-20#t1194w0,2025-11-20,Hon. Mr. McKee,327,0.896,0.000247
2025-11-20#t1194w1,2025-11-20,Hon. Mr. McKee,318,1.0,0.001638
2025-11-20#t1194w2,2025-11-20,Hon. Mr. McKee,347,1.0,0.000181
2025-11-20#t1194w3,2025-11-20,Hon. Mr. McKee,319,0.834,0.000185
2025-11-20#t1194w4,2025-11-20,Hon. Mr. McKee,318,0.283,0.000295
2025-11-20#t1194w5,2025-11-20,Hon. Mr. McKee,298,1.0,0.000292
2025-11-20#t1198w0,2025-11-20,Mr. Hogan,346,1.0,0.000366
2025-11-20#t1198w1,2025-11-20,Mr. Hogan,287,1.0,0.000522
2025-11-20#t1199w0,2025-11-20,Mr. Hogan,336,1.0,0.00784
2025-11-20#t1199w1,2025-11-20,Mr. Hogan,337,1.0,0.00017
2025-11-20#t1199w2,2025-11-20,Mr. Hogan,231,1.0,0.00023
2025-11-20#t1202w0,2025-11-20,Mr. M. LeBlanc,73,1.0,0.029988
2025-11-20#t1203w0,2025-11-20,Mr. Deputy Speaker,77,1.0,0.017721
2025-11-20#t1204w0,2025-11-20,Ms. Sodhi,316,1.0,0.00033
2025-11-20#t1204w1,2025-11-20,Ms. Sodhi,252,1.0,0.000297
2025-11-20#t1204w2,2025-11-20,Ms. Sodhi,313,1.0,0.000332
2025-11-20#t1205w0,2025-11-20,Ms. M. Wilson,336,1.0,0.000185
2025-11-20#t1205w1,2025-11-20,Ms. M. Wilson,346,1.0,0.000172
2025-11-20#t1205w2,2025-11-20,Ms. M. Wilson,340,1.0,0.000203
2025-11-20#t1205w3,2025-11-20,Ms. M. Wilson,291,1.0,0.000175
2025-11-20#t1205w4,2025-11-20,Ms. M. Wilson,265,1.0,0.000255
2025-11-20#t1205w5,2025-11-20,Ms. M. Wilson,262,1.0,0.000303
2025-11-20#t1205w6,2025-11-20,Ms. M. Wilson,341,1.0,0.000324
2025-11-20#t1205w7,2025-11-20,Ms. M. Wilson,202,1.0,0.000203
2025-11-20#t1206w0,2025-11-20,Ms. Mitton,321,1.0,0.000219
2025-11-20#t1206w1,2025-11-20,Ms. Mitton,359,1.0,0.000196
2025-11-20#t1206w2,2025-11-20,Ms. Mitton,231,1.0,0.000171
2025-11-20#t1206w3,2025-11-20,Ms. Mitton,335,1.0,0.90414
2025-11-20#t1206w4,2025-11-20,Ms. Mitton,307,1.0,0.000205
2025-11-20#t1208w0,2025-11-20,Mr. Robichaud,339,0.0,0.000206
2025-11-20#t1208w1,2025-11-20,Mr. Robichaud,332,0.0,0.000279
2025-11-20#t1208w2,2025-11-20,Mr. Robichaud,331,0.0,0.000213
2025-11-20#t1208w3,2025-11-20,Mr. Robichaud,249,0.0,0.460797
2025-11-20#t1208w4,2025-11-20,Mr. Robichaud,329,0.0,0.000185
2025-11-20#t1208w5,2025-11-20,Mr. Robichaud,303,0.0,0.000197
2025-11-20#t1208w6,2025-11-20,Mr. Robichaud,147,0.0,0.001262
2025-11-20#t1209w0,2025-11-20,Mr. Oliver,214,1.0,0.000245
2025-11-20#t1210w0,2025-11-20,Mr. Weir,50,1.0,0.001306
2025-11-20#t1212w0,2025-11-20,Mr. M. LeBlanc,69,1.0,0.004578
2025-11-20#t1213w0,2025-11-20,Mr. Weir,359,1.0,0.000954
2025-11-20#t1213w1,2025-11-20,Mr. Weir,131,1.0,0.062659
2025-11-20#t1214w0,2025-11-20,Mr. Weir,333,1.0,0.005592
2025-11-20#t1214w1,2025-11-20,Mr. Weir,120,1.0,0.001045
2025-11-20#t1215w0,2025-11-20,Mr. Weir,272,1.0,0.000652
2025-11-20#t1215w1,2025-11-20,Mr. Weir,130,1.0,0.000171
2025-11-20#t1216w0,2025-11-20,Mr. Deputy Speaker,351,0.889,0.000172
2025-11-20#t1216w1,2025-11-20,Mr. Deputy Speaker,147,1.0,0.000175
2025-11-21#t1218w0,2025-11-21,Mr. Russell,152,1.0,0.000194
2025-11-21#t1219w0,2025-11-21,Hon. Mr. McKee,123,0.967,0.952571
2025-11-21#t1220w0,2025-11-21,Hon. Ms. Holt,239,1.0,0.000382
2025-11-21#t1221w0,2025-11-21,Mr. Russell,133,1.0,0.000175
2025-11-21#t1222w0,2025-11-21,Hon. C. Chiasson,174,0.0,0.00123
2025-11-21#t1223w0,2025-11-21,Mr. Oliver,183,1.0,0.000194
2025-11-21#t1225w0,2025-11-21,Hon. Mr. Finnigan,292,0.986,0.000172
2025-11-21#t1226w0,2025-11-21,Ms. Wilcott,132,1.0,0.000198
2025-11-21#t1227w0,2025-11-21,Ms. Bockus,170,1.0,0.339548
2025-11-21#t1228w0,2025-11-21,Ms. Mitton,151,1.0,0.000232
2025-11-21#t1229w0,2025-11-21,Mr. Lee,123,1.0,0.000178
2025-11-21#t1230w0,2025-11-21,Mr. Coon,172,1.0,0.00017
2025-11-21#t1231w0,2025-11-21,Ms. Bockus,157,1.0,0.00239
2025-11-21#t1232w0,2025-11-21,Mr. Coon,156,1.0,0.00017
2025-11-21#t1233w0,2025-11-21,Mr. Bourque,129,0.0,0.133973
2025-11-21#t1234w0,2025-11-21,Mr. Monahan,141,1.0,0.000276
2025-11-21#t1235w0,2025-11-21,Ms. Wilcott,102,0.725,0.006221
2025-11-21#t1236w0,2025-11-21,Ms. M. Johnson,140,1.0,0.000353
2025-11-21#t1237w0,2025-11-21,Mr. Doucet,182,0.341,0.089731
2025-11-21#t1238w0,2025-11-21,Ms. M. Wilson,159,1.0,0.000174
2025-11-21#t1239w0,2025-11-21,Mr. J. LeBlanc,124,0.46,0.001967
2025-11-21#t1240w0,2025-11-21,Mr. Ames,156,1.0,0.000176
2025-11-21#t1241w0,2025-11-21,Mr. Savoie,149,0.919,0.000169
2025-11-21#t1242w0,2025-11-21,Hon. C. Chiasson,79,1.0,0.101121
2025-11-21#t1244w0,2025-11-21,Hon. C. Chiasson,87,1.0,0.04071
2025-11-21#t1245w0,2025-11-21,Mr. Savoie,66,1.0,0.000694
2025-11-21#t1246w0,2025-11-21,Hon. C. Chiasson,120,1.0,0.000655
2025-11-21#t1247w0,2025-11-21,Mr. Savoie,194,1.0,0.000172
2025-11-21#t1248w0,2025-11-21,Hon. C. Johnson,127,1.0,0.017306
2025-11-21#t1249w0,2025-11-21,Mr. Savoie,98,1.0,0.000174
2025-11-21#t1250w0,2025-11-21,Hon. Mr. Herron,130,1.0,0.118262
2025-11-21#t1251w0,2025-11-21,Mr. Savoie,110,1.0,0.000205
2025-11-21#t1252w0,2025-11-21,Hon. Ms. Holt,101,1.0,0.00017
2025-11-21#t1253w0,2025-11-21,Mr. Savoie,91,1.0,0.000181
2025-11-21#t1254w0,2025-11-21,Hon. Ms. Holt,129,1.0,0.064149
2025-11-21#t1255w0,2025-11-21,Mr. Savoie,80,1.0,0.000718
2025-11-21#t1256w0,2025-11-21,Hon. Mr. Herron,142,1.0,0.000177
2025-11-21#t1257w0,2025-11-21,Mr. Lee,152,1.0,0.000177
2025-11-21#t1258w0,2025-11-21,Hon. C. Johnson,158,1.0,0.000225
2025-11-21#t1259w0,2025-11-21,Mr. Lee,185,1.0,0.000169
2025-11-21#t1260w0,2025-11-21,Hon. C. Johnson,134,0.0,0.000842
2025-11-21#t1261w0,2025-11-21,Mr. Lee,191,1.0,0.001402
2025-11-21#t1262w0,2025-11-21,Hon. C. Johnson,61,1.0,0.019105
2025-11-21#t1263w0,2025-11-21,Mr. Monahan,152,1.0,0.000205
2025-11-21#t1264w0,2025-11-21,Hon. Mr. Legacy,164,1.0,0.646253
2025-11-21#t1265w0,2025-11-21,Mr. Monahan,188,1.0,0.000666
2025-11-21#t1266w0,2025-11-21,Hon. Mr. Legacy,163,1.0,0.00017
2025-11-21#t1267w0,2025-11-21,Mr. Monahan,145,0.0,0.00034
2025-11-21#t1268w0,2025-11-21,Hon. Mr. Legacy,163,0.0,0.241877
2025-11-21#t1269w0,2025-11-21,Mr. Austin,142,1.0,0.000192
2025-11-21#t1270w0,2025-11-21,Hon. Mr. Legacy,163,1.0,0.000181
2025-11-21#t1271w0,2025-11-21,Mr. Austin,188,1.0,0.000207
2025-11-21#t1272w0,2025-11-21,Hon. Mr. Legacy,113,1.0,0.000176
2025-11-21#t1273w0,2025-11-21,Mr. Austin,180,1.0,0.000236
2025-11-21#t1274w0,2025-11-21,Hon. Mr. Legacy,116,1.0,0.000179
2025-11-21#t1275w0,2025-11-21,Mr. Savoie,138,1.0,0.000174
2025-11-21#t1276w0,2025-11-21,Hon. Ms. Holt,164,1.0,0.000169
2025-11-21#t1277w0,2025-11-21,Ms. M. Wilson,84,1.0,0.0766
2025-11-21#t1280w0,2025-11-21,Hon. Mr. Hickey,214,0.935,0.000261
2025-11-21#t1281w0,2025-11-21,Ms. Conroy,291,1.0,0.000354
2025-11-21#t1281w1,2025-11-21,Ms. Conroy,87,1.0,0.999478
2025-11-21#t1282w0,2025-11-21,Mr. Coon,290,1.0,0.000182
2025-11-21#t1283w0,2025-11-21,Hon. Ms. Boudreau,169,0.373,0.000174
2025-11-21#t1284w0,2025-11-21,Ms. M. Johnson,170,1.0,0.000379
2025-11-21#t1285w0,2025-11-21,Ms. Mitton,174,0.805,0.018294
2025-11-21#t1286w0,2025-11-21,Hon. Ms. Miles,176,0.989,0.000226
2025-11-21#t1287w0,2025-11-21,Ms. M. Johnson,183,1.0,0.982162
2025-11-21#t1288w0,2025-11-21,Ms. Mitton,146,0.973,0.985726
2025-11-21#t1289w0,2025-11-21,Hon. Ms. Boudreau,175,0.269,0.005306
2025-11-21#t1290w0,2025-11-21,Ms. Scott-Wallace,190,1.0,0.006186
2025-11-21#t1291w0,2025-11-21,Mr. Coon,356,0.862,0.000171
2025-11-21#t1292w0,2025-11-21,Hon. Mr. McKee,104,1.0,0.000474
2025-12-02#t1295w0,2025-12-02,Hon. Ms. Miles,153,1.0,0.000254
2025-12-02#t1296w0,2025-12-02,Hon. Ms. Holt,269,1.0,0.000354
2025-12-02#t1299w0,2025-12-02,Mr. Monahan,269,1.0,0.000198
2025-12-02#t1300w0,2025-12-02,Hon. Mr. Randall,214,1.0,0.000174
2025-12-02#t1301w0,2025-12-02,Mr. Cullins,178,1.0,0.000182
2025-12-02#t1302w0,2025-12-02,Mr. Russell,161,1.0,0.000179
2025-12-02#t1303w0,2025-12-02,Hon. Ms. Miles,202,1.0,0.000171
2025-12-02#t1304w0,2025-12-02,Mr. Hogan,151,1.0,0.000296
2025-12-02#t1305w0,2025-12-02,Mr. Coon,130,1.0,0.000372
2025-12-02#t1306w0,2025-12-02,Ms. Vautour,140,0.0,0.000698
2025-12-02#t1307w0,2025-12-02,Mr. Weir,156,1.0,0.000234
2025-12-02#t1308w0,2025-12-02,Ms. Mitton,161,1.0,0.00017
2025-12-02#t1309w0,2025-12-02,Mr. J. LeBlanc,143,0.0,0.000173
2025-12-02#t1310w0,2025-12-02,Ms. Bockus,146,1.0,0.000184
2025-12-02#t1311w0,2025-12-02,Mr. Robichaud,132,0.0,0.510749
2025-12-02#t1312w0,2025-12-02,Mr. Hogan,163,1.0,0.000281
2025-12-02#t1313w0,2025-12-02,Ms. Vautour,136,0.0,0.000178
2025-12-02#t1314w0,2025-12-02,Mr. Lee,163,1.0,0.00017
2025-12-02#t1315w0,2025-12-02,Mr. Johnston,171,0.947,0.00017
2025-12-02#t1316w0,2025-12-02,Mr. Austin,327,1.0,0.000226
2025-12-02#t1317w0,2025-12-02,Hon. Ms. Holt,151,1.0,0.103197
2025-12-02#t1318w0,2025-12-02,Mr. Savoie,124,1.0,0.000194
2025-12-02#t1319w0,2025-12-02,Hon. Ms. Holt,194,1.0,0.005124
2025-12-02#t1320w0,2025-12-02,Mr. Savoie,161,1.0,0.000269
2025-12-02#t1321w0,2025-12-02,Hon. Ms. Holt,213,1.0,0.994976
2025-12-02#t1322w0,2025-12-02,Mr. Savoie,142,0.958,0.000174
2025-12-02#t1323w0,2025-12-02,Hon. Ms. Holt,136,0.0,0.002721
2025-12-02#t1324w0,2025-12-02,Mr. Savoie,146,1.0,0.000204
2025-12-02#t1325w0,2025-12-02,Hon. C. Chiasson,153,1.0,0.000169
2025-12-02#t1326w0,2025-12-02,Mr. Savoie,91,1.0,0.002367
2025-12-02#t1327w0,2025-12-02,Hon. C. Chiasson,121,1.0,0.000244
2025-12-02#t1328w0,2025-12-02,Mr. Savoie,124,1.0,0.000246
2025-12-02#t1329w0,2025-12-02,Hon. C. Chiasson,154,1.0,0.001486
2025-12-02#t1330w0,2025-12-02,Mr. Lee,116,1.0,0.000198
2025-12-02#t1331w0,2025-12-02,Hon. C. Chiasson,145,1.0,0.000169
2025-12-02#t1332w0,2025-12-02,Mr. Lee,187,1.0,0.00021
2025-12-02#t1333w0,2025-12-02,Hon. C. Chiasson,161,1.0,0.216824
2025-12-02#t1334w0,2025-12-02,Mr. Oliver,129,1.0,0.00017
2025-12-02#t1335w0,2025-12-02,Hon. C. Chiasson,142,1.0,0.000685
2025-12-02#t1336w0,2025-12-02,Mr. Oliver,145,1.0,0.000211
2025-12-02#t1337w0,2025-12-02,Hon. Mr. McKee,179,1.0,0.000171
2025-12-02#t1338w0,2025-12-02,Mr. Oliver,123,1.0,0.000729
2025-12-02#t1339w0,2025-12-02,Hon. C. Chiasson,145,1.0,0.000372
2025-12-02#t1340w0,2025-12-02,Mr. Coon,151,1.0,0.00017
2025-12-02#t1342w0,2025-12-02,Mr. Coon,147,1.0,0.000196
2025-12-02#t1343w0,2025-12-02,Hon. Mr. Herron,56,1.0,0.058808
2025-12-02#t1344w0,2025-12-02,Mr. Austin,149,1.0,0.000501
2025-12-02#t1345w0,2025-12-02,Hon. Ms. Holt,156,1.0,0.987527
2025-12-02#t1346w0,2025-12-02,Mr. Austin,190,1.0,0.002239
2025-12-02#t1347w0,2025-12-02,Hon. Ms. Holt,225,1.0,0.07104
2025-12-02#t1348w0,2025-12-02,Mr. Austin,178,1.0,0.000748
2025-12-02#t1349w0,2025-12-02,Hon. Ms. Holt,166,1.0,0.106418
2025-12-02#t1350w0,2025-12-02,Mr. M. LeBlanc,52,1.0,0.248437
2025-12-02#t1355w0,2025-12-02,Hon. Mr. McKee,233,0.592,0.000438
2025-12-02#t1356w0,2025-12-02,Mr. Weir,265,1.0,0.000341
2025-12-02#t1357w0,2025-12-02,Mr. Coon,251,0.984,0.000178
2025-12-02#t1358w0,2025-12-02,Hon. Mr. Dornan,179,0.832,0.999812
2025-12-02#t1359w0,2025-12-02,Mr. Hogan,197,1.0,0.000343
2025-12-02#t1360w0,2025-12-02,Ms. Mitton,172,1.0,0.000227
2025-12-02#t1361w0,2025-12-02,Hon. Mr. McKee,220,0.586,0.652988
2025-12-02#t1362w0,2025-12-02,Mr. Weir,117,1.0,0.00038
2025-12-02#t1363w0,2025-12-02,Mr. Weir,114,1.0,0.000168
2025-12-02#t1364w0,2025-12-02,Mr. Coon,228,0.982,0.000169
2025-12-02#t1365w0,2025-12-02,Hon. Ms. Thériault,143,0.343,0.837676
2025-12-02#t1366w0,2025-12-02,Ms. M. Wilson,156,1.0,0.995462
2025-12-02#t1367w0,2025-12-02,Ms. Mitton,355,0.304,0.000186
2025-12-02#t1367w1,2025-12-02,Ms. Mitton,204,0.696,0.000171
2025-12-02#t1368w0,2025-12-02,Hon. Mr. Legacy,107,0.374,0.000399
2025-12-02#t1369w0,2025-12-02,Hon. Mr. Legacy,331,0.574,0.000275
2025-12-02#t1369w1,2025-12-02,Hon. Mr. Legacy,332,0.587,0.000204
2025-12-02#t1369w2,2025-12-02,Hon. Mr. Legacy,355,0.513,0.000184
2025-12-02#t1369w3,2025-12-02,Hon. Mr. Legacy,355,0.462,0.000174
2025-12-02#t1370w0,2025-12-02,Hon. Mr. Legacy,281,0.591,0.000181
2025-12-02#t1370w1,2025-12-02,Hon. Mr. Legacy,343,0.805,0.001003
2025-12-02#t1370w2,2025-12-02,Hon. Mr. Legacy,160,0.494,0.447978
2025-12-02#t1371w0,2025-12-02,Mr. Monahan,320,1.0,0.000172
2025-12-02#t1371w1,2025-12-02,Mr. Monahan,174,1.0,0.070361
2025-12-02#t1372w0,2025-12-02,Ms. Mitton,301,1.0,0.000276
2025-12-02#t1372w1,2025-12-02,Ms. Mitton,358,1.0,0.000214
2025-12-02#t1372w2,2025-12-02,Ms. Mitton,267,1.0,0.000175
2025-12-02#t1372w3,2025-12-02,Ms. Mitton,279,1.0,0.000567
2025-12-02#t1372w4,2025-12-02,Ms. Mitton,260,0.904,0.001229
2025-12-02#t1374w0,2025-12-02,Madam Speaker,59,1.0,0.00855
2025-12-02#t1375w0,2025-12-02,Mr. M. LeBlanc,351,0.63,0.000169
2025-12-02#t1375w1,2025-12-02,Mr. M. LeBlanc,97,0.454,0.012299
2025-12-02#t1376w0,2025-12-02,Mr. M. LeBlanc,356,0.621,0.00018
2025-12-02#t1377w0,2025-12-02,Mr. Austin,336,1.0,0.00019
2025-12-02#t1377w1,2025-12-02,Mr. Austin,57,1.0,0.018599
2025-12-02#t1378w0,2025-12-02,Ms. Mitton,328,0.86,0.000204
2025-12-02#t1379w0,2025-12-02,Mr. Weir,350,0.989,0.000191
2025-12-03#t1381w0,2025-12-03,Hon. C. Johnson,51,0.0,0.578063
2025-12-03#t1383w0,2025-12-03,Hon. Mr. McKee,162,0.549,0.000233
2025-12-03#t1384w0,2025-12-03,Mr. Hogan,159,1.0,0.000171
2025-12-03#t1385w0,2025-12-03,Ms. Scott-Wallace,143,1.0,0.003615
2025-12-03#t1386w0,2025-12-03,Hon. Mr. Gauvin,98,0.0,0.014917
2025-12-03#t1387w0,2025-12-03,Ms. Scott-Wallace,119,1.0,0.000255
2025-12-03#t1388w0,2025-12-03,Mr. Coon,156,1.0,0.000373
2025-12-03#t1389w0,2025-12-03,Ms. Vautour,131,0.0,0.000197
2025-12-03#t1390w0,2025-12-03,Mr. Russell,97,1.0,0.000188
2025-12-03#t1391w0,2025-12-03,Mr. Doucet,148,0.122,0.000262
2025-12-03#t1392w0,2025-12-03,Mr. Lee,171,1.0,0.000177
2025-12-03#t1393w0,2025-12-03,Mr. Coon,158,0.975,0.000184
2025-12-03#t1394w0,2025-12-03,Mr. Mallet,109,0.0,0.006348
2025-12-03#t1395w0,2025-12-03,Mr. Oliver,152,0.974,0.000209
2025-12-03#t1396w0,2025-12-03,Ms. Sodhi,130,1.0,0.000167
2025-12-03#t1397w0,2025-12-03,Ms. Scott-Wallace,165,1.0,0.000173
2025-12-03#t1398w0,2025-12-03,Mr. M. LeBlanc,152,0.0,0.000181
2025-12-03#t1399w0,2025-12-03,Mr. Cullins,163,1.0,0.000305
2025-12-03#t1400w0,2025-12-03,Mr. Bourque,110,0.0,0.997851
2025-12-03#t1401w0,2025-12-03,Ms. S. Wilson,133,1.0,0.000201
2025-12-03#t1402w0,2025-12-03,Mr. Savoie,175,0.943,0.000171
2025-12-03#t1403w0,2025-12-03,Hon. Mr. Herron,133,1.0,0.000315
2025-12-03#t1404w0,2025-12-03,Mr. Savoie,132,1.0,0.010338
2025-12-03#t1405w0,2025-12-03,Hon. Mr. Herron,145,1.0,0.00213
2025-12-03#t1406w0,2025-12-03,Mr. Savoie,66,1.0,0.000509
2025-12-03#t1407w0,2025-12-03,Hon. Mr. Herron,139,1.0,0.0002
2025-12-03#t1408w0,2025-12-03,Mr. Savoie,90,1.0,0.001753
2025-12-03#t1409w0,2025-12-03,Hon. Mr. Herron,153,1.0,0.025749
2025-12-03#t1410w0,2025-12-03,Mr. Savoie,154,1.0,0.001437
2025-12-03#t1411w0,2025-12-03,Hon. Mr. Herron,149,1.0,0.000857
2025-12-03#t1412w0,2025-12-03,Mr. Savoie,171,1.0,0.000656
2025-12-03#t1413w0,2025-12-03,Hon. Mr. Herron,150,1.0,0.000197
2025-12-03#t1414w0,2025-12-03,Mr. Monahan,167,1.0,0.000215
2025-12-03#t1415w0,2025-12-03,Hon. Mr. Legacy,178,1.0,0.006136
2025-12-03#t1416w0,2025-12-03,M. Monahan,146,0.0,0.000193
2025-12-03#t1417w0,2025-12-03,L’hon. M. Legacy,187,0.0,0.000172
2025-12-03#t1418w0,2025-12-03,Mr. Monahan,165,1.0,0.000174
2025-12-03#t1419w0,2025-12-03,Hon. Mr. Legacy,173,1.0,0.032207
2025-12-03#t1420w0,2025-12-03,Mr. Austin,170,1.0,0.000171
2025-12-03#t1421w0,2025-12-03,Hon. Mr. Legacy,185,1.0,0.000535
2025-12-03#t1422w0,2025-12-03,Mr. Austin,128,1.0,0.000182
2025-12-03#t1423w0,2025-12-03,Hon. Mr. Legacy,125,1.0,0.000254
2025-12-03#t1424w0,2025-12-03,Mr. Austin,143,1.0,0.000168
2025-12-03#t1425w0,2025-12-03,Hon. Mr. Legacy,150,1.0,0.017663
2025-12-03#t1426w0,2025-12-03,Ms. Mitton,141,1.0,0.000177
2025-12-03#t1427w0,2025-12-03,Hon. C. Chiasson,149,1.0,0.000205
2025-12-03#t1428w0,2025-12-03,Ms. Mitton,166,1.0,0.944599
2025-12-03#t1429w0,2025-12-03,Hon. C. Chiasson,124,1.0,0.000249
2025-12-03#t1430w0,2025-12-03,Ms. Mitton,147,1.0,0.00017
2025-12-03#t1431w0,2025-12-03,Hon. C. Chiasson,166,1.0,0.021333
2025-12-03#t1432w0,2025-12-03,Mr. Savoie,169,1.0,0.032535
2025-12-03#t1433w0,2025-12-03,Hon. Mr. Herron,120,1.0,0.001729
2025-12-03#t1435w0,2025-12-03,Hon. Mr. Gauvin,121,0.0,0.000252
2025-12-03#t1436w0,2025-12-03,Ms. Wilcott,72,0.0,0.983916
2025-12-03#t1437w0,2025-12-03,Hon. Mr. D’Amours,245,0.322,0.000224
2025-12-03#t1438w0,2025-12-03,Mr. Cullins,101,1.0,0.000491
2025-12-03#t1439w0,2025-12-03,Mr. Coon,238,0.895,0.534996
2025-12-03#t1440w0,2025-12-03,Hon. Mr. Randall,197,0.929,0.00027
2025-12-03#t1441w0,2025-12-03,Mr. Russell,215,1.0,0.051537
2025-12-03#t1442w0,2025-12-03,Ms. Mitton,199,1.0,0.000183
2025-12-03#t1443w0,2025-12-03,Hon. Ms. Miles,204,0.887,0.000245
2025-12-03#t1444w0,2025-12-03,Mr. Savoie,271,1.0,0.949598
2025-12-03#t1445w0,2025-12-03,Ms. Mitton,117,0.0,0.148612
2025-12-03#t1446w0,2025-12-03,Mr. Weir,332,1.0,0.000395
2025-12-03#t1447w0,2025-12-03,Mr. Oliver,81,1.0,0.000967
2025-12-03#t1448w0,2025-12-03,Mr. M. LeBlanc,356,0.817,0.000168
2025-12-03#t1448w1,2025-12-03,Mr. M. LeBlanc,323,0.941,0.000191
2025-12-03#t1448w2,2025-12-03,Mr. M. LeBlanc,135,1.0,0.004302
2025-12-03#t1449w0,2025-12-03,Mr. Ames,171,1.0,0.001858
2025-12-03#t1450w0,2025-12-03,Madam Speaker,310,0.797,0.000241
2025-12-03#t1450w1,2025-12-03,Madam Speaker,336,1.0,0.04737
2025-12-03#t1450w2,2025-12-03,Madam Speaker,286,1.0,0.015988
2025-12-03#t1450w3,2025-12-03,Madam Speaker,295,1.0,0.000211
2025-12-03#t1450w4,2025-12-03,Madam Speaker,306,1.0,0.000184
2025-12-03#t1450w5,2025-12-03,Madam Speaker,303,1.0,0.000203
2025-12-03#t1450w6,2025-12-03,Madam Speaker,316,1.0,0.000302
2025-12-03#t1450w7,2025-12-03,Madam Speaker,89,1.0,0.001529
2025-12-03#t1454w0,2025-12-03,Mr. Chair,339,0.708,0.000354
2025-12-03#t1454w1,2025-12-03,Mr. Chair,335,0.701,0.999382
2025-12-03#t1454w2,2025-12-03,Mr. Chair,91,0.637,0.001144
2025-12-03#t1455w0,2025-12-03,Hon. C. Johnson,354,0.565,0.000187
2025-12-03#t1455w1,2025-12-03,Hon. C. Johnson,282,0.915,0.010054
2025-12-03#t1455w2,2025-12-03,Hon. C. Johnson,326,0.647,0.000578
2025-12-03#t1456w0,2025-12-03,Mr. Chair,94,0.734,0.001137
2025-12-04#t1458w0,2025-12-04,Ms. Mitton,125,0.84,0.015088
2025-12-04#t1459w0,2025-12-04,Hon. Mr. Hickey,109,1.0,0.002952
2025-12-04#t1460w0,2025-12-04,Mr. Savoie,139,1.0,0.006016
2025-12-04#t1461w0,2025-12-04,Mr. Johnston,137,0.0,0.998478
2025-12-04#t1462w0,2025-12-04,Hon. Mr. Gauvin,110,0.0,0.000171
2025-12-04#t1463w0,2025-12-04,Mr. Weir,145,1.0,0.004306
2025-12-04#t1464w0,2025-12-04,Mr. Coon,156,0.974,0.983764
2025-12-04#t1465w0,2025-12-04,Hon. Ms. Boudreau,185,0.2,0.000184
2025-12-04#t1466w0,2025-12-04,Mr. Monahan,159,1.0,0.004462
2025-12-04#t1467w0,2025-12-04,Ms. Mitton,155,1.0,0.000271
2025-12-04#t1468w0,2025-12-04,Hon. Ms. Thériault,107,0.0,0.091696
2025-12-04#t1469w0,2025-12-04,Ms. Bockus,175,1.0,0.000274
2025-12-04#t1470w0,2025-12-04,Mr. Savoie,123,0.967,0.008204
2025-12-04#t1471w0,2025-12-04,Ms. M. Wilson,148,1.0,0.00027
2025-12-04#t1472w0,2025-12-04,Ms. Mitton,178,1.0,0.000186
2025-12-04#t1473w0,2025-12-04,Mr. Doucet,153,0.0,0.000283
2025-12-04#t1474w0,2025-12-04,Ms. Bockus,147,1.0,0.000174
2025-12-04#t1475w0,2025-12-04,Ms. Vautour,149,0.0,0.910687
2025-12-04#t1476w0,2025-12-04,Mr. Ames,135,1.0,0.002653
2025-12-04#t1477w0,2025-12-04,Mr. Robichaud,136,0.0,0.003088
2025-12-04#t1478w0,2025-12-04,Mr. Russell,133,1.0,0.006563
2025-12-04#t1479w0,2025-12-04,Ms. Wilcott,141,1.0,0.000169
2025-12-04#t1480w0,2025-12-04,Mr. Monahan,138,1.0,0.000173
2025-12-04#t1482w0,2025-12-04,Hon. Mr. Hickey,155,1.0,0.000789
2025-12-04#t1483w0,2025-12-04,Mr. Savoie,126,1.0,0.000233
2025-12-04#t1484w0,2025-12-04,Hon. Mr. Hickey,173,1.0,0.000205
2025-12-04#t1485w0,2025-12-04,Mr. Savoie,110,1.0,0.000193
2025-12-04#t1486w0,2025-12-04,Hon. Mr. Hickey,182,1.0,0.073532
2025-12-04#t1487w0,2025-12-04,Mr. Savoie,180,1.0,0.000196
2025-12-04#t1488w0,2025-12-04,Hon. Mr. Hickey,199,1.0,0.845641
2025-12-04#t1489w0,2025-12-04,Mr. Savoie,117,1.0,0.000168
2025-12-04#t1490w0,2025-12-04,Hon. Mr. Hickey,159,1.0,0.000184
2025-12-04#t1492w0,2025-12-04,Mr. Savoie,83,1.0,0.000389
2025-12-04#t1493w0,2025-12-04,Hon. Mr. McKee,178,1.0,0.000185
2025-12-04#t1494w0,2025-12-04,Mr. Savoie,154,1.0,0.815776
2025-12-04#t1495w0,2025-12-04,Hon. Mr. Gauvin,189,0.0,0.000307
2025-12-04#t1496w0,2025-12-04,Mr. Hogan,132,1.0,0.000194
2025-12-04#t1497w0,2025-12-04,Hon. Mr. Dornan,144,1.0,0.000168
2025-12-04#t1498w0,2025-12-04,Mr. Hogan,172,1.0,0.000184
2025-12-04#t1499w0,2025-12-04,Hon. Mr. Dornan,140,1.0,0.000168
2025-12-04#t1500w0,2025-12-04,Mr. Hogan,148,1.0,0.016103
2025-12-04#t1501w0,2025-12-04,Hon. Mr. Dornan,166,1.0,0.000726
2025-12-04#t1502w0,2025-12-04,Ms. Conroy,116,1.0,0.000174
