seg_id,date,speaker,section,n_words,orig_frac,n_tok,logppl,xppl,score
2026-03-26#t2527w0,2026-03-26,Hon. Ms. Boudreau,Looking to the future,236,0.436,296,2.2621,2.33545,0.96859
2026-03-26#t2528w0,2026-03-26,Ms. M. Johnson,Looking to the future,290,1.0,364,2.70027,2.57246,1.04969
2026-03-26#t2528w1,2026-03-26,Ms. M. Johnson,Looking to the future,92,1.0,109,2.84441,3.09022,0.92045
2026-03-26#t2529w0,2026-03-26,Ms. Mitton,Looking to the future,235,0.63,279,2.40946,2.49356,0.96627
2026-03-26#t2530w0,2026-03-26,Hon. Mr. D’Amours,Looking to the future,206,0.126,269,2.00055,2.01052,0.99504
2026-03-26#t2531w0,2026-03-26,Ms. M. Wilson,Looking to the future,236,1.0,297,2.33727,2.36083,0.99002
2026-03-26#t2532w0,2026-03-26,Mr. Coon,Looking to the future,146,0.842,199,2.24723,2.46908,0.91015
2026-03-26#t2533w0,2026-03-26,Hon. Ms. Thériault,Looking to the future,149,0.503,186,2.50121,2.5174,0.99357
2026-03-26#t2534w0,2026-03-26,Ms. M. Wilson,Looking to the future,167,1.0,211,2.5015,2.42879,1.02994
2026-03-26#t2535w0,2026-03-26,Mr. Coon,Looking to the future,168,1.0,205,2.5261,2.38229,1.06037
2026-03-26#t2536w0,2026-03-26,Hon. Mr. Finnigan,Looking to the future,301,0.508,370,2.15781,2.18427,0.98788
2026-03-26#t2537w0,2026-03-26,Ms. Scott-Wallace,Looking to the future,280,1.0,330,2.66168,2.58882,1.02814
2026-03-26#t2538w0,2026-03-26,Ms. Mitton,Looking to the future,262,0.893,306,2.56977,2.54565,1.00948
2026-03-26#t2539w0,2026-03-26,Hon. C. Johnson,Looking to the future,188,0.574,239,2.535,2.35104,1.07824
2026-03-26#t2540w0,2026-03-26,Mr. Lee,Looking to the future,172,1.0,201,2.95229,2.69873,1.09395
2026-03-26#t2541w0,2026-03-26,Ms. Mitton,Looking to the future,162,0.84,184,2.45044,2.54246,0.96381
2026-03-26#t2542w0,2026-03-26,Mr. Ames,Looking to the future,101,1.0,130,2.5882,2.59765,0.99636
2026-03-26#t2543w0,2026-03-26,Ms. Scott-Wallace,Looking to the future,225,1.0,281,2.60436,2.57636,1.01087
2026-03-26#t2544w0,2026-03-26,Mr. Coon,Looking to the future,323,1.0,427,2.39759,2.31183,1.03709
2026-03-26#t2544w1,2026-03-26,Mr. Coon,Looking to the future,340,0.891,463,2.30371,2.25383,1.02213
2026-03-26#t2544w2,2026-03-26,Mr. Coon,Looking to the future,298,1.0,378,2.82722,2.60755,1.08424
2026-03-26#t2544w3,2026-03-26,Mr. Coon,Looking to the future,279,1.0,343,2.77746,2.52031,1.10203
2026-03-26#t2544w4,2026-03-26,Mr. Coon,Looking to the future,334,1.0,400,2.55205,2.52737,1.00976
2026-03-26#t2544w5,2026-03-26,Mr. Coon,Looking to the future,348,1.0,426,2.69982,2.58833,1.04307
2026-03-26#t2544w6,2026-03-26,Mr. Coon,Looking to the future,249,1.0,308,2.91149,2.81891,1.03284
2026-03-26#t2545w0,2026-03-26,Mr. Bourque,Looking to the future,336,0.006,412,2.55976,2.5644,0.99819
2026-03-26#t2545w1,2026-03-26,Mr. Bourque,Looking to the future,314,0.064,380,2.37434,2.51486,0.94412
2026-03-26#t2545w2,2026-03-26,Mr. Bourque,Looking to the future,310,0.0,373,2.64828,2.73114,0.96966
2026-03-26#t2545w3,2026-03-26,Mr. Bourque,Looking to the future,110,0.0,132,2.31395,2.76196,0.83779
2026-03-26#t2546w0,2026-03-26,Mr. Austin,Looking to the future,296,1.0,352,2.475,2.53162,0.97764
2026-03-26#t2546w1,2026-03-26,Mr. Austin,Looking to the future,342,1.0,431,2.54917,2.61659,0.97424
2026-03-26#t2546w2,2026-03-26,Mr. Austin,Looking to the future,308,1.0,394,2.73585,2.6471,1.03353
2026-03-26#t2546w3,2026-03-26,Mr. Austin,Looking to the future,314,1.0,381,2.60022,2.52135,1.03128
2026-03-26#t2546w4,2026-03-26,Mr. Austin,Looking to the future,319,0.893,413,2.45004,2.48932,0.98422
2026-03-26#t2546w5,2026-03-26,Mr. Austin,Looking to the future,304,0.839,379,2.2501,2.43055,0.92576
2026-03-26#t2546w6,2026-03-26,Mr. Austin,Looking to the future,327,0.924,398,2.62053,2.63368,0.99501
2026-03-26#t2546w7,2026-03-26,Mr. Austin,Looking to the future,359,0.844,431,2.66536,2.64837,1.00642
2026-03-26#t2546w8,2026-03-26,Mr. Austin,Looking to the future,301,0.827,343,2.44202,2.48216,0.98383
2026-03-26#t2546w9,2026-03-26,Mr. Austin,Looking to the future,340,1.0,409,2.77132,2.70865,1.02314
2026-03-26#t2546w10,2026-03-26,Mr. Austin,Looking to the future,312,1.0,400,2.58051,2.52854,1.02055
2026-03-26#t2546w11,2026-03-26,Mr. Austin,Looking to the future,305,1.0,353,2.59029,2.56304,1.01063
2026-03-26#t2546w12,2026-03-26,Mr. Austin,Looking to the future,228,1.0,261,2.5464,2.65606,0.95871
2026-03-26#t2548w0,2026-03-26,Hon. Mr. LePage,Looking to the future,316,0.335,372,2.318,2.37654,0.97537
2026-03-26#t2548w1,2026-03-26,Hon. Mr. LePage,Looking to the future,302,0.745,357,2.62687,2.60609,1.00797
2026-03-26#t2548w2,2026-03-26,Hon. Mr. LePage,Looking to the future,320,0.428,377,2.5716,2.61705,0.98264
2026-03-26#t2548w3,2026-03-26,Hon. Mr. LePage,Looking to the future,331,0.535,387,2.77658,2.89404,0.95941
2026-03-26#t2548w4,2026-03-26,Hon. Mr. LePage,Looking to the future,274,0.051,325,2.5288,2.67022,0.94704
2026-03-26#t2548w5,2026-03-26,Hon. Mr. LePage,Looking to the future,141,0.0,171,2.96895,2.91758,1.0176
2026-03-26#t2549w0,2026-03-26,Ms. S. Wilson,Looking to the future,306,1.0,374,2.25919,2.34762,0.96233
2026-03-26#t2549w1,2026-03-26,Ms. S. Wilson,Looking to the future,310,1.0,362,2.89502,2.99118,0.96785
2026-03-26#t2550w0,2026-03-26,Ms. Mitton,Looking to the future,308,0.987,378,2.20908,2.26807,0.97399
2026-03-26#t2550w1,2026-03-26,Ms. Mitton,Looking to the future,339,0.735,390,2.53906,2.56523,0.9898
2026-03-26#t2550w2,2026-03-26,Ms. Mitton,Looking to the future,315,0.898,389,2.89671,2.77955,1.04215
2026-03-26#t2550w3,2026-03-26,Ms. Mitton,Looking to the future,326,0.828,399,2.51925,2.55759,0.98501
2026-03-26#t2550w4,2026-03-26,Ms. Mitton,Looking to the future,211,0.91,271,2.46623,2.43331,1.01353
2026-03-26#t2551w0,2026-03-26,Mr. M. LeBlanc,Looking to the future,300,1.0,357,2.09795,2.39334,0.87658
2026-03-26#t2551w1,2026-03-26,Mr. M. LeBlanc,Looking to the future,334,1.0,392,2.23715,2.48358,0.90078
2026-03-26#t2551w2,2026-03-26,Mr. M. LeBlanc,Looking to the future,348,1.0,414,2.64699,2.79796,0.94605
2026-03-26#t2551w3,2026-03-26,Mr. M. LeBlanc,Looking to the future,220,1.0,264,2.18693,2.18888,0.99911
2026-03-26#t2552w0,2026-03-26,Mr. Savoie,Looking to the future,287,0.631,345,2.3336,2.30301,1.01328
2026-03-26#t2552w1,2026-03-26,Mr. Savoie,Looking to the future,360,1.0,424,2.89463,2.77813,1.04193
2026-03-26#t2552w2,2026-03-26,Mr. Savoie,Looking to the future,326,0.687,397,2.50142,2.66151,0.93985
2026-03-26#t2552w3,2026-03-26,Mr. Savoie,Looking to the future,304,0.855,352,2.40163,2.53845,0.9461
2026-03-26#t2552w4,2026-03-26,Mr. Savoie,Looking to the future,254,1.0,294,2.34096,2.64885,0.88377
2026-03-26#t2552w5,2026-03-26,Mr. Savoie,Looking to the future,305,1.0,366,2.52725,2.60498,0.97016
2026-03-26#t2554w0,2026-03-26,Mr. Coon,Looking to the future,303,0.987,354,2.59935,2.50486,1.03773
2026-03-26#t2554w1,2026-03-26,Mr. Coon,Looking to the future,334,1.0,417,2.75533,2.70639,1.01808
2026-03-26#t2554w2,2026-03-26,Mr. Coon,Looking to the future,342,0.889,410,2.50276,2.57384,0.97238
2026-03-26#t2554w3,2026-03-26,Mr. Coon,Looking to the future,281,1.0,335,2.67639,2.7688,0.96662
2026-03-26#t2554w4,2026-03-26,Mr. Coon,Looking to the future,252,0.984,317,2.43727,2.38441,1.02217
2026-03-26#t2555w0,2026-03-26,Ms. M. Johnson,Looking to the future,350,0.831,466,2.19046,2.36035,0.92802
2026-03-26#t2555w1,2026-03-26,Ms. M. Johnson,Looking to the future,286,0.514,347,2.24094,2.35876,0.95005
2026-03-26#t2555w2,2026-03-26,Ms. M. Johnson,Looking to the future,110,1.0,135,2.80983,2.64441,1.06255
2026-03-27#t2556w0,2026-03-27,Hon. Ms. Holt,Looking to the future,225,0.631,298,2.55809,2.56354,0.99787
2026-03-27#t2556w1,2026-03-27,Hon. Ms. Holt,Looking to the future,256,0.918,331,2.46377,2.35743,1.04511
2026-03-27#t2557w0,2026-03-27,Hon. Ms. Holt,Looking to the future,339,0.732,424,2.47178,2.42803,1.01802
2026-03-27#t2558w0,2026-03-27,Hon. Ms. Holt,Looking to the future,310,0.723,391,2.62292,2.52236,1.03987
2026-03-27#t2558w1,2026-03-27,Hon. Ms. Holt,Looking to the future,301,0.631,356,2.46565,2.50571,0.98401
2026-03-27#t2558w2,2026-03-27,Hon. Ms. Holt,Looking to the future,320,0.872,389,2.3081,2.38394,0.96819
2026-03-27#t2558w3,2026-03-27,Hon. Ms. Holt,Looking to the future,307,0.811,377,2.28193,2.41485,0.94495
2026-03-27#t2558w4,2026-03-27,Hon. Ms. Holt,Looking to the future,260,0.881,308,2.3599,2.53119,0.93233
2026-03-27#t2558w5,2026-03-27,Hon. Ms. Holt,Looking to the future,339,0.749,395,2.71816,2.69425,1.00888
2026-03-27#t2558w6,2026-03-27,Hon. Ms. Holt,Looking to the future,313,0.732,378,2.5375,2.65548,0.95557
2026-03-27#t2558w7,2026-03-27,Hon. Ms. Holt,Looking to the future,302,0.821,356,2.85486,2.72209,1.04878
2026-03-27#t2558w8,2026-03-27,Hon. Ms. Holt,Looking to the future,341,0.889,407,2.55467,2.62713,0.97242
2026-03-27#t2558w9,2026-03-27,Hon. Ms. Holt,Looking to the future,138,0.333,189,2.25428,2.30739,0.97698
2026-03-27#t2559w0,2026-03-27,Madam Speaker,Looking to the future,134,1.0,175,2.51732,2.26297,1.11239
2026-03-27#t2561w0,2026-03-27,Mr. Chair,Looking to the future,351,0.459,502,1.78569,1.92948,0.92548
2026-05-05#t2562w0,2026-05-05,Hon. Mr. Gauvin,Looking to the future,84,0.0,108,2.53195,2.83688,0.89251
2026-05-05#t2563w0,2026-05-05,Hon. Ms. Holt,Looking to the future,294,0.959,375,2.54514,2.53686,1.00326
2026-05-05#t2564w0,2026-05-05,Mr. Austin,Looking to the future,163,1.0,215,1.95308,2.01353,0.96998
2026-05-05#t2565w0,2026-05-05,Mr. Coon,Looking to the future,204,0.98,260,2.21142,2.15552,1.02593
2026-05-05#t2566w0,2026-05-05,Hon. Mr. Kennedy,Looking to the future,191,1.0,246,2.37752,2.37818,0.99972
2026-05-05#t2567w0,2026-05-05,Ms. M. Wilson,Looking to the future,183,1.0,222,2.23934,2.35122,0.95241
2026-05-05#t2568w0,2026-05-05,Hon. Mr. Herron,Looking to the future,350,1.0,425,2.70487,2.77284,0.97549
2026-05-05#t2569w0,2026-05-05,Mr. Hogan,Looking to the future,144,1.0,174,2.15261,2.30323,0.9346
2026-05-05#t2570w0,2026-05-05,Hon. Ms. Holt,Looking to the future,155,0.535,210,1.88847,1.95569,0.96563
2026-05-05#t2572w0,2026-05-05,Mr. Ames,Looking to the future,154,1.0,192,2.03228,2.09636,0.96943
2026-05-05#t2573w0,2026-05-05,Ms. Mitton,Looking to the future,170,1.0,217,2.73779,2.65098,1.03275
2026-05-05#t2574w0,2026-05-05,Mr. Lee,Looking to the future,156,1.0,189,2.98398,2.74146,1.08847
2026-05-05#t2575w0,2026-05-05,Mr. Coon,Looking to the future,154,1.0,196,2.65279,2.43336,1.09018
2026-05-05#t2576w0,2026-05-05,Mr. Robichaud,Looking to the future,154,0.351,191,2.22535,2.2879,0.97266
2026-05-05#t2577w0,2026-05-05,Mr. Cullins,Looking to the future,161,1.0,204,2.45615,2.42933,1.01104
2026-05-05#t2578w0,2026-05-05,Ms. Wilcott,Looking to the future,153,0.641,187,2.40934,2.51713,0.95718
2026-05-05#t2579w0,2026-05-05,Ms. M. Wilson,Looking to the future,134,1.0,173,2.28272,2.16559,1.05409
2026-05-05#t2580w0,2026-05-05,Mr. Bourque,Looking to the future,145,0.49,188,2.28479,2.51397,0.90884
2026-05-05#t2581w0,2026-05-05,Ms. Conroy,Looking to the future,156,1.0,198,2.22585,2.39521,0.92929
2026-05-05#t2582w0,2026-05-05,Mr. Mallet,Looking to the future,115,0.0,145,2.26532,2.45273,0.92359
2026-05-05#t2583w0,2026-05-05,Mr. Hogan,Looking to the future,152,1.0,188,3.00079,3.02439,0.9922
2026-05-05#t2584w0,2026-05-05,Mr. Savoie,Looking to the future,178,0.955,218,2.82912,2.71684,1.04133
2026-05-05#t2585w0,2026-05-05,Hon. Mr. Randall,Looking to the future,78,1.0,95,2.73269,2.54813,1.07243
2026-05-05#t2586w0,2026-05-05,Mr. Savoie,Looking to the future,127,1.0,183,2.4267,2.40898,1.00736
2026-05-05#t2587w0,2026-05-05,Hon. Mr. Randall,Looking to the future,56,1.0,78,2.58212,2.57588,1.00242
2026-05-05#t2588w0,2026-05-05,Mr. Savoie,Looking to the future,128,1.0,163,2.71281,2.83179,0.95798
2026-05-05#t2589w0,2026-05-05,Hon. Ms. Townsend,Looking to the future,122,1.0,150,2.28356,2.35919,0.96794
2026-05-05#t2590w0,2026-05-05,Mr. Savoie,Looking to the future,113,1.0,143,2.60489,2.34012,1.11314
2026-05-05#t2593w0,2026-05-05,Hon. Mr. Randall,Looking to the future,68,1.0,78,2.78143,2.7861,0.99832
2026-05-05#t2594w0,2026-05-05,Mr. Savoie,Looking to the future,114,1.0,138,3.02518,2.76395,1.09451
2026-05-05#t2595w0,2026-05-05,Hon. Mr. Randall,Looking to the future,97,1.0,120,2.75232,2.51166,1.09582
2026-05-05#t2596w0,2026-05-05,Mr. Savoie,Looking to the future,120,1.0,144,3.19234,2.93106,1.08914
2026-05-05#t2597w0,2026-05-05,Hon. Mr. Randall,Looking to the future,99,1.0,121,3.02397,2.73246,1.10669
2026-05-05#t2598w0,2026-05-05,Mr. Savoie,Looking to the future,115,1.0,136,2.85464,2.73659,1.04314
2026-05-05#t2599w0,2026-05-05,Hon. Mr. Randall,Looking to the future,168,1.0,200,2.58967,2.42745,1.06683
2026-05-05#t2600w0,2026-05-05,Mr. Savoie,Looking to the future,159,1.0,199,2.5259,2.57111,0.98241
2026-05-05#t2601w0,2026-05-05,Hon. Mr. Randall,Looking to the future,164,1.0,207,2.57176,2.44256,1.05289
2026-05-05#t2602w0,2026-05-05,Mr. Savoie,Looking to the future,96,1.0,140,2.60333,2.66615,0.97644
2026-05-05#t2603w0,2026-05-05,Hon. Ms. Townsend,Looking to the future,100,1.0,122,2.91413,2.90927,1.00167
2026-05-05#t2604w0,2026-05-05,Ms. Scott-Wallace,Looking to the future,169,1.0,222,2.8336,2.83606,0.99913
2026-05-05#t2605w0,2026-05-05,Hon. Mr. Randall,Looking to the future,155,1.0,193,2.5038,2.36454,1.0589
2026-05-05#t2606w0,2026-05-05,Ms. Scott-Wallace,Looking to the future,177,1.0,233,3.31688,2.90074,1.14346
2026-05-05#t2607w0,2026-05-05,Hon. Mr. Randall,Looking to the future,151,1.0,187,2.97891,2.69962,1.10346
2026-05-05#t2608w0,2026-05-05,Ms. Scott-Wallace,Looking to the future,164,1.0,211,3.19025,3.02026,1.05628
2026-05-05#t2609w0,2026-05-05,Hon. Ms. Townsend,Looking to the future,134,1.0,159,2.69355,2.54498,1.05838
2026-05-05#t2610w0,2026-05-05,Mr. Coon,Looking to the future,158,1.0,188,2.55176,2.50942,1.01687
2026-05-05#t2611w0,2026-05-05,Hon. Mr. Kennedy,Looking to the future,159,1.0,180,2.35297,2.42175,0.9716
2026-05-05#t2612w0,2026-05-05,M. Coon,Looking to the future,107,0.0,128,3.24432,2.84198,1.14157
2026-05-05#t2613w0,2026-05-05,Hon. Mr. Legacy,Looking to the future,144,0.0,173,2.46301,2.4647,0.99931
2026-05-05#t2614w0,2026-05-05,Mr. Hogan,Looking to the future,143,1.0,195,2.69126,2.51731,1.0691
2026-05-05#t2615w0,2026-05-05,Hon. Mr. Dornan,Looking to the future,183,1.0,234,2.98146,2.81256,1.06005
2026-05-05#t2616w0,2026-05-05,Mr. Hogan,Looking to the future,113,1.0,159,2.9437,2.70113,1.0898
2026-05-05#t2617w0,2026-05-05,Hon. Ms. Holt,Looking to the future,177,0.684,210,2.63032,2.54888,1.03195
2026-05-05#t2618w0,2026-05-05,Mr. M. LeBlanc,Looking to the future,60,1.0,75,2.38393,2.48076,0.96097
2026-05-05#t2620w0,2026-05-05,Madam Speaker,Looking to the future,58,0.0,73,3.33005,3.44392,0.96694
2026-05-05#t2622w0,2026-05-05,Hon. Mr. Dornan,Looking to the future,133,0.692,162,2.54281,2.39573,1.06139
2026-05-05#t2623w0,2026-05-05,Mr. Hogan,Looking to the future,166,0.849,212,2.78386,2.6908,1.03459
2026-05-05#t2624w0,2026-05-05,Mr. Coon,Looking to the future,159,0.975,191,2.435,2.39444,1.01694
2026-05-05#t2625w0,2026-05-05,Hon. Ms. Boudreau,Looking to the future,177,0.254,230,2.38591,2.36047,1.01078
2026-05-05#t2626w0,2026-05-05,Ms. Scott-Wallace,Looking to the future,215,1.0,264,2.60938,2.52979,1.03146
2026-05-05#t2627w0,2026-05-05,Ms. Mitton,Looking to the future,167,0.886,218,2.17152,2.14342,1.01311
2026-05-05#t2628w0,2026-05-05,Hon. Mr. McKee,Looking to the future,173,0.595,224,2.10997,2.0622,1.02317
2026-05-05#t2629w0,2026-05-05,Mr. Weir,Looking to the future,191,1.0,242,2.1952,2.12945,1.03088
2026-05-05#t2630w0,2026-05-05,Mr. Coon,Looking to the future,176,0.898,220,2.38778,2.33795,1.02131
2026-05-05#t2632w0,2026-05-05,Hon. Mr. Randall,Looking to the future,346,0.607,480,2.02774,2.03727,0.99532
2026-05-05#t2633w0,2026-05-05,Hon. Mr. Gauvin,Looking to the future,139,0.194,201,2.31928,2.07831,1.11594
2026-05-05#t2634w0,2026-05-05,Madam Speaker,Looking to the future,127,0.717,194,2.24939,2.03101,1.10752
2026-05-05#t2635w0,2026-05-05,Hon. Mr. Legacy,Looking to the future,235,0.868,283,2.79513,2.65389,1.05322
2026-05-05#t2636w0,2026-05-05,Hon. Mr. Legacy,Looking to the future,346,0.5,409,2.52942,2.37436,1.0653
2026-05-05#t2636w1,2026-05-05,Hon. Mr. Legacy,Looking to the future,97,0.804,118,2.69745,2.59168,1.04081
2026-05-05#t2637w0,2026-05-05,Mr. M. LeBlanc,Looking to the future,347,0.452,425,2.23639,2.33551,0.95756
2026-05-05#t2637w1,2026-05-05,Mr. M. LeBlanc,Looking to the future,145,0.517,169,2.93754,2.94813,0.99641
2026-05-05#t2638w0,2026-05-05,Mr. Cullins,Looking to the future,353,1.0,423,2.35648,2.42886,0.9702
2026-05-05#t2638w1,2026-05-05,Mr. Cullins,Looking to the future,251,1.0,303,2.74899,2.74477,1.00154
2026-05-05#t2639w0,2026-05-05,Mr. Coon,Looking to the future,302,0.987,372,2.68064,2.5757,1.04074
2026-05-05#t2639w1,2026-05-05,Mr. Coon,Looking to the future,116,1.0,149,2.85429,2.94544,0.96905
2026-05-06#t2641w0,2026-05-06,Ms. Vautour,Looking to the future,147,0.0,187,2.14789,2.08913,1.02812
2026-05-06#t2642w0,2026-05-06,Ms. Scott-Wallace,Looking to the future,217,1.0,265,2.29178,2.36942,0.96723
2026-05-06#t2643w0,2026-05-06,Hon. Ms. Thériault,Looking to the future,165,0.0,229,2.17244,2.13136,1.01927
2026-05-06#t2644w0,2026-05-06,Ms. M. Wilson,Looking to the future,161,1.0,208,2.13258,2.44652,0.87168
2026-05-06#t2645w0,2026-05-06,Mr. Arseneault,Looking to the future,177,0.0,217,2.07105,2.11058,0.98127
2026-05-06#t2646w0,2026-05-06,Ms. M. Johnson,Looking to the future,209,1.0,252,2.14713,2.40607,0.89238
2026-05-06#t2647w0,2026-05-06,Hon. Mr. D’Amours,Looking to the future,155,0.0,202,2.18005,2.29023,0.95189
2026-05-06#t2648w0,2026-05-06,Ms. S. Wilson,Looking to the future,148,1.0,173,2.52407,2.60358,0.96946
2026-05-06#t2649w0,2026-05-06,Mr. Coon,Looking to the future,169,0.976,252,3.52988,3.44475,1.02471
2026-05-06#t2650w0,2026-05-06,Ms. Mitton,Looking to the future,177,0.881,235,2.06501,2.23219,0.9251
2026-05-06#t2651w0,2026-05-06,Mr. Savoie,Looking to the future,113,1.0,132,2.02591,2.16513,0.9357
2026-05-06#t2652w0,2026-05-06,Ms. Mitton,Looking to the future,169,1.0,211,2.88647,2.73389,1.05581
2026-05-06#t2653w0,2026-05-06,Mr. Johnston,Looking to the future,163,1.0,229,3.14298,2.97488,1.0565
2026-05-06#t2654w0,2026-05-06,Mr. Russell,Looking to the future,146,1.0,185,2.55304,2.36543,1.07931
2026-05-06#t2655w0,2026-05-06,Mr. Doucet,Looking to the future,169,0.284,196,2.55926,2.42435,1.05565
2026-05-06#t2656w0,2026-05-06,Ms. M. Johnson,Looking to the future,145,1.0,195,2.36404,2.10605,1.1225
2026-05-06#t2657w0,2026-05-06,Mr. J. LeBlanc,Looking to the future,146,0.418,177,2.67114,2.91109,0.91757
2026-05-06#t2658w0,2026-05-06,Mr. Weir,Looking to the future,152,1.0,197,2.46168,2.26324,1.08768
2026-05-06#t2659w0,2026-05-06,Ms. Vautour,Looking to the future,135,0.0,161,2.35296,2.40798,0.97715
2026-05-06#t2660w0,2026-05-06,Ms. Bockus,Looking to the future,145,1.0,179,2.89616,2.70612,1.07023
2026-05-06#t2661w0,2026-05-06,Mr. Savoie,Looking to the future,141,0.943,178,2.64399,2.65169,0.9971
2026-05-06#t2662w0,2026-05-06,Hon. Mr. Randall,Looking to the future,135,1.0,176,2.80255,2.79102,1.00413
2026-05-06#t2663w0,2026-05-06,Mr. Savoie,Looking to the future,180,1.0,213,2.51656,2.53453,0.99291
2026-05-06#t2664w0,2026-05-06,Hon. Ms. Holt,Looking to the future,191,1.0,230,2.50036,2.53508,0.98631
2026-05-06#t2665w0,2026-05-06,Mr. Savoie,Looking to the future,169,1.0,203,2.79416,2.95378,0.94596
2026-05-06#t2666w0,2026-05-06,Hon. Mr. Randall,Looking to the future,121,1.0,154,2.97686,2.70025,1.10244
2026-05-06#t2667w0,2026-05-06,Mr. Savoie,Looking to the future,124,1.0,161,2.92647,2.6526,1.10325
2026-05-06#t2668w0,2026-05-06,Hon. Mr. Randall,Looking to the future,153,1.0,176,2.70785,2.58011,1.04951
2026-05-06#t2669w0,2026-05-06,Mr. Savoie,Looking to the future,162,1.0,204,3.06234,2.97309,1.03002
2026-05-06#t2670w0,2026-05-06,Hon. Mr. Randall,Looking to the future,132,1.0,173,2.56311,2.59603,0.98732
2026-05-06#t2671w0,2026-05-06,Mr. Savoie,Looking to the future,148,1.0,183,2.83758,2.80315,1.01228
2026-05-06#t2672w0,2026-05-06,Hon. Mr. Randall,Looking to the future,121,1.0,151,2.7437,2.60008,1.05524
2026-05-06#t2673w0,2026-05-06,Mr. Savoie,Looking to the future,147,1.0,189,2.42199,2.56217,0.94529
2026-05-06#t2674w0,2026-05-06,Hon. Mr. Legacy,Looking to the future,72,1.0,92,2.53874,2.6119,0.97199
2026-05-06#t2675w0,2026-05-06,Mr. Savoie,Looking to the future,165,1.0,236,2.42124,2.51312,0.96344
2026-05-06#t2679w0,2026-05-06,Hon. Mr. Legacy,Looking to the future,96,1.0,121,2.68765,2.58016,1.04166
2026-05-06#t2680w0,2026-05-06,Mr. Savoie,Looking to the future,142,1.0,175,2.69839,2.62309,1.02871
2026-05-06#t2681w0,2026-05-06,Hon. Mr. Legacy,Looking to the future,98,1.0,132,2.82788,2.62068,1.07907
2026-05-06#t2682w0,2026-05-06,Ms. M. Johnson,Looking to the future,128,1.0,172,2.37654,2.36173,1.00627
2026-05-06#t2683w0,2026-05-06,Hon. Ms. Miles,Looking to the future,54,1.0,66,2.45548,2.63152,0.9331
2026-05-06#t2684w0,2026-05-06,Hon. Ms. Miles,Looking to the future,142,1.0,173,2.66561,2.65347,1.00457
2026-05-06#t2685w0,2026-05-06,Ms. M. Johnson,Looking to the future,150,1.0,183,2.61024,2.80552,0.93039
2026-05-06#t2686w0,2026-05-06,Hon. Mr. Dornan,Looking to the future,129,1.0,153,2.75169,2.61864,1.05081
2026-05-06#t2687w0,2026-05-06,Ms. M. Johnson,Looking to the future,102,1.0,122,2.96585,3.05356,0.97128
2026-05-06#t2688w0,2026-05-06,Hon. Ms. Miles,Looking to the future,202,1.0,246,2.35366,2.50342,0.94018
2026-05-06#t2689w0,2026-05-06,Ms. Mitton,Looking to the future,139,1.0,173,2.52001,2.41022,1.04555
2026-05-06#t2690w0,2026-05-06,Hon. Ms. Miles,Looking to the future,164,1.0,202,2.51233,2.51476,0.99903
2026-05-06#t2691w0,2026-05-06,Ms. Mitton,Looking to the future,150,1.0,182,2.76944,2.60125,1.06466
2026-05-06#t2693w0,2026-05-06,Ms. Mitton,Looking to the future,164,1.0,213,2.72295,2.50799,1.08571
2026-05-06#t2694w0,2026-05-06,Hon. Ms. Miles,Looking to the future,165,1.0,212,2.63356,2.39315,1.10046
2026-05-06#t2695w0,2026-05-06,Mr. Savoie,Looking to the future,57,1.0,80,3.01334,3.04711,0.98892
2026-05-06#t2696w0,2026-05-06,Mr. Savoie,Looking to the future,95,1.0,120,3.09116,2.9261,1.05641
2026-05-06#t2697w0,2026-05-06,Hon. Mr. Randall,Looking to the future,134,1.0,156,2.59546,2.57831,1.00665
2026-05-06#t2699w0,2026-05-06,Hon. Mr. D’Amours,Looking to the future,130,0.0,163,1.73498,1.90709,0.90975
2026-05-06#t2700w0,2026-05-06,Ms. M. Wilson,Looking to the future,174,1.0,232,2.09622,2.0251,1.03512
2026-05-06#t2701w0,2026-05-06,Ms. Mitton,Looking to the future,104,0.173,132,1.96048,2.11055,0.92889
2026-05-06#t2702w0,2026-05-06,Hon. Mr. McKee,Looking to the future,176,0.455,206,2.18447,2.27161,0.96164
2026-05-06#t2703w0,2026-05-06,Mr. Weir,Looking to the future,162,1.0,195,2.3051,2.27019,1.01537
2026-05-06#t2704w0,2026-05-06,Mr. Coon,Looking to the future,160,1.0,187,2.49058,2.31518,1.07576
2026-05-06#t2705w0,2026-05-06,Hon. Mr. Herron,Looking to the future,360,0.722,453,2.32299,2.40031,0.96779
2026-05-06#t2705w1,2026-05-06,Hon. Mr. Herron,Looking to the future,114,1.0,137,3.12446,3.10641,1.00581
2026-05-06#t2706w0,2026-05-06,Mr. Austin,Looking to the future,153,1.0,182,2.58045,2.51463,1.02617
2026-05-06#t2707w0,2026-05-06,Mr. Austin,Looking to the future,340,1.0,408,2.35067,2.51907,0.93315
2026-05-06#t2707w1,2026-05-06,Mr. Austin,Looking to the future,214,1.0,248,2.60576,2.63992,0.98706
2026-05-06#t2708w0,2026-05-06,Mr. Coon,Looking to the future,301,0.987,358,2.53507,2.60713,0.97236
2026-05-06#t2708w1,2026-05-06,Mr. Coon,Looking to the future,250,1.0,288,2.61703,2.6612,0.9834
2026-05-06#t2709w0,2026-05-06,Hon. Ms. Boudreau,Looking to the future,194,0.34,252,2.49163,2.42864,1.02594
