seg_id,date,speaker,n_words,orig_frac,n_tok,logppl,fastdetect_d,lrr,binoc
ctl|WALA2019-03-21#t100w0,,control|WA,185,,211,2.87269,0.78485,2.01994,0.96279
ctl|WALA2019-04-09#t105w1,,control|WA,356,,407,2.84713,-0.40201,1.98905,1.01436
ctl|WALA2019-05-15#t181w1,,control|WA,307,,365,2.44626,0.34411,2.15661,0.98513
ctl|WALA2019-08-15#t65w0,,control|WA,126,,150,2.89177,0.66638,1.97924,0.95429
ctl|WALC2006-09-19#t118w2,,control|WA,361,,414,2.71557,1.2041,2.05976,0.95116
ctl|WALC2007-03-29#t97w0,,control|WA,307,,378,2.72023,-0.6213,2.00852,1.02285
ctl|WALC2007-04-05#t55w0,,control|WA,333,,393,2.55553,-0.88862,2.07444,1.03438
ctl|WALC2008-06-19#t68w0,,control|WA,197,,240,2.43906,-0.79539,2.15678,1.03975
ctl|WALC2009-05-21#t22w6,,control|WA,335,,376,2.37578,1.11921,2.15742,0.9508
ctl|WALC2009-06-03#t1w5,,control|WA,312,,384,3.20276,-0.5143,1.88001,1.01799
ctl|WALC2009-06-16#t189w0,,control|WA,207,,236,2.86667,0.88444,1.93909,0.9551
ctl|WALC2009-06-18#t126w0,,control|WA,189,,267,2.67539,-1.41397,1.97929,1.06992
ctl|WALC2015-02-19#t45w1,,control|WA,354,,392,2.75997,0.02163,2.05393,0.9984
ctl|WALC2015-02-26#t1w0,,control|WA,333,,428,2.30982,1.06072,2.03769,0.95686
ctl|WALC2015-10-15#t12w0,,control|WA,345,,408,2.8553,-0.6623,2.01215,1.02309
ctl|WALC2016-05-18#t10w4,,control|WA,300,,337,2.87899,0.52238,2.0021,0.97943
ctl|WALC2018-08-14#t12w0,,control|WA,354,,399,2.92207,0.42992,1.99499,0.98465
ctl|WALC2019-08-20#t66w0,,control|WA,177,,206,2.98171,0.95614,1.94187,0.9518
ctl|WALC2019-10-16#t59w0,,control|WA,341,,423,2.55567,0.57824,2.0533,0.97773
ctl|MB2007-09-27#t180w0,,control|MB,173,,200,3.08075,-0.79789,1.9781,1.04185
ctl|MB2007-10-10#t207w0,,control|MB,220,,281,2.60272,1.02759,2.08046,0.94953
ctl|MB2007-10-16#t4w0,,control|MB,209,,252,2.73625,-0.03879,1.99206,0.99902
ctl|MB2007-10-25#t146w4,,control|MB,270,,329,2.58645,-0.96809,2.04205,1.04108
ctl|MB2007-11-05#t49w0,,control|MB,205,,264,2.82748,-0.2733,2.01785,1.01168
ctl|MB2007-11-06#t74w1,,control|MB,263,,312,2.56376,0.61881,2.06338,0.97138
ctl|MB2008-04-15#t9w0,,control|MB,171,,231,2.41436,-0.06423,1.9957,1.00311
ctl|MB2008-05-06#t33w0,,control|MB,288,,324,2.91519,-0.09829,1.9578,1.00358
ctl|MB2008-05-08#t12w4,,control|MB,298,,361,2.97956,-1.08284,2.01465,1.04117
ctl|MB2008-09-18#t97w3,,control|MB,333,,391,2.67963,0.88737,2.09519,0.96378
ctl|MB2008-10-02#t12w1,,control|MB,203,,245,2.50317,-0.19541,2.09752,1.01039
ctl|MB2008-12-02#t7w0,,control|MB,214,,252,2.63751,-0.56481,2.05734,1.02854
ctl|MB2008-12-04#t3w1,,control|MB,351,,428,2.44828,-0.80792,2.0463,1.02986
ctl|MB2009-04-21#t258w0,,control|MB,179,,212,2.92452,-0.26836,2.00012,1.01197
ctl|MB2009-04-23#t22w2,,control|MB,289,,353,2.36159,1.32917,2.06834,0.94245
ctl|MB2009-05-11#t15w0,,control|MB,139,,201,2.54905,-0.92495,2.06365,1.05712
ctl|MB2009-06-11#t7w0,,control|MB,262,,306,2.99535,-0.5697,1.9501,1.0222
ctl|MB2009-12-03#t93w8,,control|MB,350,,431,2.82451,-1.73866,2.00344,1.06404
ctl|MB2010-03-24#t75w6,,control|MB,358,,443,2.67849,-0.67323,2.02063,1.02567
ctl|MB2010-04-21#t19w0,,control|MB,134,,167,2.48326,-0.5947,2.07397,1.04256
ctl|MB2010-05-04#t417w0,,control|MB,131,,162,3.03837,-0.56392,1.90758,1.03433
ctl|MB2010-05-06#t16w1,,control|MB,334,,421,2.9663,-0.45089,2.02045,1.01666
ctl|MB2010-05-20#t78w0,,control|MB,144,,208,3.10114,-1.22318,1.99279,1.06374
ctl|MB2010-06-03#t56w0,,control|MB,291,,350,2.77386,0.32718,2.02589,0.98782
ctl|MB2010-06-14#t63w3,,control|MB,286,,342,3.0894,-1.07753,1.96558,1.04396
ctl|MB2015-05-04#t57w6,,control|MB,159,,185,3.22978,-3.10193,1.90863,1.16867
ctl|MB2015-05-26#t352w0,,control|MB,346,,443,2.82017,-1.93449,1.95867,1.06963
ctl|MB2015-06-04#t15w2,,control|MB,303,,385,3.27244,-0.74672,1.89138,1.0262
ctl|MB2015-06-17#t61w11,,control|MB,324,,396,2.74198,1.24239,2.03217,0.95448
ctl|MB2015-06-29#t113w0,,control|MB,341,,408,2.95065,-1.16151,1.96691,1.04085
ctl|MB2015-10-27#t58w0,,control|MB,133,,158,2.97544,-1.13418,2.05596,1.06951
ctl|MB2015-11-23#t65w4,,control|MB,201,,234,2.78322,-0.82367,2.0387,1.0412
ctl|MB2016-03-08#t5w0,,control|MB,136,,180,3.33994,-1.37184,1.91139,1.0735
ctl|MB2016-05-25#t14w0,,control|MB,184,,221,3.06332,-1.46461,1.90205,1.07744
ctl|MB2016-06-13#t59w0,,control|MB,150,,194,2.93063,-0.4744,1.86374,1.02712
ctl|MB2016-06-16#t88w0,,control|MB,30,,33,3.498,0.97919,1.89626,0.89613
ctl|MB2016-06-22#t369w1,,control|MB,189,,240,2.6302,-1.4604,2.01955,1.07537
ctl|MB2016-11-03#t50w0,,control|MB,355,,418,2.4001,0.3154,2.10216,0.98595
ctl|MB2016-11-24#t54w0,,control|MB,106,,136,2.57809,0.63823,1.98979,0.96077
ctl|MB2016-11-29#t82w5,,control|MB,342,,416,3.04231,-2.22615,1.98672,1.08086
ctl|MB2016-11-30#t39w0,,control|MB,149,,171,3.35888,-2.6068,1.99192,1.14369
ctl|MB2017-03-14#t11w0,,control|MB,25,,29,2.85417,1.22135,2.23211,0.86981
ctl|MB2017-03-14#t26w0,,control|MB,331,,393,2.47083,-1.4275,2.10976,1.05636
ctl|MB2017-04-27#t28w0,,control|MB,341,,403,2.46944,0.39682,2.02051,0.98419
ctl|MB2017-10-12#t170w0,,control|MB,303,,346,2.76113,-0.60947,2.00141,1.02355
ctl|MB2017-10-30#t170w0,,control|MB,253,,296,2.77354,-1.91463,1.9638,1.08922
ctl|MB2018-05-16#t174w0,,control|MB,138,,182,3.04643,-0.99654,2.03322,1.05425
ctl|MB2018-06-19#t9w0,,control|MB,336,,418,2.85468,-2.59853,2.0168,1.09774
ctl|MB2018-10-04#t233w1,,control|MB,348,,476,2.71442,0.48124,2.11827,0.98242
ctl|MB2018-10-09#t25w0,,control|MB,168,,210,2.54103,1.14648,2.03624,0.93887
ctl|MB2018-10-22#t261w0,,control|MB,102,,163,3.2356,-1.83101,1.87764,1.1063
ctl|MB2018-10-30#t4w0,,control|MB,304,,375,2.64652,-1.56228,2.03524,1.06117
ctl|MB2018-10-31#t88w6,,control|MB,355,,421,2.99013,0.11056,2.00653,0.99547
ctl|MB2018-11-08#t18w0,,control|MB,30,,45,4.11557,-0.70983,1.76269,1.06245
ctl|MB2019-04-23#t18w0,,control|MB,136,,162,2.97608,-1.47892,2.0004,1.0919
ctl|SCO2006-09-20#t9567w2,,control|SCO,201,,230,2.81717,0.55008,1.89201,0.97433
ctl|SCO2006-09-28#t10413w0,,control|SCO,300,,375,2.44846,-0.44538,2.06243,1.01733
ctl|SCO2006-12-13#t13988w2,,control|SCO,316,,404,2.35261,0.7529,2.01115,0.96989
ctl|SCO2007-01-11#t376w0,,control|SCO,130,,154,2.76413,-0.04716,2.04985,1.00423
ctl|SCO2007-03-01#t3378w0,,control|SCO,136,,163,2.72427,0.19448,2.01196,0.99077
ctl|SCO2007-03-01#t3413w0,,control|SCO,161,,178,2.57151,1.69498,2.09256,0.90263
ctl|SCO2007-03-14#t4176w0,,control|SCO,348,,415,2.51228,-0.25613,2.02184,1.0089
ctl|SCO2007-03-15#t4351w3,,control|SCO,285,,342,3.03345,-0.0282,1.90155,1.00063
ctl|SCO2007-03-21#t4516w1,,control|SCO,223,,263,2.89863,-0.68064,2.06674,1.03054
ctl|SCO2007-10-03#t9401w1,,control|SCO,288,,327,2.72214,0.27065,2.02399,0.9868
ctl|SCO2007-10-04#t9483w0,,control|SCO,269,,311,2.59644,0.43556,2.04754,0.97977
ctl|SCO2007-10-25#t10237w0,,control|SCO,191,,216,2.53538,-0.07917,2.0578,1.00632
ctl|SCO2007-10-25#t10253w1,,control|SCO,314,,369,2.96351,-1.96134,1.9683,1.08008
ctl|SCO2008-04-16#t4826w0,,control|SCO,344,,410,2.85411,-0.18372,1.9539,1.00632
ctl|SCO2008-04-24#t5693w2,,control|SCO,348,,403,2.60449,0.32681,2.09189,0.98581
ctl|SCO2008-06-19#t8710w0,,control|SCO,312,,365,2.81959,-0.95898,1.97139,1.03832
ctl|SCO2008-09-10#t9886w0,,control|SCO,334,,373,2.77344,-0.33239,2.05605,1.01258
ctl|SCO2008-09-17#t10228w0,,control|SCO,164,,186,2.6735,0.29461,2.0678,0.9856
ctl|SCO2008-09-18#t10358w1,,control|SCO,143,,167,2.86904,1.04349,2.03999,0.94557
ctl|SCO2008-10-08#t11408w0,,control|SCO,288,,353,3.32539,-1.01037,1.90294,1.03827
ctl|SCO2008-12-11#t14140w0,,control|SCO,325,,369,2.58787,0.32558,2.08414,0.98522
ctl|SCO2009-05-27#t6815w2,,control|SCO,355,,411,2.63019,-0.0031,2.03064,0.99955
ctl|SCO2009-09-24#t10139w0,,control|SCO,342,,395,2.76481,0.20099,1.93475,0.99089
ctl|SCO2009-10-07#t10783w1,,control|SCO,305,,374,2.7944,0.78913,2.00833,0.97108
ctl|SCO2009-11-05#t11911w0,,control|SCO,361,,421,3.01903,-1.58804,1.93319,1.05587
ctl|SCO2010-09-30#t8101w0,,control|SCO,116,,166,2.60103,-0.25646,2.06884,1.01705
ctl|SCO2010-11-11#t12374w1,,control|SCO,214,,243,2.74901,-0.54104,1.97988,1.02502
ctl|SCO2015-01-21#t1135w1,,control|SCO,294,,387,2.31898,-1.39643,2.03598,1.0588
ctl|SCO2015-03-03#t3324w0,,control|SCO,343,,390,2.89948,-1.22161,1.95621,1.04558
ctl|SCO2015-04-22#t5773w0,,control|SCO,360,,408,2.44686,0.76242,2.04769,0.96826
ctl|SCO2015-05-05#t6385w1,,control|SCO,293,,337,2.43223,1.87073,2.13935,0.92198
ctl|SCO2015-05-13#t6796w1,,control|SCO,188,,212,2.764,0.00105,2.05168,0.99585
ctl|SCO2015-05-20#t7107w0,,control|SCO,136,,152,3.07713,0.22376,1.93794,0.987
ctl|SCO2015-06-02#t7753w3,,control|SCO,183,,206,2.76745,-0.07523,2.05496,0.99955
ctl|SCO2015-06-24#t9238w1,,control|SCO,298,,342,2.66321,-0.54142,2.02351,1.0231
ctl|SCO2015-09-03#t9869w0,,control|SCO,365,,410,2.66384,0.2084,2.06033,0.99151
ctl|SCO2015-11-12#t12999w0,,control|SCO,174,,202,3.10572,-0.79815,1.99886,1.04248
ctl|SCO2015-11-24#t13564w0,,control|SCO,318,,359,2.74382,-0.30948,2.0214,1.01132
ctl|SCO2015-11-26#t13940w0,,control|SCO,309,,351,2.42989,0.76103,2.14673,0.96623
ctl|SCO2016-03-08#t3744w0,,control|SCO,282,,339,2.79257,-2.00364,1.97897,1.08405
ctl|SCO2016-06-07#t5716w0,,control|SCO,329,,364,2.62917,-0.53483,2.03754,1.02114
ctl|SCO2016-09-28#t8410w1,,control|SCO,188,,206,2.96455,-0.81276,1.97767,1.04216
ctl|SCO2016-09-28#t8483w0,,control|SCO,347,,403,2.48685,0.44212,2.11615,0.98137
ctl|SCO2017-01-12#t232w0,,control|SCO,130,,151,2.58839,0.05894,2.05361,0.99857
ctl|SCO2017-03-23#t4908w1,,control|SCO,352,,407,2.61603,-0.00756,2.01222,0.99927
ctl|SCO2017-05-03#t6579w0,,control|SCO,144,,160,2.78948,0.00639,1.97907,1.00233
ctl|SCO2017-05-10#t6874w1,,control|SCO,290,,326,2.79316,-0.62875,2.03358,1.02641
ctl|SCO2017-05-17#t7389w0,,control|SCO,327,,357,2.44858,0.72704,2.12778,0.96915
ctl|SCO2017-06-14#t8809w0,,control|SCO,139,,161,2.52556,1.3361,2.01943,0.92071
ctl|SCO2017-09-19#t11066w0,,control|SCO,273,,321,2.54489,1.42492,2.10977,0.93939
ctl|SCO2018-01-11#t324w0,,control|SCO,348,,408,2.50189,-0.74179,2.04596,1.02742
ctl|SCO2018-03-06#t3068w3,,control|SCO,324,,354,2.81306,-0.57565,2.05531,1.02146
ctl|SCO2018-05-23#t7607w1,,control|SCO,307,,374,3.20277,-0.86999,1.91732,1.03011
ctl|SCO2018-05-24#t7723w0,,control|SCO,225,,258,2.39535,0.25318,2.05423,0.98893
ctl|SCO2018-06-19#t9141w0,,control|SCO,341,,400,2.35981,1.65135,2.13138,0.93408
ctl|SCO2018-06-21#t9585w2,,control|SCO,333,,384,2.96919,0.10627,1.99443,0.99532
ctl|SCO2018-09-13#t10598w0,,control|SCO,151,,169,3.13649,-1.44358,2.01699,1.0842
ctl|SCO2019-10-29#t14072w0,,control|SCO,365,,434,2.35903,0.42817,2.01063,0.98385
ctl|SCO2019-10-30#t14170w0,,control|SCO,174,,193,2.88199,0.24288,1.99199,0.98889
ctl|SCO2019-11-28#t16255w0,,control|SCO,303,,340,2.24398,0.74863,2.17359,0.96335
ctl|US2006-01-25-S117-4#t0w1,,control|US-SENATE,313,,395,2.94171,1.2108,1.90494,0.95538
ctl|US2006-02-17-S1459-2#t0w0,,control|US-SENATE,227,,283,2.26144,2.21866,2.14268,0.88939
ctl|US2006-05-10-H2466#t26w2,,control|US-HOUSE,331,,398,2.59309,-1.014,2.07888,1.04252
ctl|US2006-07-20-S7949-6#t20w3,,control|US-SENATE,349,,417,2.29001,-0.81645,2.15458,1.03056
ctl|US2006-08-03-S8674-2#t136w5,,control|US-SENATE,322,,378,2.44909,1.65847,2.13303,0.93379
ctl|US2006-09-29-H7959-4#t50w0,,control|US-HOUSE,334,,399,2.38828,0.82272,2.10973,0.96629
ctl|US2006-12-05-H8706-2#t0w0,,control|US-HOUSE,339,,427,2.23949,-0.16617,2.06385,1.00475
ctl|US2007-05-02-H4315#t13w1,,control|US-HOUSE,349,,408,2.54984,-0.35916,2.1152,1.01328
ctl|US2007-05-22-H5612#t0w6,,control|US-HOUSE,350,,448,2.55851,-0.02521,2.02068,0.99994
ctl|US2007-05-22-H5612#t0w26,,control|US-HOUSE,345,,413,2.63624,0.77744,2.03331,0.96891
ctl|US2007-06-07-S7335#t9w1,,control|US-SENATE,329,,369,2.32962,2.28926,2.08824,0.90767
ctl|US2007-06-22-S8280#t0w6,,control|US-SENATE,144,,167,2.93797,-1.34002,1.95845,1.08002
ctl|US2007-10-17-S12990#t5w2,,control|US-SENATE,336,,417,2.21708,0.87446,2.056,0.96632
ctl|US2007-11-13-S14275#t0w0,,control|US-SENATE,343,,423,1.99729,1.37333,2.09569,0.93904
ctl|US2008-04-23-H2599-3#t45w1,,control|US-HOUSE,184,,228,2.50083,-0.36656,2.03485,1.01745
ctl|US2008-04-24-H2663-6#t0w2,,control|US-HOUSE,335,,414,2.99734,-1.31065,1.96433,1.0477
ctl|US2008-05-06-H3056-8#t0w0,,control|US-HOUSE,164,,230,2.35312,-0.28448,2.0895,1.01114
ctl|US2008-05-15-H3905-3#t157w53,,control|US-HOUSE,303,,438,2.22151,0.41508,2.07277,0.98293
ctl|US2008-06-24-S5983-2#t7w3,,control|US-SENATE,301,,357,2.52636,-0.8579,2.02737,1.03482
ctl|US2008-07-17-S6920#t0w3,,control|US-SENATE,311,,368,2.64615,0.20051,2.02774,0.99172
ctl|US2008-07-17-S6939#t1w3,,control|US-SENATE,358,,481,2.31073,-1.01535,2.07513,1.03716
ctl|US2008-09-11-S8361#t29w0,,control|US-SENATE,248,,284,2.82469,0.8417,2.03813,0.96335
ctl|US2008-10-01-S10208-2#t5w0,,control|US-SENATE,315,,388,2.20178,2.42269,2.0939,0.89905
ctl|US2009-01-06-S44#t22w0,,control|US-SENATE,358,,399,2.53216,-0.26621,2.03798,1.0093
ctl|US2009-01-14-H317#t0w8,,control|US-HOUSE,349,,493,2.44881,0.28563,2.01592,0.98781
ctl|US2009-01-26-S801#t0w5,,control|US-SENATE,354,,436,2.60447,1.04489,2.02142,0.96059
ctl|US2009-01-26-S805-2#t0w0,,control|US-SENATE,323,,371,2.16671,1.67477,2.17155,0.9255
ctl|US2009-03-11-H3297#t17w0,,control|US-HOUSE,354,,430,2.29366,-0.37156,2.15611,1.0131
ctl|US2009-03-23-H3739#t8w0,,control|US-HOUSE,277,,350,2.8555,-0.4933,1.99425,1.0161
ctl|US2009-03-26-S3822-2#t0w2,,control|US-SENATE,352,,393,2.72594,0.60703,2.06037,0.9756
ctl|US2009-04-23-S4604-4#t128w0,,control|US-SENATE,326,,378,2.40893,1.5805,2.11549,0.9339
ctl|US2009-07-14-S7449-2#t5w1,,control|US-SENATE,246,,295,2.66532,-0.26581,2.06142,1.01326
ctl|US2009-07-16-H8191-3#t2w0,,control|US-HOUSE,339,,426,2.65402,-0.78594,2.04256,1.0293
ctl|US2009-12-09-S12745-2#t70w0,,control|US-SENATE,263,,352,2.30266,-0.32422,2.10597,1.01225
ctl|US2010-03-09-H1195#t5w0,,control|US-HOUSE,303,,358,2.227,0.89576,2.06399,0.95899
ctl|US2010-04-29-H3029-3#t0w0,,control|US-HOUSE,303,,361,2.55217,0.35869,2.00705,0.98293
ctl|US2010-07-29-H6446#t5w1,,control|US-HOUSE,318,,382,2.69274,-0.27852,1.94806,1.00949
ctl|US2010-08-05-S6886#t12w0,,control|US-SENATE,327,,379,1.88975,1.80572,2.23886,0.91583
ctl|US2010-12-16-S10315#t48w6,,control|US-SENATE,302,,351,3.09011,-1.16119,2.0032,1.04509
ctl|US2010-12-17-S10452#t20w1,,control|US-SENATE,324,,374,3.04412,-1.37565,1.98018,1.0496
ctl|US2010-12-17-S10452#t37w0,,control|US-SENATE,328,,365,2.60995,1.95156,2.08962,0.92175
ctl|US2010-12-17-S10514-4#t2w0,,control|US-SENATE,293,,357,2.12684,1.36993,2.15729,0.93728
ctl|US2011-03-17-S1814#t0w0,,control|US-SENATE,344,,425,2.46882,-1.54606,1.97534,1.0595
ctl|US2011-05-03-S2601-2#t0w1,,control|US-SENATE,179,,201,2.56111,0.29616,2.11635,0.98124
ctl|US2011-11-02-S7070#t0w22,,control|US-SENATE,330,,490,1.30312,0.47148,2.31142,0.97379
ctl|US2012-01-18-H54-3#t3w1,,control|US-HOUSE,331,,429,2.76882,-1.68962,1.98307,1.06259
ctl|US2012-06-21-H3918-5#t21w0,,control|US-HOUSE,343,,420,2.61383,0.31975,2.07391,0.98694
ctl|US2012-06-27-H4135-4#t84w0,,control|US-HOUSE,320,,369,2.86103,-2.04022,2.01875,1.08003
ctl|US2012-07-24-H5188#t4w0,,control|US-HOUSE,345,,426,2.52184,0.44272,2.07363,0.98165
ctl|US2012-07-24-S5305#t1w3,,control|US-SENATE,367,,484,1.96148,-0.59098,2.08242,1.02567
ctl|US2012-07-25-H5225-2#t58w1,,control|US-HOUSE,298,,377,2.75561,-0.56844,1.97481,1.0245
ctl|US2012-12-13-H6799#t0w2,,control|US-HOUSE,337,,414,2.34005,0.49025,2.09648,0.97876
ctl|US2013-03-14-S1855#t6w2,,control|US-SENATE,343,,473,1.54946,0.94607,2.20183,0.95522
ctl|US2013-05-23-S3797-2#t17w2,,control|US-SENATE,315,,365,2.51147,-0.45339,2.09833,1.01713
ctl|US2013-07-24-H5002#t20w1,,control|US-HOUSE,149,,177,2.55549,0.27303,2.07916,0.98176
ctl|US2014-01-16-S441-2#t0w3,,control|US-SENATE,361,,412,2.49238,1.8941,2.09753,0.92671
ctl|US2014-05-29-H4968-2#t5w0,,control|US-HOUSE,294,,400,2.32703,0.20904,2.00153,0.99101
ctl|US2014-06-19-H5514#t2w0,,control|US-HOUSE,317,,376,2.58401,0.37427,2.01693,0.98365
ctl|US2015-01-09-H184-5#t1w2,,control|US-HOUSE,219,,270,2.32327,0.59995,2.12662,0.96862
ctl|US2015-03-18-H1731-4#t0w0,,control|US-HOUSE,192,,252,1.99723,0.1023,2.12029,0.99571
ctl|US2015-04-28-S2443-3#t20w1,,control|US-SENATE,319,,361,2.50854,-0.39938,1.98481,1.01653
ctl|US2015-05-21-S3216#t0w4,,control|US-SENATE,307,,381,2.52269,0.27244,2.01733,0.98677
ctl|US2015-06-17-H4435-4#t0w2,,control|US-HOUSE,239,,299,2.57679,0.6219,2.06194,0.97171
ctl|US2015-07-22-H5386#t11w0,,control|US-HOUSE,237,,300,2.66241,-0.3057,2.08218,1.01393
ctl|US2015-07-29-H5604#t0w0,,control|US-HOUSE,297,,363,2.28958,0.27355,2.18604,0.98488
ctl|US2015-11-04-H7686#t33w0,,control|US-HOUSE,278,,335,2.73106,-1.58837,1.98561,1.06823
ctl|US2016-04-25-S2415-3#t0w0,,control|US-SENATE,155,,176,1.91888,1.77882,2.17694,0.87053
ctl|US2016-12-06-H7264#t9w1,,control|US-HOUSE,358,,451,2.08683,0.75716,2.1342,0.96741
ctl|US2017-06-12-H4845#t6w1,,control|US-HOUSE,208,,255,3.11888,-0.68712,1.93721,1.02904
ctl|US2017-07-26-H6335#t66w59,,control|US-HOUSE,297,,481,1.38286,0.29416,2.03991,0.98579
ctl|US2017-11-06-S7030-4#t0w2,,control|US-SENATE,166,,197,2.37028,-0.49302,2.07888,1.02528
ctl|US2018-01-10-S116#t0w5,,control|US-SENATE,203,,241,2.91693,-0.81116,1.9802,1.038
ctl|US2018-01-19-H574-6#t0w17,,control|US-HOUSE,343,,447,2.55253,0.29274,2.03004,0.98848
ctl|US2018-03-07-H1458#t32w1,,control|US-HOUSE,327,,425,2.60969,0.46362,1.9757,0.98091
ctl|US2018-03-19-S1780-3#t0w4,,control|US-SENATE,309,,376,2.40612,0.456,2.11071,0.98033
ctl|US2018-04-10-H3085-2#t0w0,,control|US-HOUSE,152,,203,2.38426,-0.7289,2.07501,1.04229
ctl|US2018-05-09-S2557-5#t0w1,,control|US-SENATE,320,,419,2.24698,1.4738,2.09364,0.94008
ctl|US2018-05-16-S2687-7#t0w1,,control|US-SENATE,285,,326,2.38406,1.23061,2.10401,0.94598
ctl|US2018-05-18-H4236-2#t0w14,,control|US-HOUSE,312,,381,2.72376,-0.90583,2.03067,1.0347
ctl|US2018-06-19-S4012-5#t2w3,,control|US-SENATE,336,,392,2.44758,0.17285,2.07174,0.99123
ctl|US2018-07-11-H6052-6#t0w0,,control|US-HOUSE,273,,325,2.63918,-0.21894,2.11761,1.01082
ctl|US2018-08-23-S5876#t47w3,,control|US-SENATE,175,,206,2.96078,-0.38692,2.01799,1.0187
ctl|US2018-09-18-S6259-5#t1w3,,control|US-SENATE,311,,401,2.35256,1.48063,2.11089,0.93915
ctl|US2018-10-05-S6679#t14w0,,control|US-SENATE,328,,400,2.2487,-0.04606,2.08162,1.00167
ctl|US2018-11-29-H9697-2#t0w0,,control|US-HOUSE,234,,304,2.49908,-0.92571,2.09173,1.04227
ctl|US2018-11-29-H9714#t3w0,,control|US-HOUSE,256,,296,2.40609,0.06516,2.06832,0.99658
ctl|US2019-01-24-S549-2#t14w2,,control|US-SENATE,127,,152,2.41602,0.63539,2.12109,0.95714
ctl|US2019-02-13-S1323-2#t0w0,,control|US-SENATE,355,,418,2.06053,1.9607,2.12944,0.9117
ctl|US2019-03-08-H2609-4#t5w1,,control|US-HOUSE,139,,171,1.90542,1.15648,2.06584,0.91549
ctl|US2019-04-02-H2956-2#t4w0,,control|US-HOUSE,357,,439,2.4486,0.02188,2.02925,0.99758
ctl|US2019-04-09-H3179-2#t39w0,,control|US-HOUSE,253,,286,2.71689,1.08205,2.05362,0.95356
ctl|US2019-05-09-H3510#t4w1,,control|US-HOUSE,333,,390,2.30267,1.44996,2.13142,0.93886
ctl|US2019-05-22-S3062#t2w1,,control|US-SENATE,331,,400,2.26957,1.41116,2.07622,0.94081
ctl|US2019-06-24-H5047-2#t25w0,,control|US-HOUSE,318,,400,2.40505,-0.36991,2.0377,1.01276
ctl|US2019-06-26-S4562#t0w2,,control|US-SENATE,294,,363,2.44465,0.41222,2.09165,0.97995
ctl|US2019-09-20-H7840-5#t53w0,,control|US-HOUSE,338,,419,2.18265,0.4305,2.13923,0.9794
ctl|US2019-10-15-S5788-2#t0w0,,control|US-SENATE,296,,373,2.28854,0.75937,2.10035,0.96412
ctl|US2019-10-17-H8209#t28w0,,control|US-HOUSE,329,,386,2.27527,1.28649,2.14391,0.94367
ctl|US2019-12-04-S6845#t1w1,,control|US-SENATE,271,,328,2.37039,0.75726,2.11181,0.96614
ctl|US2020-06-30-H2694-3#t136w1,,control|US-HOUSE,306,,400,2.60673,1.11575,2.12096,0.95632
ctl|US2020-07-22-H3671#t8w0,,control|US-HOUSE,158,,186,2.53422,-0.18803,2.08236,1.00857
ctl|US2020-07-23-H3715-4#t133w0,,control|US-HOUSE,124,,164,2.34398,0.12047,2.15801,0.99026
ctl|US2020-09-17-S5689-3#t0w0,,control|US-SENATE,287,,332,2.50294,0.70038,2.04126,0.96751
ctl|US2020-11-17-H5827#t8w0,,control|US-HOUSE,260,,313,2.69535,-0.19882,2.06295,1.00775
ctl|US2020-11-19-H5950-3#t49w0,,control|US-HOUSE,348,,487,2.09913,1.88524,2.06939,0.92593
ctl|US2020-12-04-H6819-2#t1w14,,control|US-HOUSE,171,,241,1.8586,0.27566,2.10225,0.98516
ctl|US2021-03-18-S1632#t0w0,,control|US-SENATE,342,,401,2.19889,1.42991,2.11508,0.93877
ctl|US2021-04-14-S1912-3#t0w3,,control|US-SENATE,353,,416,2.58107,-0.26003,2.02817,1.00923
ctl|US2021-04-20-H1961-2#t1w0,,control|US-HOUSE,170,,198,2.51793,-0.19919,2.08312,1.00713
ctl|US2021-05-13-H2276-4#t3w2,,control|US-HOUSE,331,,395,2.73192,-0.10968,2.08297,1.00284
ctl|US2021-08-03-S5701#t6w4,,control|US-SENATE,342,,430,2.31913,0.28401,2.07335,0.98557
ctl|US2021-10-22-H5798-2#t18w2,,control|US-HOUSE,329,,415,1.93826,1.93973,2.25009,0.9156
ctl|US2021-11-18-H6375-4#t117w0,,control|US-HOUSE,210,,248,2.23779,0.0299,2.10345,0.99598
ctl|US2022-02-07-S542#t0w0,,control|US-SENATE,313,,461,2.12616,0.09093,2.04768,0.99613
ctl|US2022-02-16-S738#t0w2,,control|US-SENATE,359,,469,2.60469,-0.6394,2.0381,1.02155
ctl|US2022-02-28-H1166#t7w0,,control|US-HOUSE,326,,373,2.39402,-0.48734,2.21824,1.01924
ctl|US2022-03-23-S1732-3#t8w1,,control|US-SENATE,201,,243,2.81563,0.72789,1.99222,0.96343
ctl|US2022-03-28-S1806-2#t0w4,,control|US-SENATE,342,,411,2.54844,0.48718,2.06937,0.97915
ctl|US2022-04-06-S2021#t0w4,,control|US-SENATE,286,,337,2.79805,-2.22797,1.98539,1.09351
ctl|US2022-04-26-S2145-2#t0w2,,control|US-SENATE,308,,350,2.47886,0.03136,2.00209,0.99766
ctl|CA2018-01-30#t177w0,,control|CA-FED,135,,165,2.38407,1.10122,2.11091,0.93085
ctl|CA2018-02-01#t96w0,,control|CA-FED,202,,233,2.5679,-0.69708,2.12857,1.03537
ctl|CA2018-02-05#t143w0,,control|CA-FED,124,,152,2.51681,-0.42479,2.07491,1.03387
