seg_id,date,speaker,n_words,orig_frac,p_ai
2025-12-10#t1773w0,2025-12-10,Mr. Monahan,145,0.0,0.986953
2025-12-10#t1774w0,2025-12-10,Hon. Mr. LePage,141,0.0,0.294869
2025-12-10#t1775w0,2025-12-10,Mr. Monahan,128,1.0,0.729923
2025-12-10#t1776w0,2025-12-10,Hon. Ms. Holt,185,0.735,0.195732
2025-12-10#t1778w0,2025-12-10,Hon. Mr. Dornan,149,0.631,0.142291
2025-12-10#t1779w0,2025-12-10,Mr. Hogan,167,0.838,0.634592
2025-12-10#t1781w0,2025-12-10,Mr. Coon,236,1.0,0.022497
2025-12-10#t1782w0,2025-12-10,Hon. Mr. Randall,260,0.827,0.070994
2025-12-10#t1783w0,2025-12-10,Mr. Russell,261,1.0,0.381227
2025-12-10#t1784w0,2025-12-10,Ms. Mitton,205,1.0,0.261499
2025-12-10#t1785w0,2025-12-10,Mr. Mallet,159,0.0,0.92165
2025-12-10#t1786w0,2025-12-10,Hon. Mr. McKee,211,0.701,0.815026
2025-12-10#t1788w0,2025-12-10,Madam Speaker,78,0.808,0.998204
2025-12-10#t1790w0,2025-12-10,Ms. Mitton,69,0.768,0.999506
2025-12-11#t1792w0,2025-12-11,Hon. Ms. Boudreau,166,0.0,0.382726
2025-12-11#t1793w0,2025-12-11,Mr. Hogan,137,1.0,0.711993
2025-12-11#t1794w0,2025-12-11,Mr. Coon,217,0.982,0.706823
2025-12-11#t1795w0,2025-12-11,Mr. Russell,156,0.974,0.146347
2025-12-11#t1797w0,2025-12-11,Hon. C. Johnson,68,1.0,0.967511
2025-12-11#t1798w0,2025-12-11,Mr. Hogan,93,1.0,0.924653
2025-12-11#t1799w0,2025-12-11,Mr. Doucet,119,0.0,0.685937
2025-12-11#t1800w0,2025-12-11,Mr. Cullins,163,1.0,0.193099
2025-12-11#t1801w0,2025-12-11,Ms. Mitton,160,1.0,0.126998
2025-12-11#t1802w0,2025-12-11,Ms. Wilcott,147,1.0,0.849147
2025-12-11#t1803w0,2025-12-11,Mr. Russell,168,0.958,0.06169
2025-12-11#t1804w0,2025-12-11,Mr. Mallet,114,0.0,0.957247
2025-12-11#t1805w0,2025-12-11,Mr. Weir,151,0.762,0.263412
2025-12-11#t1806w0,2025-12-11,Ms. Mitton,163,1.0,0.217225
2025-12-11#t1807w0,2025-12-11,Mr. Johnston,235,0.6,0.204784
2025-12-11#t1807w1,2025-12-11,Mr. Johnston,134,1.0,0.033822
2025-12-11#t1808w0,2025-12-11,Ms. Wilcott,151,1.0,0.691192
2025-12-11#t1809w0,2025-12-11,Mr. Hogan,170,1.0,0.016031
2025-12-11#t1813w0,2025-12-11,Mr. Robichaud,151,0.0,0.520052
2025-12-11#t1814w0,2025-12-11,Mr. Lee,149,1.0,0.929146
2025-12-11#t1815w0,2025-12-11,Mr. M. LeBlanc,166,1.0,0.041888
2025-12-11#t1816w0,2025-12-11,Mr. Austin,217,1.0,0.110564
2025-12-11#t1817w0,2025-12-11,Mr. Savoie,205,0.961,0.077152
2025-12-11#t1818w0,2025-12-11,Hon. Mr. McKee,187,1.0,0.022828
2025-12-11#t1819w0,2025-12-11,Mr. Savoie,228,1.0,0.06832
2025-12-11#t1820w0,2025-12-11,Hon. Mr. McKee,203,0.97,0.166275
2025-12-11#t1821w0,2025-12-11,Mr. Savoie,201,0.97,0.037843
2025-12-11#t1822w0,2025-12-11,Hon. Mr. McKee,201,0.98,0.013616
2025-12-11#t1823w0,2025-12-11,Mr. Savoie,203,1.0,0.011071
2025-12-11#t1824w0,2025-12-11,Hon. Mr. McKee,166,1.0,0.01473
2025-12-11#t1825w0,2025-12-11,Mr. Savoie,176,1.0,0.038746
2025-12-11#t1826w0,2025-12-11,Hon. Mr. McKee,156,0.0,0.167315
2025-12-11#t1827w0,2025-12-11,Mr. Savoie,225,1.0,0.038032
2025-12-11#t1828w0,2025-12-11,Hon. Mr. McKee,172,0.506,0.110525
2025-12-11#t1829w0,2025-12-11,Ms. Scott-Wallace,174,1.0,0.109295
2025-12-11#t1830w0,2025-12-11,Hon. Ms. Boudreau,149,0.0,0.335372
2025-12-11#t1831w0,2025-12-11,Ms. Scott-Wallace,136,1.0,0.127135
2025-12-11#t1832w0,2025-12-11,Hon. Ms. Boudreau,176,0.0,0.146851
2025-12-11#t1833w0,2025-12-11,Ms. Scott-Wallace,128,1.0,0.11618
2025-12-11#t1834w0,2025-12-11,Hon. Ms. Boudreau,172,0.0,0.124305
2025-12-11#t1835w0,2025-12-11,Mr. Coon,170,1.0,0.040143
2025-12-11#t1836w0,2025-12-11,Hon. K. Chiasson,163,1.0,0.018407
2025-12-11#t1837w0,2025-12-11,Mr. Coon,105,0.0,0.988386
2025-12-11#t1838w0,2025-12-11,L’hon. K. Chiasson,176,0.0,0.424261
2025-12-11#t1839w0,2025-12-11,Ms. Bockus,103,1.0,0.478775
2025-12-11#t1840w0,2025-12-11,Hon. Mr. Dornan,83,1.0,0.996725
2025-12-11#t1841w0,2025-12-11,Ms. Bockus,114,1.0,0.390463
2025-12-11#t1846w0,2025-12-11,Hon. Mr. Dornan,112,1.0,0.99837
2025-12-11#t1847w0,2025-12-11,Ms. Bockus,118,1.0,0.99808
2025-12-11#t1848w0,2025-12-11,Hon. Mr. Dornan,143,1.0,0.065852
2025-12-11#t1849w0,2025-12-11,Mr. Savoie,172,1.0,0.03249
2025-12-11#t1850w0,2025-12-11,Hon. Mr. McKee,157,0.975,0.017143
2025-12-11#t1852w0,2025-12-11,Hon. Mr. Dornan,157,0.624,0.562932
2025-12-11#t1853w0,2025-12-11,Mr. Hogan,248,0.714,0.017193
2025-12-11#t1855w0,2025-12-11,Mr. Coon,233,1.0,0.019991
2025-12-11#t1856w0,2025-12-11,Hon. C. Johnson,223,0.673,0.246816
2025-12-11#t1857w0,2025-12-11,Mr. Lee,116,1.0,0.954405
2025-12-11#t1858w0,2025-12-11,Ms. Mitton,237,0.983,0.314035
2025-12-11#t1859w0,2025-12-11,Hon. Mr. Randall,333,0.817,0.066024
2025-12-11#t1860w0,2025-12-11,Mr. Russell,288,1.0,0.241576
2025-12-11#t1861w0,2025-12-11,Ms. Mitton,320,0.988,0.035806
2025-12-11#t1862w0,2025-12-11,Hon. C. Johnson,354,0.684,0.127692
2025-12-11#t1863w0,2025-12-11,Mr. Lee,224,1.0,0.216803
2025-12-11#t1864w0,2025-12-11,Ms. Mitton,355,0.614,0.018909
2025-12-11#t1865w0,2025-12-11,Hon. Ms. Townsend,173,0.977,0.318247
2025-12-11#t1866w0,2025-12-11,Mr. Cullins,255,1.0,0.867676
2025-12-11#t1867w0,2025-12-11,Mr. Coon,199,0.98,0.401819
2025-12-11#t1868w0,2025-12-11,Hon. Ms. Boudreau,162,0.0,0.053144
2025-12-11#t1869w0,2025-12-11,Ms. Scott-Wallace,160,1.0,0.069341
2025-12-11#t1870w0,2025-12-11,Mr. Coon,174,0.649,0.383852
2025-12-11#t1873w0,2025-12-11,Mr. M. LeBlanc,58,1.0,0.998652
2025-12-11#t1875w0,2025-12-11,Hon. Ms. Miles,102,1.0,0.987356
2025-12-11#t1876w0,2025-12-11,Ms. Conroy,159,1.0,0.058018
2025-12-11#t1877w0,2025-12-11,Madam Speaker,341,0.762,0.189133
2025-12-11#t1877w1,2025-12-11,Madam Speaker,333,0.703,0.060028
2025-12-11#t1877w2,2025-12-11,Madam Speaker,119,0.479,0.88864
2025-12-11#t1880w0,2025-12-11,Madam Speaker,331,1.0,0.014284
2025-12-11#t1880w1,2025-12-11,Madam Speaker,267,1.0,0.04275
2025-12-11#t1880w2,2025-12-11,Madam Speaker,244,1.0,0.044339
2025-12-11#t1880w3,2025-12-11,Madam Speaker,276,1.0,0.021118
2025-12-11#t1880w4,2025-12-11,Madam Speaker,329,1.0,0.023125
2025-12-11#t1880w5,2025-12-11,Madam Speaker,58,1.0,0.99776
2025-12-11#t1885w0,2025-12-11,Mr. Austin,92,1.0,0.650337
2025-12-11#t1886w0,2025-12-11,Ms. Mitton,69,1.0,0.998564
2025-12-11#t1889w0,2025-12-11,Mr. Savoie,100,1.0,0.395888
2025-12-11#t1890w0,2025-12-11,Mr. Deputy Speaker,61,1.0,0.983794
2025-12-11#t1891w0,2025-12-11,Mr. Deputy Speaker,210,0.838,0.513699
2025-12-11#t1893w0,2025-12-11,Mr. Bourque,299,1.0,0.026316
2025-12-11#t1893w1,2025-12-11,Mr. Bourque,173,1.0,0.072644
2025-12-11#t1895w0,2025-12-11,Mr. Bourque,111,1.0,0.756071
2025-12-11#t1896w0,2025-12-11,Mr. Bourque,96,1.0,0.977966
2025-12-11#t1899w0,2025-12-11,Mr. M. LeBlanc,82,1.0,0.860078
2025-12-11#t1900w0,2025-12-11,Mr. Deputy Speaker,144,0.986,0.220804
2025-12-11#t1903w0,2025-12-11,Mr. M. LeBlanc,54,1.0,0.998348
2025-12-11#t1904w0,2025-12-11,Mr. Savoie,92,1.0,0.812261
2025-12-11#t1907w0,2025-12-11,Mr. Bourque,322,0.953,0.117362
2025-12-11#t1907w1,2025-12-11,Mr. Bourque,173,0.954,0.112136
2025-12-11#t1908w0,2025-12-11,Mr. Austin,307,1.0,0.017746
2025-12-11#t1908w1,2025-12-11,Mr. Austin,129,1.0,0.097362
2025-12-11#t1910w0,2025-12-11,Mr. M. LeBlanc,109,1.0,0.108437
2025-12-11#t1911w0,2025-12-11,Hon. Mr. Herron,107,1.0,0.71457
2025-12-11#t1912w0,2025-12-11,Mr. Deputy Speaker,75,1.0,0.95097
2025-12-11#t1913w0,2025-12-11,Mr. Austin,339,1.0,0.019855
2025-12-11#t1913w1,2025-12-11,Mr. Austin,357,1.0,0.013801
2025-12-11#t1914w0,2025-12-11,Mr. Deputy Speaker,348,1.0,0.89529
2025-12-11#t1914w1,2025-12-11,Mr. Deputy Speaker,268,1.0,0.015192
2025-12-11#t1915w0,2025-12-11,Mr. Austin,177,1.0,0.066736
2025-12-11#t1916w0,2025-12-11,,347,1.0,0.008603
2025-12-11#t1916w1,2025-12-11,,308,1.0,0.017456
2025-12-11#t1916w2,2025-12-11,,298,1.0,0.019023
2025-12-11#t1916w3,2025-12-11,,298,1.0,0.011186
2025-12-11#t1916w4,2025-12-11,,242,1.0,0.050268
2025-12-11#t1916w5,2025-12-11,,300,1.0,0.019157
2025-12-11#t1916w6,2025-12-11,,359,1.0,0.072436
2025-12-11#t1916w7,2025-12-11,,314,1.0,0.009946
2025-12-11#t1916w8,2025-12-11,,92,1.0,0.21488
2025-12-11#t1917w0,2025-12-11,Mr. Austin,146,1.0,0.011365
2025-12-11#t1918w0,2025-12-11,Hon. Mr. Herron,272,1.0,0.011208
2025-12-11#t1918w1,2025-12-11,Hon. Mr. Herron,286,1.0,0.061177
2025-12-11#t1918w2,2025-12-11,Hon. Mr. Herron,349,1.0,0.008623
2025-12-11#t1918w3,2025-12-11,Hon. Mr. Herron,351,1.0,0.376394
2025-12-11#t1918w4,2025-12-11,Hon. Mr. Herron,326,1.0,0.112849
2025-12-11#t1918w5,2025-12-11,Hon. Mr. Herron,325,1.0,0.01461
2025-12-11#t1920w0,2025-12-11,Mr. Savoie,274,0.905,0.012393
2025-12-11#t1920w1,2025-12-11,Mr. Savoie,321,1.0,0.019343
2025-12-11#t1920w2,2025-12-11,Mr. Savoie,240,1.0,0.012843
2025-12-11#t1921w0,2025-12-11,Mr. Savoie,264,1.0,0.027495
2025-12-11#t1921w1,2025-12-11,Mr. Savoie,336,1.0,0.01903
2025-12-11#t1921w2,2025-12-11,Mr. Savoie,261,1.0,0.014199
2025-12-11#t1921w3,2025-12-11,Mr. Savoie,187,1.0,0.009108
2025-12-11#t1923w0,2025-12-11,Mr. Savoie,56,1.0,0.992233
2025-12-11#t1925w0,2025-12-11,Mr. Savoie,301,1.0,0.011148
2025-12-11#t1925w1,2025-12-11,Mr. Savoie,245,1.0,0.029521
2025-12-11#t1926w0,2025-12-11,Mr. M. LeBlanc,335,1.0,0.014901
2025-12-11#t1926w1,2025-12-11,Mr. M. LeBlanc,357,1.0,0.014762
2025-12-11#t1926w2,2025-12-11,Mr. M. LeBlanc,353,1.0,0.010596
2025-12-11#t1926w3,2025-12-11,Mr. M. LeBlanc,357,1.0,0.09188
2025-12-11#t1926w4,2025-12-11,Mr. M. LeBlanc,262,1.0,0.899236
2025-12-11#t1926w5,2025-12-11,Mr. M. LeBlanc,289,1.0,0.017315
2025-12-11#t1926w6,2025-12-11,Mr. M. LeBlanc,98,1.0,0.265717
2025-12-11#t1930w0,2025-12-11,Hon. Mr. Hickey,115,1.0,0.294808
2025-12-11#t1931w0,2025-12-11,Ms. Mitton,265,1.0,0.01927
2025-12-11#t1931w1,2025-12-11,Ms. Mitton,318,1.0,0.026925
2025-12-11#t1931w2,2025-12-11,Ms. Mitton,356,1.0,0.014806
2025-12-11#t1931w3,2025-12-11,Ms. Mitton,308,1.0,0.021952
2025-12-11#t1933w0,2025-12-11,Ms. Mitton,299,1.0,0.266982
2025-12-11#t1933w1,2025-12-11,Ms. Mitton,352,1.0,0.025663
2025-12-11#t1934w0,2025-12-11,Mr. Cullins,330,1.0,0.007631
2025-12-12#t1939w0,2025-12-12,Mr. Bourque,163,0.785,0.03759
2025-12-12#t1940w0,2025-12-12,Hon. Ms. Holt,164,0.963,0.028282
2025-12-12#t1941w0,2025-12-12,Hon. Ms. Thériault,112,0.0,0.8556
2025-12-12#t1942w0,2025-12-12,Mr. J. LeBlanc,164,0.506,0.388168
2025-12-12#t1943w0,2025-12-12,Mr. Monahan,144,1.0,0.960854
2025-12-12#t1944w0,2025-12-12,Mr. Coon,177,1.0,0.064511
2025-12-12#t1945w0,2025-12-12,Mr. Bourque,186,0.0,0.071565
2025-12-12#t1946w0,2025-12-12,Ms. S. Wilson,213,1.0,0.164981
2025-12-12#t1947w0,2025-12-12,Ms. Mitton,159,1.0,0.882289
2025-12-12#t1948w0,2025-12-12,Mr. Johnston,175,1.0,0.234188
2025-12-12#t1949w0,2025-12-12,Mr. Lee,121,1.0,0.996374
2025-12-12#t1950w0,2025-12-12,Mr. Ames,198,1.0,0.179759
2025-12-12#t1951w0,2025-12-12,Mr. Johnston,173,0.965,0.106871
2025-12-12#t1952w0,2025-12-12,Mr. Russell,175,1.0,0.01934
2025-12-12#t1953w0,2025-12-12,Mr. Coon,165,0.976,0.006581
2025-12-12#t1954w0,2025-12-12,Ms. Sodhi,167,1.0,0.033821
2025-12-12#t1955w0,2025-12-12,Mr. Oliver,221,1.0,0.257912
2025-12-12#t1956w0,2025-12-12,Ms. Vautour,182,0.429,0.702373
2025-12-12#t1957w0,2025-12-12,Ms. Scott-Wallace,199,1.0,0.031111
2025-12-12#t1958w0,2025-12-12,Mr. Doucet,149,0.0,0.057897
2025-12-12#t1959w0,2025-12-12,Mr. Cullins,159,1.0,0.710562
2025-12-12#t1960w0,2025-12-12,Mr. M. LeBlanc,179,0.978,0.016793
2025-12-12#t1961w0,2025-12-12,Ms. S. Wilson,188,1.0,0.019724
2025-12-12#t1962w0,2025-12-12,Mr. Savoie,144,0.944,0.557588
2025-12-12#t1963w0,2025-12-12,Hon. Mr. Dornan,181,1.0,0.06249
2025-12-12#t1964w0,2025-12-12,Mr. Savoie,197,1.0,0.099532
2025-12-12#t1965w0,2025-12-12,Hon. Mr. Dornan,175,1.0,0.032977
2025-12-12#t1966w0,2025-12-12,Mr. Savoie,132,1.0,0.681666
2025-12-12#t1967w0,2025-12-12,Hon. Ms. Holt,204,0.902,0.072508
2025-12-12#t1968w0,2025-12-12,Mr. Savoie,166,1.0,0.042957
2025-12-12#t1969w0,2025-12-12,Hon. Ms. Holt,182,1.0,0.023552
2025-12-12#t1970w0,2025-12-12,Mr. Savoie,120,1.0,0.299189
2025-12-12#t1971w0,2025-12-12,Mr. Savoie,58,1.0,0.999432
2025-12-12#t1972w0,2025-12-12,Hon. Mr. D’Amours,134,0.0,0.08864
2025-12-12#t1973w0,2025-12-12,Mr. Savoie,141,1.0,0.971792
2025-12-12#t1974w0,2025-12-12,Hon. Mr. Herron,160,1.0,0.22641
2025-12-12#t1975w0,2025-12-12,Mr. Cullins,143,1.0,0.068985
2025-12-12#t1976w0,2025-12-12,Hon. Ms. Townsend,98,1.0,0.99234
2025-12-12#t1977w0,2025-12-12,Mr. Cullins,120,1.0,0.414933
2025-12-12#t1978w0,2025-12-12,Hon. Mr. Randall,210,1.0,0.02336
2025-12-12#t1980w0,2025-12-12,Mr. Cullins,129,1.0,0.529323
2025-12-12#t1981w0,2025-12-12,Hon. Ms. Miles,191,1.0,0.577762
2025-12-12#t1982w0,2025-12-12,Mr. Hogan,166,1.0,0.077684
2025-12-12#t1983w0,2025-12-12,Hon. C. Johnson,150,0.0,0.871162
2025-12-12#t1984w0,2025-12-12,Mr. Hogan,146,1.0,0.991558
2025-12-12#t1985w0,2025-12-12,Hon. Mr. Hickey,133,1.0,0.034141
2025-12-12#t1987w0,2025-12-12,Mr. Hogan,107,1.0,0.974592
2025-12-12#t1988w0,2025-12-12,Hon. Ms. Thériault,222,0.0,0.010401
2025-12-12#t1989w0,2025-12-12,Mr. Oliver,178,1.0,0.460436
2025-12-12#t1990w0,2025-12-12,Hon. Mr. Gauvin,148,1.0,0.085383
2025-12-12#t1991w0,2025-12-12,Mr. Oliver,115,1.0,0.751877
2025-12-12#t1992w0,2025-12-12,Hon. Mr. Kennedy,105,1.0,0.29166
2025-12-12#t1993w0,2025-12-12,Mr. Oliver,131,1.0,0.956585
2025-12-12#t1994w0,2025-12-12,Hon. Ms. Holt,177,0.678,0.142338
2025-12-12#t1995w0,2025-12-12,Madam Speaker,86,1.0,0.920806
2025-12-12#t1998w0,2025-12-12,Ms. Mitton,355,0.837,0.105102
2025-12-12#t1998w1,2025-12-12,Ms. Mitton,354,1.0,0.261101
2025-12-12#t1998w2,2025-12-12,Ms. Mitton,66,1.0,0.705795
2025-12-12#t1999w0,2025-12-12,Madam Speaker,360,0.908,0.033008
2025-12-12#t1999w1,2025-12-12,Madam Speaker,341,1.0,0.118672
2025-12-12#t1999w2,2025-12-12,Madam Speaker,358,0.76,0.029094
2025-12-12#t2001w0,2025-12-12,Hon. Ms. Holt,347,0.821,0.023981
2025-12-12#t2001w1,2025-12-12,Hon. Ms. Holt,219,0.507,0.112861
2025-12-12#t2002w0,2025-12-12,Mr. Savoie,303,0.934,0.039408
2025-12-12#t2002w1,2025-12-12,Mr. Savoie,309,1.0,0.021909
2025-12-12#t2002w2,2025-12-12,Mr. Savoie,139,1.0,0.561901
2025-12-12#t2003w0,2025-12-12,Mr. Coon,316,0.962,0.01237
2025-12-12#t2003w1,2025-12-12,Mr. Coon,259,1.0,0.043221
2025-12-12#t2004w0,2025-12-12,Hon. Mr. Legacy,357,0.748,0.104778
2025-12-12#t2004w1,2025-12-12,Hon. Mr. Legacy,64,0.938,0.998846
2025-12-12#t2005w0,2025-12-12,Mr. Austin,318,1.0,0.01215
2025-12-12#t2005w1,2025-12-12,Mr. Austin,126,1.0,0.127104
2025-12-12#t2006w0,2025-12-12,Mr. Coon,286,1.0,0.023838
2025-12-12#t2007w0,2025-12-12,Hon. K. Chiasson,255,0.58,0.0561
2025-12-12#t2008w0,2025-12-12,Ms. Conroy,276,1.0,0.117725
2025-12-12#t2009w0,2025-12-12,Mr. M. LeBlanc,105,0.0,0.601454
2025-12-12#t2011w0,2025-12-12,Mr. Coon,225,1.0,0.013459
2025-12-12#t2012w0,2025-12-12,Madam Speaker,63,0.714,0.991289
2025-12-12#t2013w0,2025-12-12,Mr. Coon,155,0.974,0.05365
2025-12-12#t2014w0,2025-12-12,Mr. Coon,318,0.987,0.006101
2025-12-12#t2014w1,2025-12-12,Mr. Coon,245,0.616,0.870561
2025-12-12#t2017w0,2025-12-12,Madam Speaker addressed Her Honour as follows,264,0.42,0.182723
2025-12-12#t2018w0,2025-12-12,Her Honour,72,0.403,0.999645
2025-12-12#t2021w0,2025-12-12,Mr. Coon,321,0.785,0.339813
2025-12-12#t2021w1,2025-12-12,Mr. Coon,352,0.858,0.029164
2025-12-12#t2021w2,2025-12-12,Mr. Coon,292,0.767,0.199638
2025-12-12#t2021w3,2025-12-12,Mr. Coon,132,0.97,0.953702
2025-12-12#t2025w0,2025-12-12,Hon. Mr. Dornan,77,0.0,0.589402
2025-12-12#t2026w0,2025-12-12,Mr. Savoie,340,0.703,0.309011
2025-12-12#t2026w1,2025-12-12,Mr. Savoie,303,1.0,0.144407
2025-12-12#t2026w2,2025-12-12,Mr. Savoie,297,0.896,0.061897
2025-12-12#t2026w3,2025-12-12,Mr. Savoie,208,0.909,0.105237
2025-12-12#t2027w0,2025-12-12,Hon. Ms. Holt,320,0.588,0.04753
2025-12-12#t2027w1,2025-12-12,Hon. Ms. Holt,352,0.759,0.035772
2025-12-12#t2027w2,2025-12-12,Hon. Ms. Holt,325,0.637,0.038491
2025-12-12#t2027w3,2025-12-12,Hon. Ms. Holt,333,0.748,0.082824
2025-12-12#t2028w0,2025-12-12,Madam Speaker,351,0.735,0.024794
2025-12-12#t2028w1,2025-12-12,Madam Speaker,199,0.462,0.762437
2025-12-12#t2029w0,2025-12-12,Madam Speaker,77,0.896,0.999327
2026-03-17#t2030w0,2026-03-17,Hon. Mr. Legacy,129,0.38,0.354426
2026-03-17#t2031w0,2026-03-17,Hon. Mr. Legacy,339,0.537,0.245177
2026-03-17#t2031w1,2026-03-17,Hon. Mr. Legacy,209,0.699,0.934325
2026-03-17#t2032w0,2026-03-17,,316,0.718,0.029269
2026-03-17#t2032w1,2026-03-17,,355,0.459,0.210018
2026-03-17#t2032w2,2026-03-17,,325,0.572,0.040415
2026-03-17#t2032w3,2026-03-17,,300,0.433,0.154901
2026-03-17#t2033w0,2026-03-17,,348,0.629,0.082692
2026-03-17#t2033w1,2026-03-17,,149,1.0,0.579615
2026-03-17#t2034w0,2026-03-17,,319,0.467,0.135188
2026-03-17#t2035w0,2026-03-17,,331,0.785,0.019565
2026-03-17#t2035w1,2026-03-17,,337,0.519,0.082725
2026-03-17#t2035w2,2026-03-17,,323,0.467,0.215393
2026-03-17#t2035w3,2026-03-17,,188,0.745,0.998683
2026-03-17#t2036w0,2026-03-17,,324,0.324,0.028736
2026-03-17#t2036w1,2026-03-17,,354,0.613,0.581729
2026-03-17#t2036w2,2026-03-17,,328,0.671,0.254172
2026-03-17#t2036w3,2026-03-17,,306,0.35,0.0501
2026-03-17#t2036w4,2026-03-17,,351,0.766,0.947465
2026-03-17#t2036w5,2026-03-17,,117,0.462,0.741976
2026-03-17#t2037w0,2026-03-17,,61,1.0,0.999414
2026-03-18#t2038w0,2026-03-18,Hon. Ms. Holt,75,0.147,0.997027
2026-03-18#t2040w0,2026-03-18,Hon. Mr. Dornan,330,1.0,0.460083
2026-03-18#t2040w1,2026-03-18,Hon. Mr. Dornan,337,1.0,0.037124
2026-03-18#t2041w0,2026-03-18,Hon. Mr. D’Amours,163,0.975,0.67452
2026-03-18#t2042w0,2026-03-18,Mr. Coon,102,1.0,0.44606
2026-03-18#t2043w0,2026-03-18,Mr. J. LeBlanc,315,0.59,0.754625
2026-03-18#t2044w0,2026-03-18,Mr. Ames,139,1.0,0.815003
2026-03-18#t2047w0,2026-03-18,Hon. Mr. Dornan,282,1.0,0.024621
2026-03-18#t2047w1,2026-03-18,Hon. Mr. Dornan,129,1.0,0.114231
2026-03-18#t2048w0,2026-03-18,Ms. Bockus,169,1.0,0.196178
2026-03-18#t2049w0,2026-03-18,Mr. Doucet,123,0.285,0.700052
2026-03-18#t2050w0,2026-03-18,Ms. M. Johnson,199,1.0,0.847651
2026-03-18#t2051w0,2026-03-18,Mr. Coon,160,0.975,0.184206
2026-03-18#t2052w0,2026-03-18,Hon. Mr. D’Amours,136,0.0,0.446472
2026-03-18#t2053w0,2026-03-18,Mr. Monahan,162,1.0,0.017119
2026-03-18#t2056w0,2026-03-18,Ms. Mitton,154,1.0,0.653798
2026-03-18#t2057w0,2026-03-18,Ms. M. Wilson,150,1.0,0.055847
2026-03-18#t2058w0,2026-03-18,Mr. Coon,160,1.0,0.017686
2026-03-18#t2059w0,2026-03-18,Mr. M. LeBlanc,153,0.0,0.267493
2026-03-18#t2060w0,2026-03-18,Mr. Lee,173,1.0,0.041898
2026-03-18#t2061w0,2026-03-18,Ms. Wilcott,131,1.0,0.72417
2026-03-18#t2062w0,2026-03-18,Ms. Bockus,155,1.0,0.066515
2026-03-18#t2063w0,2026-03-18,Mr. Bourque,164,0.598,0.152224
2026-03-18#t2064w0,2026-03-18,Mr. Cullins,131,1.0,0.055904
2026-03-18#t2065w0,2026-03-18,Mr. Doucet,172,0.0,0.559931
2026-03-18#t2066w0,2026-03-18,Mr. Monahan,236,1.0,0.911325
2026-03-18#t2069w0,2026-03-18,Mr. Savoie,141,0.929,0.053157
2026-03-18#t2070w0,2026-03-18,Hon. Ms. Holt,185,1.0,0.052243
2026-03-18#t2071w0,2026-03-18,Mr. Savoie,115,1.0,0.072419
2026-03-18#t2072w0,2026-03-18,Hon. Ms. Holt,173,0.0,0.023955
2026-03-18#t2073w0,2026-03-18,Mr. Savoie,163,1.0,0.024433
2026-03-18#t2074w0,2026-03-18,Hon. Ms. Holt,192,1.0,0.013372
2026-03-18#t2075w0,2026-03-18,Mr. Savoie,173,1.0,0.029544
2026-03-18#t2076w0,2026-03-18,Hon. Ms. Holt,158,0.0,0.190568
2026-03-18#t2077w0,2026-03-18,Mr. Savoie,167,1.0,0.032197
2026-03-18#t2078w0,2026-03-18,Hon. Ms. Holt,224,1.0,0.014776
2026-03-18#t2079w0,2026-03-18,Mr. Savoie,115,1.0,0.902071
2026-03-18#t2080w0,2026-03-18,Hon. Mr. D’Amours,143,0.0,0.788478
2026-03-18#t2081w0,2026-03-18,Mr. Savoie,189,0.878,0.054149
2026-03-18#t2082w0,2026-03-18,Hon. Mr. D’Amours,168,0.0,0.407003
2026-03-18#t2083w0,2026-03-18,Mr. Savoie,158,1.0,0.772386
2026-03-18#t2084w0,2026-03-18,Hon. Mr. D’Amours,165,0.0,0.699796
2026-03-18#t2085w0,2026-03-18,Mr. Savoie,172,0.703,0.026829
2026-03-18#t2086w0,2026-03-18,Hon. Mr. Legacy,170,0.0,0.029867
2026-03-18#t2087w0,2026-03-18,Mr. Savoie,198,1.0,0.013154
2026-03-18#t2088w0,2026-03-18,Hon. Mr. Legacy,207,0.0,0.236367
2026-03-18#t2089w0,2026-03-18,Mr. Savoie,125,0.6,0.200113
2026-03-18#t2090w0,2026-03-18,Hon. Mr. Legacy,109,1.0,0.228342
2026-03-18#t2091w0,2026-03-18,Mr. Savoie,160,1.0,0.011556
2026-03-18#t2092w0,2026-03-18,Hon. Mr. Legacy,180,1.0,0.044415
2026-03-18#t2093w0,2026-03-18,Mr. Savoie,184,1.0,0.007341
2026-03-18#t2094w0,2026-03-18,Hon. Mr. Legacy,145,1.0,0.032587
2026-03-18#t2095w0,2026-03-18,Ms. M. Johnson,75,1.0,0.99825
2026-03-18#t2096w0,2026-03-18,Hon. Ms. Boudreau,135,0.0,0.483259
2026-03-18#t2097w0,2026-03-18,Ms. M. Johnson,62,1.0,0.999512
2026-03-18#t2098w0,2026-03-18,Hon. Ms. Boudreau,175,0.0,0.543697
2026-03-18#t2099w0,2026-03-18,Ms. M. Johnson,165,1.0,0.097555
2026-03-18#t2100w0,2026-03-18,Hon. Ms. Boudreau,171,0.0,0.359791
2026-03-18#t2101w0,2026-03-18,Mr. Coon,140,1.0,0.662659
2026-03-18#t2102w0,2026-03-18,Hon. Mr. D’Amours,132,0.0,0.166876
2026-03-18#t2103w0,2026-03-18,Mr. Coon,155,1.0,0.027141
2026-03-18#t2104w0,2026-03-18,Hon. Mr. D’Amours,171,0.0,0.870868
